,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,dg_id,player_name,100_150_fw_gir_rate,100_150_fw_good_shot_rate,100_150_fw_low_data_indicator,100_150_fw_poor_shot_avoid_rate,100_150_fw_proximity_per_shot,100_150_fw_sg_per_shot,100_150_fw_shot_count,150_200_fw_gir_rate,150_200_fw_good_shot_rate,150_200_fw_low_data_indicator,150_200_fw_poor_shot_avoid_rate,150_200_fw_proximity_per_shot,150_200_fw_sg_per_shot,150_200_fw_shot_count,50_100_fw_gir_rate,50_100_fw_good_shot_rate,50_100_fw_low_data_indicator,50_100_fw_poor_shot_avoid_rate,50_100_fw_proximity_per_shot,50_100_fw_sg_per_shot,50_100_fw_shot_count,over_150_rgh_gir_rate,over_150_rgh_good_shot_rate,over_150_rgh_low_data_indicator,over_150_rgh_poor_shot_avoid_rate,over_150_rgh_proximity_per_shot,over_150_rgh_sg_per_shot,over_150_rgh_shot_count,over_200_fw_gir_rate,over_200_fw_good_shot_rate,over_200_fw_low_data_indicator,over_200_fw_poor_shot_avoid_rate,over_200_fw_proximity_per_shot,over_200_fw_sg_per_shot,over_200_fw_shot_count,under_150_rgh_gir_rate,under_150_rgh_good_shot_rate,under_150_rgh_low_data_indicator,under_150_rgh_poor_shot_avoid_rate,under_150_rgh_proximity_per_shot,under_150_rgh_sg_per_shot,under_150_rgh_shot_count
,20730,"Perez, Victor",0.84,0.07,0.00,0.95,22.78,0.01,234.00,0.71,0.06,0.00,0.97,29.60,0.03,412.00,0.82,0.08,0.00,0.97,18.74,-0.06,67.00,0.43,0.03,0.00,0.97,57.39,0.05,126.00,0.43,0.03,0.00,0.96,50.35,-0.04,186.00,0.51,0.06,0.00,0.92,41.85,-0.03,132
,6093,"Rose, Justin",0.86,0.09,0.00,0.95,20.06,0.05,197.00,0.69,0.08,0.00,0.96,29.58,0.03,339.00,0.88,0.09,0.00,0.98,16.16,0.06,55.00,0.36,0.03,0.00,0.97,63.61,-0.02,93.00,0.47,0.05,0.00,0.96,50.53,0.00,168.00,0.53,0.06,0.00,0.91,45.42,-0.07,95
,17081,"Sharma, Shubhankar",,,,,,,,0.69,0.06,0.00,1.00,30.13,0.03,78.00,,,,,,,,0.50,0.12,0.00,0.96,53.58,0.12,26.00,0.63,0.07,1.00,0.97,42.90,0.11,31.00,0.43,0.00,1.00,1.00,45.16,-0.09,14
,28159,"Meissner, Mac",0.81,0.08,0.00,0.95,21.43,0.03,285.00,0.71,0.06,0.00,0.96,29.71,0.03,466.00,0.85,0.07,0.00,0.96,17.23,0.02,100.00,0.33,0.06,0.00,0.98,61.55,0.02,155.00,0.49,0.06,0.00,0.97,45.82,0.01,199.00,0.51,0.10,0.00,0.94,39.31,0.00,139
,11460,"Manassero, Matteo",0.85,0.10,0.00,0.99,20.90,0.05,94.00,0.69,0.07,0.00,0.96,30.23,0.03,200.00,0.92,0.07,0.00,1.00,18.12,0.00,30.00,0.34,0.04,0.00,0.93,61.75,-0.02,74.00,0.43,0.04,0.00,0.97,53.70,-0.03,95.00,0.63,0.10,0.00,0.92,35.26,0.03,52
,13900,"Lowry, Shane",0.81,0.06,0.00,0.95,19.76,0.03,309.00,0.71,0.07,0.00,0.95,29.50,0.03,439.00,0.91,0.14,0.00,0.97,14.65,0.08,111.00,0.36,0.05,0.00,0.98,59.65,0.04,133.00,0.54,0.08,0.00,0.95,45.31,0.04,237.00,0.63,0.08,0.00,0.96,35.29,0.05,112
,15980,"Lipsky, David",0.80,0.08,0.00,0.95,22.37,0.02,237.00,0.71,0.05,0.00,0.95,30.24,0.03,320.00,0.80,0.07,0.00,0.93,18.58,-0.03,59.00,0.21,0.06,0.00,0.91,71.48,-0.11,98.00,0.48,0.05,0.00,0.97,46.07,0.05,145.00,0.56,0.13,0.00,0.95,40.82,0.04,107
,24550,"Ghim, Doug",0.84,0.06,0.00,0.96,19.63,0.04,330.00,0.69,0.07,0.00,0.95,30.08,0.03,453.00,0.89,0.05,0.00,0.95,15.95,0.03,105.00,0.37,0.04,0.00,0.98,63.26,0.02,119.00,0.49,0.06,0.00,0.95,45.46,0.00,209.00,0.65,0.10,0.00,0.98,35.22,0.07,138
,17536,"Spaun, J.J.",0.84,0.10,0.00,0.97,19.92,0.07,357.00,0.72,0.08,0.00,0.94,29.59,0.03,447.00,0.89,0.09,0.00,0.95,17.00,0.02,104.00,0.40,0.08,0.00,0.96,57.64,0.07,141.00,0.58,0.05,0.00,0.97,41.45,0.08,209.00,0.55,0.03,0.00,0.96,38.65,-0.02,158
,19428,"Zalatoris, Will",0.84,0.05,0.00,0.96,21.65,0.01,250.00,0.73,0.07,0.00,0.94,30.06,0.03,384.00,0.85,0.06,0.00,0.93,19.35,-0.07,83.00,0.37,0.06,0.00,0.97,51.29,0.07,143.00,0.44,0.05,0.00,0.96,46.59,0.02,196.00,0.59,0.05,0.00,0.95,39.05,-0.02,124
,13872,"Bradley, Keegan",0.84,0.08,0.00,0.95,20.17,0.04,348.00,0.69,0.07,0.00,0.97,28.99,0.03,501.00,0.90,0.12,0.00,0.98,15.25,0.07,102.00,0.36,0.07,0.00,0.96,63.61,0.03,130.00,0.46,0.07,0.00,0.98,46.31,0.01,231.00,0.61,0.08,0.00,0.93,36.69,0.02,160
,25601,"Jordan, Matthew",,,,,,,,0.69,0.08,1.00,0.94,31.29,0.03,53.00,,,,,,,,,,,,,,,,,,,,,,0.76,0.08,1.00,1.00,28.27,0.12,12
,5768,"Hoffman, Charley",0.81,0.08,0.00,0.93,22.21,0.03,239.00,0.66,0.07,0.00,0.94,29.72,0.03,316.00,0.83,0.06,0.00,0.93,17.61,-0.02,83.00,0.40,0.09,0.00,0.94,61.26,0.02,105.00,0.45,0.05,0.00,0.94,43.64,-0.01,153.00,0.55,0.06,0.00,0.96,37.63,0.02,156
,14578,"Henley, Russell",0.87,0.07,0.00,0.97,19.77,0.05,288.00,0.71,0.06,0.00,0.95,29.33,0.03,439.00,0.86,0.10,0.00,0.95,13.97,0.07,103.00,0.34,0.06,0.00,0.99,58.30,0.06,109.00,0.53,0.04,0.00,0.95,45.12,0.05,234.00,0.66,0.11,0.00,0.97,33.59,0.09,88
