# peak_timing_summary avg_return_to_form_index=, median_return_to_form_index=
# peak_timing_status_counts no_baseline:348
# peak_timing_early_peakers 
# peak_timing_late_peakers 
dg_id,player_name,seasons,avg_slope,avg_r,avg_return_to_form,return_to_form_count,trend
27984,"Long, Joe",1,0.468100,0.919376,,0,fast_starter
24342,"Higgo, Garrick",1,-0.700579,-0.643103,,0,slow_starter
7751,"Romero, Andres",1,-0.801043,-0.884117,,0,slow_starter
5701,"Atwal, Arjun",1,-0.033350,-0.078393,,0,slow_starter
21756,"Cole, Eric",1,-1.726500,-0.957040,,0,slow_starter
6151,"Frazar, Harrison",1,-1.505500,-0.802460,,0,slow_starter
1805,"Johnson, Richard S.",1,-0.148629,-0.167547,,0,slow_starter
6462,"Bohn, Jason",1,-0.208875,-0.104855,,0,slow_starter
15004,"Kim, Chan",1,0.066750,0.058983,,0,fast_starter
12734,"Scrivener, Jason",1,-0.474250,-0.299371,,0,slow_starter
15193,"van Tonder, Danie",1,2.416375,0.837808,,0,fast_starter
19866,"Horsfield, Sam",1,-0.156875,-0.287812,,0,slow_starter
23838,"Hojgaard, Rasmus",1,0.297171,0.447313,,0,fast_starter
15326,"Sullivan, Andy",1,2.416375,0.949123,,0,fast_starter
14181,"Detry, Thomas",1,-0.387936,-0.511060,,0,slow_starter
21891,"Kitayama, Kurt",1,-0.085143,-0.145171,,0,slow_starter
23816,"Valimaki, Sami",1,1.473625,0.967359,,0,fast_starter
19190,"Hoshino, Rikuya",1,0.666475,0.466637,,0,fast_starter
15229,"Stone, Brandon",1,0.185500,0.069220,,0,fast_starter
23853,"Beach, Alex",1,-0.075500,-0.113526,,0,slow_starter
5183,"Uresti, Omar",1,-0.208950,-0.167375,,0,slow_starter
17357,"Migliozzi, Guido",1,-0.868957,-0.921706,,0,slow_starter
27820,"Pak, John",1,0.306814,0.520383,,0,fast_starter
25363,"Buckley, Hayden",1,0.188000,0.187583,,0,fast_starter
17881,"Yu, Kevin",1,0.378750,0.166387,,0,fast_starter
19643,"Reeves, Seth",1,-0.534300,-0.447891,,0,slow_starter
19395,"Thompson, Curtis",1,-0.563686,-0.445730,,0,slow_starter
23475,"Novak, Andrew",1,0.580250,0.918855,,0,fast_starter
25002,"Wu, Dylan",1,-0.211525,-0.683549,,0,slow_starter
7305,"Gutschewski, Scott",1,-0.135875,-0.202975,,0,slow_starter
16395,"Kohles, Ben",1,0.680375,0.499106,,0,fast_starter
27996,"Cummins, Quade",1,0.832750,0.858455,,0,fast_starter
17570,"Creel, Joshua",1,0.927625,0.999994,,0,fast_starter
20519,"Tarren, Callum",1,-0.090550,-0.098443,,0,slow_starter
15162,"Drewitt, Brett",1,-0.019625,-0.013612,,0,slow_starter
10873,"Skinns, David",1,1.073650,0.613845,,0,fast_starter
6287,"Kennedy, Brad",1,0.546825,0.923351,,0,fast_starter
16165,"Inamori, Yuki",1,0.682125,0.169234,,0,fast_starter
22985,"Smotherman, Austin",1,0.618375,0.956823,,0,fast_starter
17723,"Lower, Justin",1,1.546250,0.647506,,0,fast_starter
7532,"Ormsby, Wade",1,0.091625,0.076834,,0,fast_starter
2035,"Chopra, Daniel",1,0.337900,0.363674,,0,fast_starter
25889,"Nienaber, Wilco",1,-1.426225,-0.745130,,0,slow_starter
12169,"Gainey, Tommy",1,-0.790250,-0.884024,,0,slow_starter
6789,"Garrigus, Robert",1,0.382775,0.626572,,0,fast_starter
16711,"Ernst, Derek",1,0.818875,0.797530,,0,fast_starter
5906,"Purdy, Ted",1,-1.194150,-0.692527,,0,slow_starter
6300,"Rollins, John",1,-0.612100,-0.644517,,0,slow_starter
8767,"de Jonge, Brendon",1,-0.837650,-0.522066,,0,slow_starter
9584,"Merrick, John",1,-0.272725,-0.301753,,0,slow_starter
7048,"Pettersson, Carl",1,0.067400,0.054951,,0,fast_starter
18631,"Kaufman, Smylie",1,-3.576250,-0.999589,,0,slow_starter
6674,"Crane, Ben",1,0.828775,0.855225,,0,fast_starter
