,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43
,dg_id,player_name,100_150_fw_gir_rate,100_150_fw_good_shot_rate,100_150_fw_low_data_indicator,100_150_fw_poor_shot_avoid_rate,100_150_fw_proximity_per_shot,100_150_fw_sg_per_shot,100_150_fw_shot_count,150_200_fw_gir_rate,150_200_fw_good_shot_rate,150_200_fw_low_data_indicator,150_200_fw_poor_shot_avoid_rate,150_200_fw_proximity_per_shot,150_200_fw_sg_per_shot,150_200_fw_shot_count,50_100_fw_gir_rate,50_100_fw_good_shot_rate,50_100_fw_low_data_indicator,50_100_fw_poor_shot_avoid_rate,50_100_fw_proximity_per_shot,50_100_fw_sg_per_shot,50_100_fw_shot_count,over_150_rgh_gir_rate,over_150_rgh_good_shot_rate,over_150_rgh_low_data_indicator,over_150_rgh_poor_shot_avoid_rate,over_150_rgh_proximity_per_shot,over_150_rgh_sg_per_shot,over_150_rgh_shot_count,over_200_fw_gir_rate,over_200_fw_good_shot_rate,over_200_fw_low_data_indicator,over_200_fw_poor_shot_avoid_rate,over_200_fw_proximity_per_shot,over_200_fw_sg_per_shot,over_200_fw_shot_count,under_150_rgh_gir_rate,under_150_rgh_good_shot_rate,under_150_rgh_low_data_indicator,under_150_rgh_poor_shot_avoid_rate,under_150_rgh_proximity_per_shot,under_150_rgh_sg_per_shot,under_150_rgh_shot_count
,16333,"Hubbard, Mark",0.76,0.06,0.00,0.91,23.27,-0.04,364.00,0.67,0.07,0.00,0.95,31.53,0.01,502.00,0.81,0.10,0.00,0.95,17.23,0.02,99.00,0.36,0.04,0.00,0.96,61.27,0.01,162.00,0.48,0.06,0.00,0.98,44.41,0.05,252.00,0.61,0.05,0.00,0.93,37.79,0.00,123
,23014,"Theegala, Sahith",0.82,0.09,0.00,0.93,22.05,0.02,336.00,0.69,0.05,0.00,0.95,30.93,0.01,512.00,0.83,0.08,0.00,0.91,19.20,-0.03,105.00,0.41,0.06,0.00,0.98,49.21,0.06,205.00,0.45,0.04,0.00,0.95,45.14,0.01,278.00,0.62,0.05,0.00,0.94,34.93,0.01,175
,23323,"MacIntyre, Robert",0.77,0.05,0.00,0.93,23.88,-0.04,313.00,0.67,0.05,0.00,0.95,31.50,0.01,442.00,0.83,0.06,0.00,0.94,19.44,-0.03,96.00,0.35,0.09,0.00,0.94,62.99,0.01,142.00,0.49,0.04,0.00,0.97,41.83,0.03,227.00,0.58,0.08,0.00,0.94,39.01,0.02,141
,23542,"Champ, Cameron",0.73,0.05,0.00,0.88,27.79,-0.09,173.00,0.63,0.08,0.00,0.93,33.42,0.01,241.00,0.78,0.04,0.00,0.92,23.75,-0.13,49.00,0.38,0.05,0.00,0.93,61.36,-0.03,74.00,0.45,0.06,0.00,0.94,51.09,0.00,114.00,0.53,0.02,0.00,0.94,43.13,-0.05,89
,6252,"Baddeley, Aaron",0.81,0.06,0.00,0.92,24.69,0.00,230.00,0.65,0.08,0.00,0.92,32.80,0.00,357.00,0.89,0.10,0.00,0.94,17.20,0.04,72.00,0.32,0.05,0.00,0.95,63.18,-0.02,132.00,0.32,0.03,0.00,0.90,57.17,-0.13,163.00,0.50,0.05,0.00,0.92,42.15,-0.05,117
,14609,"Kim, Si Woo",0.79,0.11,0.00,0.94,20.82,0.03,318.00,0.64,0.06,0.00,0.95,31.04,0.00,480.00,0.85,0.15,0.00,0.95,14.08,0.11,117.00,0.38,0.07,0.00,0.94,61.32,-0.01,140.00,0.51,0.09,0.00,0.96,42.85,0.07,275.00,0.49,0.07,0.00,0.92,40.07,-0.03,137
,13126,"Taylor, Nick",0.83,0.10,0.00,0.95,20.87,0.05,351.00,0.65,0.06,0.00,0.94,31.26,0.00,497.00,0.90,0.17,0.00,0.93,16.56,0.06,95.00,0.35,0.07,0.00,0.99,62.92,0.04,152.00,0.48,0.05,0.00,0.95,49.08,0.00,262.00,0.60,0.07,0.00,0.94,38.11,0.03,132
,14698,"Bramlett, Joseph",0.79,0.08,0.00,0.93,23.11,-0.01,212.00,0.68,0.05,0.00,0.93,31.73,0.00,319.00,0.90,0.07,0.00,0.98,17.20,0.03,84.00,0.34,0.05,0.00,0.94,66.05,-0.02,106.00,0.49,0.04,0.00,0.96,49.41,-0.01,158.00,0.57,0.04,0.00,0.93,41.90,-0.03,167
,14655,"Murray, Grayson",0.80,0.10,0.00,0.93,19.73,0.05,93.00,0.65,0.08,0.00,0.94,29.49,0.00,152.00,0.77,0.12,0.00,0.96,16.95,0.00,26.00,0.26,0.02,0.00,0.95,51.98,-0.02,41.00,0.47,0.01,0.00,0.97,49.68,0.00,91.00,0.67,0.08,0.00,0.94,36.35,0.06,51
,14796,"Hatton, Tyrrell",0.90,0.07,1.00,0.93,20.01,0.04,42.00,0.66,0.09,0.00,0.94,29.49,0.00,79.00,0.75,0.17,0.00,0.78,21.42,-0.05,18.00,0.46,0.12,0.00,1.00,51.89,0.13,26.00,0.45,0.07,0.00,0.92,55.65,0.00,61.00,0.63,0.00,0.00,0.88,49.09,-0.14,17
,15856,"Smith, Cameron",0.89,0.05,1.00,0.95,18.40,0.07,41.00,0.67,0.05,1.00,0.96,30.25,0.00,66.00,0.81,0.00,0.00,0.83,18.86,-0.06,18.00,0.34,0.00,0.00,0.94,57.72,-0.05,31.00,0.39,0.02,0.00,0.93,52.97,-0.07,53.00,0.80,0.13,0.00,1.00,23.24,0.22,24
,25003,"Walker, Danny",,,,,,,,0.74,0.07,1.00,0.96,30.36,0.00,55.00,,,,,,,,,,,,,,,,,,,,,,0.69,0.08,0.00,1.00,34.63,0.07,24
,25157,"Hodges, Lee",0.84,0.07,0.00,0.96,21.36,0.02,385.00,0.67,0.06,0.00,0.94,31.50,0.00,538.00,0.84,0.16,0.00,0.94,17.18,0.06,87.00,0.42,0.08,0.00,0.97,52.49,0.05,132.00,0.52,0.09,0.00,0.96,43.79,0.04,248.00,0.47,0.05,0.00,0.97,41.25,-0.04,125
,5513,"Weir, Mike",,,,,,,,0.71,0.06,1.00,0.94,32.14,0.00,48.00,0.91,0.00,0.00,0.95,14.21,0.02,19.00,,,,,,,,,,,,,,,,,,,,,
,17488,"Im, Sungjae",0.78,0.04,0.00,0.93,22.69,-0.03,337.00,0.66,0.06,0.00,0.95,31.05,0.00,538.00,0.80,0.06,0.00,0.93,18.10,-0.04,101.00,0.32,0.04,0.00,0.96,53.76,0.02,138.00,0.51,0.07,0.00,0.97,42.89,0.05,263.00,0.56,0.07,0.00,0.95,39.20,0.01,145
,19729,"Kanaya, Takumi",0.87,0.07,0.00,0.98,23.87,-0.01,57.00,0.67,0.06,0.00,0.93,32.73,0.00,103.00,0.91,0.11,0.00,0.94,19.13,0.03,18.00,,,,,,,,0.41,0.03,0.00,1.00,49.30,0.01,60.00,0.41,0.00,1.00,0.75,57.72,-0.20,12
,19738,"Dougherty, Kevin",0.67,0.04,0.00,0.86,29.40,-0.13,171.00,0.69,0.03,0.00,0.96,32.14,0.00,233.00,0.73,0.03,0.00,0.85,22.91,-0.12,59.00,0.32,0.06,0.00,0.98,65.85,-0.03,79.00,0.47,0.03,0.00,0.98,45.96,-0.01,119.00,0.59,0.07,0.00,0.92,42.65,-0.03,107
,24185,"Mansell, Richard",,,,,,,,0.61,0.05,1.00,0.95,33.12,0.00,56.00,0.75,0.18,1.00,0.82,16.61,0.07,11.00,0.17,0.05,1.00,0.91,73.92,-0.09,22.00,,,,,,,,0.72,0.00,1.00,0.92,40.09,-0.06,13
,7626,"O'Hair, Sean",0.82,0.05,0.00,0.92,23.77,-0.04,84.00,0.73,0.04,0.00,0.94,31.18,0.00,111.00,0.93,0.10,0.00,1.00,15.58,0.08,20.00,0.35,0.04,1.00,0.92,79.38,-0.03,24.00,0.36,0.06,0.00,0.94,53.70,-0.06,51.00,0.51,0.13,0.00,0.96,44.29,-0.02,47
,10419,"Noren, Alex",0.84,0.14,0.00,0.94,23.16,0.04,177.00,0.69,0.06,0.00,0.94,32.67,0.00,350.00,0.92,0.12,0.00,0.98,19.27,0.06,57.00,0.42,0.08,0.00,0.94,57.37,0.05,106.00,0.47,0.05,0.00,0.99,44.23,0.04,175.00,0.59,0.08,0.00,0.98,35.30,0.08,85
,11276,"Horschel, Billy",0.85,0.08,0.00,0.96,20.47,0.04,277.00,0.68,0.04,0.00,0.96,31.83,0.00,435.00,0.84,0.11,0.00,0.92,16.65,0.02,90.00,0.26,0.03,0.00,0.96,63.36,-0.06,134.00,0.49,0.09,0.00,0.97,48.59,0.03,211.00,0.58,0.06,0.00,0.95,42.60,0.01,151
,26660,"Gordon, Will",0.79,0.04,0.00,0.94,25.86,-0.04,138.00,0.67,0.06,0.00,0.92,30.36,0.00,203.00,0.84,0.05,0.00,0.98,16.99,-0.02,44.00,0.36,0.05,0.00,1.00,67.61,0.02,62.00,0.48,0.02,0.00,0.98,45.90,0.03,83.00,0.62,0.06,0.00,1.00,37.80,0.02,69
,13470,"Kizzire, Patton",0.85,0.08,0.00,0.96,21.01,0.07,220.00,0.66,0.07,0.00,0.95,31.05,0.00,306.00,0.86,0.09,0.00,0.93,17.54,0.04,80.00,0.36,0.08,0.00,0.97,65.75,0.02,97.00,0.46,0.05,0.00,0.94,48.10,-0.01,148.00,0.60,0.07,0.00,0.93,38.28,-0.02,108
,13831,"Knox, Russell",0.71,0.03,0.00,0.87,27.32,-0.08,69.00,0.73,0.04,0.00,0.93,31.75,0.00,83.00,0.82,0.06,0.00,0.94,17.05,0.03,18.00,0.20,0.00,1.00,0.95,66.97,-0.11,20.00,0.51,0.03,1.00,0.91,43.76,0.00,35.00,0.55,0.08,0.00,0.95,43.39,-0.02,37
,21362,"Hillier, Daniel",0.84,0.07,0.00,0.97,22.01,-0.01,59.00,0.69,0.05,1.00,0.94,30.39,0.00,64.00,,,,,,,,0.37,0.06,0.00,0.91,73.73,-0.01,34.00,0.49,0.00,1.00,0.93,47.60,-0.02,30.00,0.48,0.09,1.00,0.91,35.29,0.06,11
,21875,"Widing, Tim",,,,,,,,0.70,0.05,1.00,0.93,34.36,0.00,60.00,,,,,,,,0.25,0.07,0.00,0.93,56.92,-0.02,29.00,0.46,0.11,1.00,0.92,50.28,-0.02,37.00,0.53,0.05,0.00,1.00,35.62,-0.01,20
,19477,"Schenk, Adam",0.79,0.09,0.00,0.92,21.99,0.00,299.00,0.68,0.06,0.00,0.95,31.65,0.00,445.00,0.79,0.08,0.00,0.93,18.85,-0.04,130.00,0.25,0.03,0.00,0.94,71.63,-0.11,171.00,0.42,0.03,0.00,0.95,51.87,-0.03,210.00,0.58,0.06,0.00,0.92,40.15,0.01,162
,23656,"Young, Carson",0.78,0.09,0.00,0.93,23.65,0.01,316.00,0.67,0.05,0.00,0.92,32.62,0.00,429.00,0.78,0.06,0.00,0.91,19.06,-0.03,104.00,0.39,0.03,0.00,0.98,61.29,0.01,109.00,0.43,0.04,0.00,0.96,48.95,-0.03,214.00,0.58,0.04,0.00,0.94,40.65,-0.02,107
,22322,"McKibbin, Tom",,,,,,,,0.67,0.04,0.00,0.94,33.50,0.00,69.00,0.94,0.08,1.00,1.00,18.67,0.03,13.00,,,,,,,,0.38,0.07,1.00,1.00,53.71,-0.01,30.00,,,,,,,
,18634,"McNealy, Maverick",0.79,0.07,0.00,0.92,23.18,-0.01,338.00,0.65,0.05,0.00,0.94,32.25,-0.01,485.00,0.91,0.10,0.00,0.97,16.63,0.03,135.00,0.32,0.05,0.00,0.97,65.85,-0.01,149.00,0.52,0.07,0.00,0.97,45.89,0.03,245.00,0.57,0.09,0.00,0.93,39.28,0.04,170
,23465,"Greyserman, Max",0.82,0.09,0.00,0.95,22.04,0.02,289.00,0.66,0.06,0.00,0.93,32.59,-0.01,408.00,0.86,0.07,0.00,0.92,20.06,-0.03,115.00,0.35,0.06,0.00,0.96,68.96,0.01,160.00,0.51,0.05,0.00,0.96,46.48,0.03,212.00,0.53,0.06,0.00,0.91,42.17,-0.04,181
,23482,"Sigg, Greyson",0.80,0.06,0.00,0.94,21.47,0.01,300.00,0.65,0.04,0.00,0.96,32.02,-0.01,414.00,0.87,0.17,0.00,0.95,15.71,0.08,76.00,0.42,0.08,0.00,0.98,54.67,0.07,136.00,0.50,0.07,0.00,0.96,45.03,0.02,218.00,0.64,0.04,0.00,0.97,30.65,0.05,108
,11374,"Hahn, James",0.76,0.04,0.00,0.92,25.96,-0.06,116.00,0.68,0.04,0.00,0.94,32.79,-0.01,151.00,0.85,0.05,0.00,0.91,18.87,-0.01,42.00,0.34,0.00,0.00,0.91,74.79,-0.10,45.00,0.40,0.08,0.00,0.90,58.06,-0.12,78.00,0.63,0.10,0.00,0.87,39.64,-0.04,52
,14050,"Sloan, Roger",0.82,0.06,0.00,0.93,21.11,0.03,208.00,0.66,0.05,0.00,0.94,33.39,-0.01,278.00,0.89,0.13,0.00,0.98,15.41,0.09,82.00,0.27,0.03,0.00,0.95,67.33,-0.06,81.00,0.44,0.04,0.00,0.92,51.10,-0.03,128.00,0.56,0.06,0.00,0.93,39.04,0.03,109
,27780,"Crowe, Trace",0.79,0.08,0.00,0.95,21.45,0.01,186.00,0.66,0.07,0.00,0.95,31.80,-0.01,245.00,0.85,0.06,0.00,0.94,18.05,-0.03,78.00,0.21,0.01,0.00,0.92,68.84,-0.08,83.00,0.41,0.06,0.00,0.95,46.91,-0.02,127.00,0.51,0.05,0.00,0.93,36.99,0.00,107
,18103,"Bezuidenhout, Christiaan",0.85,0.09,0.00,0.96,20.99,0.05,316.00,0.69,0.05,0.00,0.94,31.71,-0.01,486.00,0.93,0.13,0.00,0.97,14.59,0.06,113.00,0.28,0.03,0.00,0.98,72.26,-0.03,174.00,0.48,0.05,0.00,0.99,46.96,0.04,229.00,0.51,0.04,0.00,0.92,42.19,-0.06,132
,19865,"Hardy, Nick",0.81,0.08,0.00,0.95,22.61,0.01,256.00,0.71,0.05,0.00,0.94,33.14,-0.01,328.00,0.88,0.06,0.00,0.98,17.45,0.00,94.00,0.31,0.06,0.00,0.98,57.15,0.02,108.00,0.53,0.04,0.00,0.97,45.78,0.05,157.00,0.61,0.04,0.00,0.94,34.62,0.03,140
,21236,"Bryan, Wesley",0.80,0.06,0.00,0.94,22.03,0.03,133.00,0.65,0.04,0.00,0.91,31.12,-0.01,178.00,0.81,0.06,0.00,0.92,16.06,0.02,63.00,0.33,0.05,0.00,0.93,72.50,-0.06,76.00,0.42,0.05,0.00,0.95,44.83,0.01,96.00,0.53,0.02,0.00,0.96,37.61,-0.02,108
,21756,"Cole, Eric",0.82,0.09,0.00,0.95,19.80,0.04,382.00,0.65,0.06,0.00,0.94,30.90,-0.01,564.00,0.84,0.09,0.00,0.94,17.22,0.01,125.00,0.34,0.07,0.00,0.97,69.36,0.02,211.00,0.46,0.06,0.00,0.96,47.80,0.01,271.00,0.50,0.07,0.00,0.92,37.87,-0.02,230
,24562,"Knowles, Philip",0.77,0.07,0.00,0.94,22.71,-0.01,62.00,0.68,0.05,0.00,0.92,30.66,-0.01,94.00,0.88,0.00,0.00,1.00,17.73,-0.07,21.00,0.34,0.05,1.00,0.96,67.41,-0.04,22.00,0.50,0.03,0.00,0.95,45.18,0.03,39.00,0.50,0.07,0.00,0.94,37.32,-0.04,31
,4163,"Donald, Luke",,,,,,,,0.65,0.04,1.00,0.94,30.86,-0.01,50.00,0.86,0.05,0.00,0.95,15.81,0.01,19.00,0.31,0.05,1.00,0.90,54.75,-0.03,20.00,0.40,0.03,1.00,0.89,50.90,-0.06,37.00,0.66,0.13,0.00,1.00,27.21,0.22,15
,11889,"Fox, Ryan",0.81,0.06,0.00,0.94,22.25,0.00,305.00,0.64,0.05,0.00,0.94,31.08,-0.01,409.00,0.87,0.10,0.00,0.93,17.98,0.01,104.00,0.38,0.05,0.00,0.96,60.14,0.04,164.00,0.43,0.04,0.00,0.95,47.62,-0.04,201.00,0.57,0.04,0.00,0.94,38.65,-0.01,180
,17723,"Lower, Justin",0.81,0.07,0.00,0.97,20.97,0.03,358.00,0.68,0.04,0.00,0.95,31.18,-0.01,482.00,0.86,0.08,0.00,0.92,19.39,-0.02,86.00,0.38,0.07,0.00,0.96,64.43,0.00,165.00,0.48,0.03,0.00,0.95,47.34,-0.03,214.00,0.65,0.09,0.00,0.96,36.89,0.07,140
,17780,"Pendrith, Taylor",0.87,0.08,0.00,0.93,22.82,0.03,338.00,0.66,0.07,0.00,0.94,31.73,-0.01,418.00,0.85,0.11,0.00,0.95,15.78,0.06,108.00,0.37,0.05,0.00,0.96,56.80,0.02,131.00,0.52,0.05,0.00,0.96,46.71,0.03,212.00,0.59,0.05,0.00,0.93,41.36,0.00,168
,19195,"Rahm, Jon",0.89,0.02,1.00,0.96,22.35,-0.01,49.00,0.69,0.09,0.00,0.91,30.07,-0.01,80.00,0.99,0.15,0.00,0.96,13.89,0.18,26.00,0.47,0.00,1.00,1.00,47.27,0.09,23.00,0.52,0.06,0.00,0.94,55.31,0.01,49.00,0.70,0.00,1.00,1.00,38.00,-0.02,13
,28469,"Highsmith, Joe",0.82,0.08,0.00,0.94,22.58,0.01,251.00,0.65,0.07,0.00,0.93,31.91,-0.01,329.00,0.73,0.09,0.00,0.94,17.35,-0.04,67.00,0.40,0.07,0.00,0.94,56.00,0.04,109.00,0.47,0.07,0.00,0.95,46.42,0.02,153.00,0.55,0.05,0.00,0.94,41.46,-0.03,131
,5716,"Harrington, Padraig",0.82,0.06,0.00,0.98,19.17,0.06,63.00,0.61,0.05,0.00,0.94,34.03,-0.01,117.00,0.84,0.05,0.00,0.90,20.82,-0.02,19.00,0.13,0.00,0.00,0.92,54.35,-0.11,39.00,0.24,0.04,0.00,0.91,52.92,-0.11,54.00,0.66,0.07,0.00,0.93,33.21,0.01,29
,6093,"Rose, Justin",0.78,0.07,0.00,0.92,21.09,0.01,195.00,0.65,0.05,0.00,0.95,30.39,-0.01,310.00,0.85,0.11,0.00,0.96,16.97,0.02,47.00,0.35,0.03,0.00,0.95,61.78,-0.04,96.00,0.51,0.04,0.00,0.95,48.78,0.03,163.00,0.56,0.07,0.00,0.89,43.15,-0.04,85
,8085,"Teater, Josh",0.81,0.06,0.00,0.96,22.92,-0.01,121.00,0.66,0.09,0.00,0.95,31.95,-0.01,182.00,0.83,0.04,0.00,0.92,17.54,-0.03,49.00,0.42,0.08,0.00,0.94,63.06,0.02,63.00,0.36,0.01,0.00,0.92,53.75,-0.13,97.00,0.58,0.04,0.00,0.92,42.66,-0.04,77
,17357,"Migliozzi, Guido",0.78,0.02,1.00,0.98,25.31,-0.04,44.00,0.68,0.05,1.00,0.93,32.09,-0.01,60.00,0.86,0.13,0.00,1.00,15.98,0.07,15.00,,,,,,,,,,,,,,,0.74,0.31,1.00,1.00,26.48,0.30,13
,23604,"Clark, Wyndham",0.82,0.08,0.00,0.93,19.85,0.03,300.00,0.67,0.05,0.00,0.95,30.45,-0.01,396.00,0.91,0.17,0.00,0.97,14.99,0.10,109.00,0.30,0.02,0.00,0.93,65.78,-0.05,151.00,0.47,0.08,0.00,0.93,50.09,-0.01,225.00,0.56,0.10,0.00,0.95,38.93,0.02,146
,32055,"Shipley, Neal",0.81,0.04,0.00,0.94,23.12,-0.02,117.00,0.62,0.05,0.00,0.95,31.57,-0.01,149.00,0.86,0.04,0.00,0.96,19.06,-0.07,55.00,0.37,0.00,0.00,1.00,57.07,0.02,31.00,0.60,0.13,0.00,0.99,42.60,0.14,82.00,0.66,0.07,0.00,0.95,33.49,0.07,61
,6430,"Scott, Adam",0.80,0.06,0.00,0.93,22.26,-0.01,256.00,0.66,0.06,0.00,0.96,32.82,-0.01,378.00,0.98,0.08,0.00,0.99,13.51,0.08,76.00,0.45,0.08,0.00,0.95,58.03,0.06,129.00,0.46,0.04,0.00,0.94,46.11,-0.01,197.00,0.61,0.06,0.00,0.97,37.55,0.03,143
,20519,"Tarren, Callum",0.76,0.06,0.00,0.90,26.40,-0.04,176.00,0.68,0.03,0.00,0.94,32.65,-0.01,266.00,0.89,0.02,0.00,0.96,18.21,-0.02,56.00,0.35,0.05,0.00,0.98,55.44,0.03,100.00,0.47,0.06,0.00,0.95,46.20,-0.01,122.00,0.59,0.07,0.00,0.94,36.14,0.03,152
,29348,"Hale Jr, Blaine",0.79,0.07,0.00,0.95,24.80,-0.03,141.00,0.68,0.05,0.00,0.91,33.75,-0.01,170.00,0.76,0.05,0.00,0.91,18.82,-0.05,44.00,0.29,0.02,0.00,0.92,67.95,-0.06,65.00,0.40,0.05,0.00,0.92,55.66,-0.08,96.00,0.61,0.07,0.00,0.92,35.09,0.04,95
,16713,"Lindheim, Nicholas",0.81,0.05,0.00,0.96,20.26,0.04,120.00,0.64,0.04,0.00,0.95,33.06,-0.01,142.00,0.77,0.11,0.00,0.80,25.81,-0.14,35.00,0.29,0.00,0.00,0.96,77.79,-0.09,51.00,0.47,0.05,0.00,0.89,51.52,-0.07,65.00,0.48,0.06,0.00,0.91,40.43,-0.02,54
,25002,"Wu, Dylan",0.79,0.07,0.00,0.95,23.78,0.00,237.00,0.66,0.06,0.00,0.94,31.92,-0.01,342.00,0.87,0.09,0.00,0.97,17.41,0.04,75.00,0.36,0.05,0.00,0.94,61.95,-0.01,108.00,0.45,0.05,0.00,0.98,47.64,-0.01,148.00,0.63,0.09,0.00,0.92,40.04,0.03,102
,16841,"Lee, Min Woo",0.76,0.05,0.00,0.91,24.08,-0.06,288.00,0.65,0.06,0.00,0.93,32.54,-0.01,374.00,0.87,0.08,0.00,0.94,17.43,0.01,84.00,0.31,0.05,0.00,0.96,68.75,-0.04,108.00,0.48,0.07,0.00,0.98,46.62,0.03,196.00,0.58,0.05,0.00,0.95,36.87,0.02,178
,14636,"Spieth, Jordan",0.75,0.09,0.00,0.90,24.00,-0.02,247.00,0.68,0.05,0.00,0.95,33.24,-0.01,351.00,0.87,0.06,0.00,0.94,18.34,0.01,85.00,0.41,0.05,0.00,0.96,56.99,0.04,109.00,0.48,0.05,0.00,0.95,45.69,0.00,196.00,0.60,0.06,0.00,0.96,38.37,0.02,130
,12909,"Campos, Rafael",0.83,0.07,0.00,0.94,23.80,0.01,200.00,0.66,0.05,0.00,0.94,31.77,-0.02,321.00,0.84,0.00,0.00,0.95,18.00,-0.06,59.00,0.33,0.03,0.00,0.95,71.44,-0.04,106.00,0.44,0.06,0.00,0.94,47.85,-0.02,158.00,0.52,0.08,0.00,0.92,41.97,-0.03,130
,17639,"Blair, Zac",0.76,0.07,0.00,0.95,22.32,0.00,256.00,0.64,0.06,0.00,0.95,32.02,-0.02,365.00,0.85,0.08,0.00,0.94,16.66,0.00,89.00,0.27,0.06,0.00,0.98,64.33,-0.04,87.00,0.45,0.05,0.00,0.99,46.41,0.02,209.00,0.58,0.12,0.00,0.95,33.84,0.07,102
,19396,"Knapp, Jake",0.80,0.10,0.00,0.94,21.97,0.03,292.00,0.66,0.06,0.00,0.93,32.35,-0.02,435.00,0.87,0.09,0.00,0.96,17.31,-0.01,101.00,0.37,0.05,0.00,0.98,62.52,0.01,205.00,0.52,0.06,0.00,0.97,46.94,0.04,257.00,0.59,0.07,0.00,0.91,39.36,0.00,160
,14424,"Burmester, Dean",,,,,,,,0.64,0.00,1.00,0.93,31.81,-0.02,58.00,,,,,,,,0.38,0.00,0.00,1.00,40.40,0.07,31.00,0.47,0.07,0.00,0.93,47.10,0.04,45.00,0.89,0.05,0.00,1.00,27.77,0.14,22
,22050,"Suh, Justin",0.78,0.08,0.00,0.93,24.13,-0.02,242.00,0.66,0.06,0.00,0.90,33.11,-0.02,278.00,0.84,0.06,0.00,0.99,16.21,-0.01,69.00,0.37,0.05,0.00,0.95,64.40,-0.01,77.00,0.45,0.02,0.00,0.92,52.39,-0.07,146.00,0.57,0.04,0.00,0.97,34.59,0.00,100
,27774,"Gotterup, Chris",0.75,0.05,0.00,0.90,25.40,-0.07,251.00,0.67,0.05,0.00,0.92,33.82,-0.02,338.00,0.85,0.06,0.00,0.95,19.16,-0.04,100.00,0.40,0.07,0.00,0.92,64.30,0.01,166.00,0.45,0.05,0.00,0.92,52.36,-0.04,183.00,0.59,0.07,0.00,0.93,41.12,0.01,217
,5665,"Cink, Stewart",0.79,0.03,0.00,0.92,25.03,-0.04,152.00,0.64,0.07,0.00,0.93,33.91,-0.02,216.00,0.86,0.08,0.00,0.95,17.53,-0.03,60.00,0.36,0.07,0.00,0.90,70.48,-0.01,69.00,0.50,0.07,0.00,0.94,46.27,0.01,97.00,0.72,0.07,0.00,0.97,36.39,0.08,73
,7097,"Wilkinson, Tim",0.68,0.10,1.00,0.88,22.90,-0.07,41.00,0.63,0.06,1.00,0.94,33.67,-0.02,49.00,0.66,0.00,1.00,0.75,28.74,-0.24,12.00,,,,,,,,,,,,,,,,,,,,,
,18536,"McCormick, Ryan",0.82,0.06,0.00,0.93,23.52,0.00,169.00,0.70,0.04,0.00,0.94,35.11,-0.02,224.00,0.78,0.08,0.00,0.90,18.96,-0.01,49.00,0.37,0.04,0.00,0.92,58.63,0.00,77.00,0.48,0.05,0.00,0.94,51.25,-0.02,117.00,0.51,0.04,0.00,0.92,40.85,-0.02,118
,26649,"Thorbjornsen, Michael",0.78,0.06,0.00,0.95,22.38,0.00,127.00,0.65,0.04,0.00,0.94,32.02,-0.02,160.00,0.83,0.04,0.00,0.94,18.23,-0.06,54.00,0.40,0.08,0.00,0.95,53.47,0.04,60.00,0.51,0.05,0.00,0.96,44.23,0.04,94.00,0.57,0.09,0.00,0.89,42.16,-0.01,104
,23816,"Valimaki, Sami",0.77,0.06,0.00,0.94,22.70,-0.01,222.00,0.63,0.05,0.00,0.92,31.76,-0.02,368.00,0.84,0.08,0.00,0.95,20.19,-0.05,73.00,0.31,0.06,0.00,0.97,63.55,-0.01,117.00,0.49,0.09,0.00,0.97,41.72,0.05,183.00,0.61,0.08,0.00,0.95,42.97,0.02,103
,14140,"Higgs, Harry",0.74,0.04,0.00,0.91,25.80,-0.07,69.00,0.58,0.07,0.00,0.95,33.43,-0.02,98.00,0.93,0.09,0.00,1.00,18.86,-0.04,23.00,0.40,0.02,0.00,0.93,64.73,-0.03,42.00,0.53,0.07,0.00,1.00,46.42,0.09,46.00,0.54,0.06,0.00,0.86,40.34,-0.04,36
,25094,"Fishburn, Patrick",0.82,0.05,0.00,0.96,23.70,-0.02,239.00,0.68,0.04,0.00,0.96,33.60,-0.02,341.00,0.86,0.04,0.00,0.92,20.42,-0.05,96.00,0.36,0.04,0.00,0.97,63.51,0.00,109.00,0.44,0.05,0.00,0.95,49.59,-0.02,163.00,0.61,0.04,0.00,0.95,40.81,-0.02,123
,9171,"Villegas, Camilo",0.82,0.05,0.00,0.92,21.97,-0.02,193.00,0.67,0.07,0.00,0.94,32.84,-0.02,276.00,0.87,0.11,0.00,0.94,14.97,0.06,81.00,0.37,0.07,0.00,0.95,66.11,0.00,124.00,0.44,0.04,0.00,0.91,56.58,-0.05,137.00,0.62,0.11,0.00,0.95,35.50,0.05,97
,13367,"Merritt, Troy",0.76,0.08,0.00,0.94,22.66,0.00,204.00,0.61,0.06,0.00,0.94,31.24,-0.02,288.00,0.81,0.09,0.00,0.90,16.85,0.03,57.00,0.33,0.07,0.00,0.95,63.69,0.00,81.00,0.37,0.07,0.00,0.92,48.12,-0.05,145.00,0.64,0.11,0.00,0.97,33.37,0.10,104
