,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43
,dg_id,player_name,100_150_fw_gir_rate,100_150_fw_good_shot_rate,100_150_fw_low_data_indicator,100_150_fw_poor_shot_avoid_rate,100_150_fw_proximity_per_shot,100_150_fw_sg_per_shot,100_150_fw_shot_count,150_200_fw_gir_rate,150_200_fw_good_shot_rate,150_200_fw_low_data_indicator,150_200_fw_poor_shot_avoid_rate,150_200_fw_proximity_per_shot,150_200_fw_sg_per_shot,150_200_fw_shot_count,50_100_fw_gir_rate,50_100_fw_good_shot_rate,50_100_fw_low_data_indicator,50_100_fw_poor_shot_avoid_rate,50_100_fw_proximity_per_shot,50_100_fw_sg_per_shot,50_100_fw_shot_count,over_150_rgh_gir_rate,over_150_rgh_good_shot_rate,over_150_rgh_low_data_indicator,over_150_rgh_poor_shot_avoid_rate,over_150_rgh_proximity_per_shot,over_150_rgh_sg_per_shot,over_150_rgh_shot_count,over_200_fw_gir_rate,over_200_fw_good_shot_rate,over_200_fw_low_data_indicator,over_200_fw_poor_shot_avoid_rate,over_200_fw_proximity_per_shot,over_200_fw_sg_per_shot,over_200_fw_shot_count,under_150_rgh_gir_rate,under_150_rgh_good_shot_rate,under_150_rgh_low_data_indicator,under_150_rgh_poor_shot_avoid_rate,under_150_rgh_proximity_per_shot,under_150_rgh_sg_per_shot,under_150_rgh_shot_count
,21756,"Cole, Eric",0.82,0.09,0.00,0.95,19.72,0.04,371.00,0.66,0.05,0.00,0.95,30.59,0.01,566.00,0.85,0.09,0.00,0.94,17.23,0.02,123.00,0.32,0.06,0.00,0.97,66.79,0.01,209.00,0.44,0.05,0.00,0.95,48.15,-0.01,275.00,0.49,0.06,0.00,0.92,37.98,-0.02,233
,22760,"Hisatsune, Ryo",0.80,0.06,0.00,0.92,22.74,-0.01,306.00,0.69,0.07,0.00,0.94,31.75,0.01,407.00,0.77,0.07,0.00,0.90,20.23,-0.08,92.00,0.35,0.07,0.00,0.98,63.01,0.03,122.00,0.48,0.04,0.00,0.97,45.93,0.02,212.00,0.64,0.06,0.00,0.93,36.31,0.02,105
,25157,"Hodges, Lee",0.85,0.07,0.00,0.95,21.29,0.02,355.00,0.68,0.06,0.00,0.94,31.19,0.01,506.00,0.84,0.17,0.00,0.94,17.23,0.05,79.00,0.41,0.08,0.00,0.97,52.23,0.05,123.00,0.53,0.09,0.00,0.96,44.29,0.04,231.00,0.47,0.05,0.00,0.97,41.26,-0.04,122
,16715,"Ryder, Sam",0.77,0.06,0.00,0.94,21.97,0.00,257.00,0.64,0.09,0.00,0.95,30.33,0.00,377.00,0.83,0.06,0.00,0.96,18.54,-0.02,82.00,0.47,0.09,0.00,0.95,53.10,0.07,131.00,0.53,0.05,0.00,0.95,43.49,0.02,193.00,0.63,0.05,0.00,0.97,33.69,0.04,131
,18474,"Smalley, Alex",0.80,0.08,0.00,0.95,22.62,0.01,263.00,0.68,0.06,0.00,0.96,31.63,0.00,357.00,0.84,0.06,0.00,0.92,19.40,-0.01,63.00,0.40,0.06,0.00,0.93,60.04,0.01,113.00,0.45,0.04,0.00,0.94,47.93,-0.03,175.00,0.55,0.07,0.00,0.91,38.79,0.01,136
,25003,"Walker, Danny",,,,,,,,0.74,0.07,1.00,0.96,30.31,0.00,55.00,,,,,,,,,,,,,,,,,,,,,,0.69,0.08,0.00,1.00,34.39,0.07,24
,23323,"MacIntyre, Robert",0.77,0.05,0.00,0.93,23.68,-0.04,298.00,0.67,0.05,0.00,0.95,31.34,0.00,411.00,0.84,0.06,0.00,0.95,19.18,-0.02,95.00,0.34,0.09,0.00,0.94,62.01,0.03,137.00,0.48,0.04,0.00,0.97,42.25,0.02,222.00,0.59,0.09,0.00,0.94,38.86,0.04,140
,6986,"Johnson, Zach",0.80,0.05,0.00,0.96,21.54,0.01,189.00,0.67,0.07,0.00,0.94,31.18,0.00,284.00,0.86,0.09,0.00,0.89,17.63,0.00,78.00,0.33,0.07,0.00,0.92,68.46,-0.03,92.00,0.46,0.04,0.00,0.97,48.73,-0.02,146.00,0.48,0.05,0.00,0.91,45.12,-0.06,66
,14609,"Kim, Si Woo",0.78,0.11,0.00,0.94,20.89,0.03,316.00,0.64,0.06,0.00,0.95,31.21,0.00,481.00,0.83,0.14,0.00,0.95,14.91,0.08,125.00,0.38,0.08,0.00,0.94,60.41,0.00,143.00,0.50,0.08,0.00,0.96,43.15,0.06,274.00,0.49,0.08,0.00,0.92,40.59,-0.02,131
,14796,"Hatton, Tyrrell",0.90,0.07,1.00,0.93,20.01,0.04,42.00,0.66,0.09,0.00,0.94,29.49,0.00,79.00,0.75,0.17,0.00,0.78,21.42,-0.05,18.00,0.46,0.12,0.00,1.00,51.89,0.13,26.00,0.45,0.07,0.00,0.92,55.65,0.00,61.00,0.63,0.00,0.00,0.88,49.09,-0.14,17
,15856,"Smith, Cameron",0.89,0.05,1.00,0.95,18.40,0.07,41.00,0.67,0.05,1.00,0.96,30.25,0.00,66.00,0.81,0.00,0.00,0.83,18.86,-0.06,18.00,0.34,0.00,0.00,0.94,57.72,-0.05,31.00,0.39,0.02,0.00,0.93,52.97,-0.07,53.00,0.80,0.13,0.00,1.00,23.24,0.22,24
,19729,"Kanaya, Takumi",0.86,0.07,0.00,0.98,23.96,-0.01,57.00,0.67,0.06,0.00,0.93,32.64,0.00,103.00,0.91,0.11,0.00,0.94,19.09,0.03,18.00,,,,,,,,0.41,0.03,0.00,1.00,49.52,0.01,60.00,0.41,0.00,1.00,0.75,57.94,-0.20,12
,5513,"Weir, Mike",,,,,,,,0.71,0.06,1.00,0.94,32.14,0.00,48.00,0.91,0.00,0.00,0.95,14.21,0.02,19.00,,,,,,,,,,,,,,,,,,,,,
,11276,"Horschel, Billy",0.83,0.08,0.00,0.96,21.01,0.02,292.00,0.67,0.05,0.00,0.96,31.58,0.00,442.00,0.83,0.12,0.00,0.93,16.50,0.00,91.00,0.25,0.03,0.00,0.97,63.32,-0.06,143.00,0.47,0.08,0.00,0.97,48.58,0.01,211.00,0.59,0.07,0.00,0.96,42.14,0.03,152
,14655,"Murray, Grayson",0.81,0.11,0.00,0.91,20.22,0.05,76.00,0.68,0.09,0.00,0.93,29.96,0.00,128.00,0.73,0.13,0.00,0.96,17.32,-0.01,23.00,0.29,0.03,0.00,0.97,54.74,0.00,35.00,0.47,0.00,0.00,0.96,50.71,-0.01,76.00,0.68,0.09,0.00,0.94,36.27,0.06,47
,23482,"Sigg, Greyson",0.79,0.06,0.00,0.94,21.66,0.00,285.00,0.67,0.03,0.00,0.96,31.67,0.00,390.00,0.88,0.16,0.00,0.94,15.65,0.08,68.00,0.40,0.07,0.00,0.98,53.37,0.07,135.00,0.50,0.05,0.00,0.97,45.37,0.01,202.00,0.62,0.04,0.00,0.99,30.16,0.05,107
,24185,"Mansell, Richard",,,,,,,,0.61,0.05,1.00,0.95,33.12,0.00,56.00,0.75,0.18,1.00,0.82,16.61,0.07,11.00,0.17,0.05,1.00,0.91,73.92,-0.09,22.00,,,,,,,,0.72,0.00,1.00,0.92,40.09,-0.06,13
,7626,"O'Hair, Sean",0.82,0.05,0.00,0.92,23.77,-0.04,84.00,0.73,0.04,0.00,0.94,31.18,0.00,111.00,0.93,0.10,0.00,1.00,15.58,0.08,20.00,0.35,0.04,1.00,0.92,79.38,-0.03,24.00,0.36,0.06,0.00,0.94,53.70,-0.06,51.00,0.51,0.13,0.00,0.96,44.29,-0.02,47
,15575,"Hoge, Tom",0.84,0.10,0.00,0.95,17.86,0.09,378.00,0.64,0.07,0.00,0.94,29.88,0.00,522.00,0.88,0.10,0.00,0.92,15.51,0.03,96.00,0.38,0.10,0.00,0.96,57.96,0.08,192.00,0.46,0.05,0.00,0.97,43.53,0.03,263.00,0.60,0.07,0.00,0.96,38.37,0.02,155
,13831,"Knox, Russell",0.71,0.03,0.00,0.87,27.32,-0.08,69.00,0.73,0.04,0.00,0.93,31.75,0.00,83.00,0.82,0.06,0.00,0.94,17.05,0.03,18.00,0.20,0.00,1.00,0.95,66.97,-0.11,20.00,0.51,0.03,1.00,0.91,43.76,0.00,35.00,0.55,0.08,0.00,0.95,43.39,-0.02,37
,21362,"Hillier, Daniel",0.84,0.07,0.00,0.97,22.01,-0.01,59.00,0.69,0.05,1.00,0.94,30.39,0.00,64.00,,,,,,,,0.37,0.06,0.00,0.91,73.73,-0.01,34.00,0.49,0.00,1.00,0.93,47.60,-0.02,30.00,0.48,0.09,1.00,0.91,35.29,0.06,11
,26660,"Gordon, Will",0.80,0.05,0.00,0.93,25.98,-0.04,149.00,0.67,0.06,0.00,0.92,30.59,0.00,214.00,0.84,0.05,0.00,0.98,17.05,-0.03,44.00,0.33,0.05,0.00,1.00,65.97,0.01,67.00,0.48,0.02,0.00,0.97,45.92,0.02,88.00,0.63,0.07,0.00,0.99,37.55,0.03,73
,17488,"Im, Sungjae",0.78,0.04,0.00,0.92,22.57,-0.03,340.00,0.67,0.06,0.00,0.95,31.59,0.00,530.00,0.82,0.07,0.00,0.94,17.85,-0.02,105.00,0.32,0.05,0.00,0.95,54.93,0.01,144.00,0.51,0.06,0.00,0.97,42.97,0.05,269.00,0.56,0.07,0.00,0.95,39.94,0.00,137
,18103,"Bezuidenhout, Christiaan",0.86,0.09,0.00,0.96,21.83,0.05,320.00,0.69,0.05,0.00,0.95,31.84,0.00,502.00,0.92,0.13,0.00,0.97,15.04,0.05,114.00,0.30,0.05,0.00,0.98,71.54,-0.02,175.00,0.48,0.05,0.00,0.98,47.28,0.04,238.00,0.50,0.05,0.00,0.92,41.84,-0.06,129
,6252,"Baddeley, Aaron",0.81,0.05,0.00,0.93,24.87,-0.01,206.00,0.63,0.08,0.00,0.91,32.86,0.00,321.00,0.88,0.09,0.00,0.94,16.68,0.04,65.00,0.32,0.05,0.00,0.94,63.29,-0.02,124.00,0.34,0.03,0.00,0.90,56.35,-0.12,146.00,0.50,0.05,0.00,0.93,42.06,-0.05,112
,11889,"Fox, Ryan",0.81,0.06,0.00,0.95,22.25,0.00,292.00,0.64,0.05,0.00,0.94,30.98,0.00,375.00,0.86,0.11,0.00,0.93,18.23,0.01,102.00,0.36,0.05,0.00,0.95,60.84,0.02,159.00,0.43,0.03,0.00,0.95,48.05,-0.04,189.00,0.57,0.03,0.00,0.94,38.92,-0.01,178
,17365,"Mitchell, Keith",0.79,0.08,0.00,0.92,23.04,0.00,259.00,0.67,0.06,0.00,0.93,31.00,0.00,355.00,0.85,0.07,0.00,0.97,16.17,0.03,115.00,0.35,0.08,0.00,0.96,56.67,0.04,114.00,0.50,0.06,0.00,0.97,44.04,0.03,183.00,0.58,0.06,0.00,0.97,36.88,0.04,206
,18634,"McNealy, Maverick",0.81,0.07,0.00,0.92,22.94,-0.01,321.00,0.66,0.05,0.00,0.94,31.86,0.00,444.00,0.93,0.10,0.00,0.99,15.74,0.04,131.00,0.33,0.06,0.00,0.97,64.58,0.00,144.00,0.51,0.08,0.00,0.97,46.08,0.02,227.00,0.58,0.11,0.00,0.93,39.95,0.04,161
,22322,"McKibbin, Tom",,,,,,,,0.67,0.04,0.00,0.94,33.50,0.00,69.00,0.94,0.08,1.00,1.00,18.67,0.03,13.00,,,,,,,,0.38,0.07,1.00,1.00,53.71,-0.01,30.00,,,,,,,
,6430,"Scott, Adam",0.80,0.06,0.00,0.93,22.09,-0.01,269.00,0.67,0.06,0.00,0.96,32.49,0.00,384.00,0.97,0.08,0.00,0.99,13.62,0.07,78.00,0.45,0.08,0.00,0.96,57.36,0.07,133.00,0.46,0.04,0.00,0.94,46.48,-0.02,206.00,0.59,0.06,0.00,0.97,38.11,0.02,143
,13367,"Merritt, Troy",0.75,0.08,0.00,0.94,23.20,-0.02,176.00,0.61,0.06,0.00,0.94,30.99,0.00,234.00,0.79,0.08,0.00,0.88,17.30,0.01,50.00,0.30,0.09,0.00,0.94,66.31,0.00,68.00,0.41,0.08,0.00,0.90,48.00,-0.06,116.00,0.63,0.10,0.00,0.97,33.88,0.09,101
,23465,"Greyserman, Max",0.82,0.09,0.00,0.95,22.18,0.01,303.00,0.67,0.06,0.00,0.93,32.93,0.00,417.00,0.86,0.05,0.00,0.93,20.06,-0.04,121.00,0.34,0.06,0.00,0.96,70.35,0.00,169.00,0.52,0.05,0.00,0.96,46.42,0.04,225.00,0.54,0.06,0.00,0.93,41.79,-0.03,189
,26850,"Svensson, Jesper",0.82,0.08,0.00,0.94,24.30,-0.01,93.00,0.61,0.07,0.00,0.94,32.11,0.00,139.00,0.86,0.09,0.00,0.94,17.26,-0.06,35.00,0.34,0.08,0.00,0.96,62.40,0.01,72.00,0.41,0.06,0.00,0.96,49.11,0.00,70.00,0.56,0.09,0.00,0.90,37.32,-0.05,58
,10419,"Noren, Alex",0.84,0.14,0.00,0.94,22.62,0.04,160.00,0.68,0.06,0.00,0.94,32.90,-0.01,321.00,0.94,0.13,0.00,0.98,19.19,0.07,55.00,0.42,0.07,0.00,0.94,57.80,0.05,101.00,0.45,0.04,0.00,0.99,45.33,0.02,162.00,0.58,0.09,0.00,0.98,35.52,0.08,81
,27996,"Cummins, Quade",0.73,0.02,1.00,0.88,23.22,-0.04,42.00,0.68,0.02,0.00,0.95,32.86,-0.01,85.00,0.83,0.07,0.00,0.93,17.14,0.05,15.00,0.25,0.06,0.00,0.85,73.79,-0.14,34.00,0.55,0.11,0.00,0.98,49.47,0.08,44.00,0.27,0.04,0.00,0.80,49.51,-0.18,25
,8085,"Teater, Josh",0.81,0.06,0.00,0.96,22.78,0.00,118.00,0.67,0.10,0.00,0.95,31.72,-0.01,173.00,0.82,0.04,0.00,0.92,17.65,-0.03,48.00,0.40,0.09,0.00,0.93,64.95,0.01,59.00,0.38,0.01,0.00,0.92,51.87,-0.11,86.00,0.60,0.04,0.00,0.93,42.31,-0.03,74
,19477,"Schenk, Adam",0.80,0.10,0.00,0.93,21.95,0.00,285.00,0.68,0.06,0.00,0.95,31.88,-0.01,416.00,0.79,0.07,0.00,0.93,18.80,-0.04,122.00,0.25,0.04,0.00,0.95,70.37,-0.09,162.00,0.45,0.04,0.00,0.96,51.15,-0.02,199.00,0.59,0.07,0.00,0.93,40.23,0.01,160
,24562,"Knowles, Philip",0.77,0.07,0.00,0.94,22.73,-0.01,62.00,0.67,0.05,0.00,0.92,30.65,-0.01,94.00,0.88,0.00,0.00,1.00,17.74,-0.07,21.00,0.34,0.05,1.00,0.96,66.98,-0.04,22.00,0.50,0.03,0.00,0.95,45.29,0.03,39.00,0.50,0.07,0.00,0.94,37.33,-0.04,31
,14050,"Sloan, Roger",0.81,0.06,0.00,0.93,21.08,0.03,203.00,0.66,0.05,0.00,0.95,33.51,-0.01,271.00,0.89,0.14,0.00,0.97,15.32,0.09,78.00,0.27,0.03,0.00,0.96,67.03,-0.06,75.00,0.45,0.04,0.00,0.92,51.79,-0.03,118.00,0.56,0.07,0.00,0.93,39.05,0.03,108
,21236,"Bryan, Wesley",0.80,0.06,0.00,0.94,22.07,0.03,133.00,0.65,0.04,0.00,0.91,31.13,-0.01,178.00,0.81,0.06,0.00,0.92,16.08,0.02,63.00,0.33,0.05,0.00,0.93,72.09,-0.06,76.00,0.42,0.05,0.00,0.95,44.95,0.01,96.00,0.53,0.02,0.00,0.96,37.57,-0.02,108
,25213,"Wu, Brandon",0.80,0.06,0.00,0.94,23.32,-0.01,179.00,0.66,0.06,0.00,0.94,31.10,-0.01,255.00,0.87,0.04,0.00,0.95,16.53,-0.01,56.00,0.38,0.07,0.00,0.97,58.18,0.05,106.00,0.45,0.05,0.00,0.92,48.00,-0.02,131.00,0.56,0.04,0.00,0.97,38.35,0.01,95
,26649,"Thorbjornsen, Michael",0.79,0.05,0.00,0.95,22.44,0.00,138.00,0.65,0.04,0.00,0.94,31.37,-0.01,188.00,0.83,0.03,0.00,0.95,17.92,-0.05,62.00,0.41,0.07,0.00,0.96,54.68,0.04,68.00,0.51,0.05,0.00,0.95,44.41,0.04,104.00,0.58,0.09,0.00,0.88,41.40,-0.01,112
,13470,"Kizzire, Patton",0.85,0.08,0.00,0.96,20.94,0.07,220.00,0.67,0.06,0.00,0.95,31.66,-0.01,295.00,0.85,0.08,0.00,0.92,17.48,0.04,74.00,0.34,0.09,0.00,0.97,65.64,0.02,92.00,0.45,0.05,0.00,0.94,48.08,-0.01,144.00,0.61,0.07,0.00,0.91,39.88,-0.02,104
,17723,"Lower, Justin",0.81,0.06,0.00,0.97,21.22,0.03,327.00,0.68,0.05,0.00,0.95,31.32,-0.01,434.00,0.81,0.08,0.00,0.91,19.76,-0.03,74.00,0.36,0.07,0.00,0.97,64.56,0.00,145.00,0.46,0.03,0.00,0.96,47.36,-0.04,186.00,0.66,0.09,0.00,0.96,37.15,0.07,139
,19195,"Rahm, Jon",0.89,0.02,1.00,0.96,22.35,-0.01,49.00,0.69,0.09,0.00,0.91,30.07,-0.01,80.00,0.99,0.15,0.00,0.96,13.89,0.18,26.00,0.47,0.00,1.00,1.00,47.27,0.09,23.00,0.52,0.06,0.00,0.94,55.31,0.01,49.00,0.70,0.00,1.00,1.00,38.00,-0.02,13
,26651,"Young, Cameron",0.78,0.08,0.00,0.93,21.79,0.03,318.00,0.65,0.08,0.00,0.93,30.90,-0.01,393.00,0.86,0.05,0.00,0.95,18.65,-0.01,101.00,0.40,0.04,0.00,0.95,60.24,-0.01,130.00,0.46,0.07,0.00,0.94,47.79,-0.03,232.00,0.51,0.05,0.00,0.91,39.22,-0.04,173
,20519,"Tarren, Callum",0.77,0.07,0.00,0.89,26.23,-0.04,168.00,0.69,0.03,0.00,0.94,31.96,-0.01,239.00,0.88,0.02,0.00,0.96,18.02,-0.02,55.00,0.36,0.06,0.00,0.98,54.09,0.04,89.00,0.49,0.06,0.00,0.96,45.44,0.00,115.00,0.61,0.06,0.00,0.94,36.59,0.02,142
,25094,"Fishburn, Patrick",0.81,0.06,0.00,0.96,23.64,-0.01,244.00,0.69,0.04,0.00,0.97,33.54,-0.01,340.00,0.88,0.04,0.00,0.94,20.24,-0.04,93.00,0.34,0.04,0.00,0.97,63.60,-0.01,115.00,0.46,0.05,0.00,0.96,50.03,-0.01,160.00,0.62,0.04,0.00,0.95,40.74,-0.02,123
,17357,"Migliozzi, Guido",0.78,0.02,1.00,0.98,25.31,-0.04,44.00,0.68,0.05,1.00,0.93,32.09,-0.01,60.00,0.86,0.13,0.00,1.00,15.98,0.07,15.00,,,,,,,,,,,,,,,0.74,0.31,1.00,1.00,26.48,0.30,13
,19865,"Hardy, Nick",0.79,0.07,0.00,0.93,23.13,0.00,256.00,0.70,0.05,0.00,0.93,32.98,-0.01,328.00,0.88,0.06,0.00,0.98,17.13,0.00,96.00,0.31,0.05,0.00,0.98,57.63,0.02,106.00,0.53,0.04,0.00,0.97,44.54,0.06,157.00,0.60,0.04,0.00,0.94,34.76,0.02,141
,23604,"Clark, Wyndham",0.82,0.10,0.00,0.93,20.01,0.03,304.00,0.67,0.04,0.00,0.95,30.57,-0.01,391.00,0.87,0.15,0.00,0.95,15.64,0.07,114.00,0.30,0.02,0.00,0.94,67.06,-0.05,149.00,0.47,0.06,0.00,0.93,50.46,-0.01,223.00,0.56,0.10,0.00,0.95,37.99,0.01,148
,29348,"Hale Jr, Blaine",0.79,0.07,0.00,0.95,24.85,-0.04,137.00,0.67,0.06,0.00,0.91,33.36,-0.01,159.00,0.75,0.05,0.00,0.91,19.13,-0.05,42.00,0.29,0.02,0.00,0.92,68.36,-0.06,64.00,0.42,0.06,0.00,0.92,54.56,-0.06,87.00,0.61,0.07,0.00,0.91,35.52,0.03,93
,32055,"Shipley, Neal",0.81,0.04,0.00,0.94,23.12,-0.02,117.00,0.62,0.05,0.00,0.95,31.57,-0.01,149.00,0.86,0.04,0.00,0.96,19.06,-0.07,55.00,0.37,0.00,0.00,1.00,57.07,0.02,31.00,0.60,0.13,0.00,0.99,42.60,0.14,82.00,0.66,0.07,0.00,0.95,33.49,0.07,61
,17646,"Fitzpatrick, Matt",0.77,0.06,0.00,0.89,25.06,-0.05,265.00,0.68,0.06,0.00,0.94,32.40,-0.01,402.00,0.82,0.06,0.00,0.90,18.43,-0.01,90.00,0.40,0.07,0.00,0.94,61.62,0.04,129.00,0.54,0.07,0.00,0.97,45.69,0.05,211.00,0.57,0.09,0.00,0.91,42.49,-0.02,96
,25771,"Furr, Wilson",0.77,0.04,0.00,0.95,24.59,-0.04,162.00,0.66,0.07,0.00,0.95,33.41,-0.01,206.00,0.85,0.06,0.00,0.96,18.65,-0.03,55.00,0.44,0.05,0.00,0.95,67.22,0.04,63.00,0.46,0.09,0.00,0.97,47.14,0.01,97.00,0.51,0.10,0.00,0.93,37.87,0.00,101
,23816,"Valimaki, Sami",0.76,0.05,0.00,0.94,22.84,-0.01,221.00,0.64,0.05,0.00,0.93,31.67,-0.01,345.00,0.84,0.07,0.00,0.94,21.84,-0.08,69.00,0.35,0.07,0.00,0.98,65.17,0.01,106.00,0.50,0.07,0.00,0.97,43.48,0.03,168.00,0.57,0.07,0.00,0.95,44.29,0.00,98
,16713,"Lindheim, Nicholas",0.82,0.05,0.00,0.96,19.85,0.04,111.00,0.63,0.04,0.00,0.95,32.49,-0.01,128.00,0.79,0.12,0.00,0.82,25.26,-0.13,33.00,0.28,0.00,0.00,0.96,78.39,-0.09,46.00,0.47,0.05,0.00,0.88,52.63,-0.09,60.00,0.49,0.06,0.00,0.91,40.29,-0.02,53
,17639,"Blair, Zac",0.77,0.07,0.00,0.95,22.03,0.00,247.00,0.64,0.05,0.00,0.95,31.98,-0.01,349.00,0.84,0.07,0.00,0.94,16.84,-0.01,88.00,0.26,0.06,0.00,0.98,64.57,-0.04,85.00,0.45,0.04,0.00,0.99,46.77,0.01,205.00,0.56,0.12,0.00,0.95,33.88,0.07,98
,18536,"McCormick, Ryan",0.82,0.06,0.00,0.93,23.54,0.00,160.00,0.71,0.05,0.00,0.93,35.33,-0.01,199.00,0.78,0.08,0.00,0.90,18.96,-0.01,49.00,0.38,0.03,0.00,0.93,55.12,0.00,71.00,0.50,0.06,0.00,0.94,51.20,-0.01,104.00,0.50,0.04,0.00,0.92,41.50,-0.04,114
,11374,"Hahn, James",0.76,0.04,0.00,0.93,26.01,-0.06,106.00,0.65,0.05,0.00,0.93,33.14,-0.01,128.00,0.83,0.06,0.00,0.88,20.15,-0.05,34.00,0.34,0.00,0.00,0.91,77.79,-0.11,42.00,0.42,0.09,0.00,0.90,58.81,-0.11,59.00,0.63,0.10,0.00,0.86,40.04,-0.04,50
,25002,"Wu, Dylan",0.81,0.07,0.00,0.95,23.85,0.00,229.00,0.64,0.06,0.00,0.94,31.77,-0.01,310.00,0.88,0.09,0.00,0.99,16.61,0.04,71.00,0.37,0.05,0.00,0.95,63.04,0.00,111.00,0.46,0.05,0.00,0.98,47.11,0.00,133.00,0.64,0.10,0.00,0.92,39.51,0.05,100
,12909,"Campos, Rafael",0.83,0.07,0.00,0.93,23.50,0.01,210.00,0.66,0.05,0.00,0.94,31.41,-0.02,315.00,0.85,0.00,0.00,0.95,17.40,-0.05,61.00,0.31,0.03,0.00,0.95,72.58,-0.04,117.00,0.44,0.05,0.00,0.94,49.02,-0.04,153.00,0.52,0.07,0.00,0.91,41.53,-0.03,135
,19960,"Pavon, Matthieu",0.83,0.05,0.00,0.95,21.81,-0.01,294.00,0.65,0.05,0.00,0.94,32.40,-0.02,394.00,0.79,0.06,0.00,0.93,19.60,-0.09,97.00,0.38,0.04,0.00,0.94,65.14,-0.02,124.00,0.49,0.05,0.00,0.97,46.73,0.03,234.00,0.58,0.08,0.00,0.95,41.46,0.00,120
,14424,"Burmester, Dean",,,,,,,,0.64,0.00,1.00,0.93,31.81,-0.02,58.00,,,,,,,,0.38,0.00,0.00,1.00,40.40,0.07,31.00,0.47,0.07,0.00,0.93,47.10,0.04,45.00,0.89,0.05,0.00,1.00,27.77,0.14,22
,5665,"Cink, Stewart",0.79,0.03,0.00,0.92,25.03,-0.04,152.00,0.64,0.07,0.00,0.93,33.91,-0.02,216.00,0.86,0.08,0.00,0.95,17.53,-0.03,60.00,0.36,0.07,0.00,0.90,70.48,-0.01,69.00,0.50,0.07,0.00,0.94,46.27,0.01,97.00,0.72,0.07,0.00,0.97,36.39,0.08,73
,7097,"Wilkinson, Tim",0.68,0.10,1.00,0.88,22.90,-0.07,41.00,0.63,0.06,1.00,0.94,33.67,-0.02,49.00,0.66,0.00,1.00,0.75,28.74,-0.24,12.00,,,,,,,,,,,,,,,,,,,,,
,15470,"Hossler, Beau",0.78,0.06,0.00,0.94,23.20,-0.03,281.00,0.66,0.05,0.00,0.95,33.50,-0.02,390.00,0.90,0.10,0.00,0.93,17.65,0.01,117.00,0.27,0.03,0.00,0.91,64.35,-0.10,143.00,0.44,0.03,0.00,0.93,50.84,-0.07,212.00,0.63,0.11,0.00,0.95,36.72,0.06,190
,27774,"Gotterup, Chris",0.74,0.04,0.00,0.89,25.50,-0.08,246.00,0.65,0.05,0.00,0.92,33.50,-0.02,321.00,0.85,0.06,0.00,0.95,19.21,-0.04,98.00,0.39,0.08,0.00,0.93,64.66,0.02,151.00,0.44,0.04,0.00,0.92,52.61,-0.06,177.00,0.57,0.06,0.00,0.92,41.89,0.00,208
,8480,"Streelman, Kevin",0.80,0.09,0.00,0.95,21.20,0.03,263.00,0.63,0.05,0.00,0.92,32.58,-0.02,373.00,0.85,0.08,0.00,0.97,17.13,0.00,77.00,0.31,0.03,0.00,0.97,59.96,-0.04,109.00,0.48,0.02,0.00,0.98,46.30,0.01,165.00,0.56,0.07,0.00,0.94,41.96,-0.03,123
,9171,"Villegas, Camilo",0.81,0.05,0.00,0.92,21.96,-0.02,180.00,0.66,0.06,0.00,0.94,32.38,-0.02,266.00,0.87,0.11,0.00,0.94,15.04,0.06,81.00,0.35,0.08,0.00,0.94,67.00,0.00,117.00,0.44,0.05,0.00,0.90,56.49,-0.05,133.00,0.63,0.11,0.00,0.96,34.98,0.06,97
,14636,"Spieth, Jordan",0.76,0.08,0.00,0.90,24.09,-0.02,254.00,0.67,0.05,0.00,0.95,33.45,-0.02,352.00,0.85,0.06,0.00,0.94,18.97,-0.01,82.00,0.44,0.05,0.00,0.97,55.21,0.05,114.00,0.48,0.05,0.00,0.95,46.38,-0.01,187.00,0.63,0.06,0.00,0.96,38.38,0.03,129
,19738,"Dougherty, Kevin",0.66,0.05,0.00,0.86,29.48,-0.13,147.00,0.67,0.04,0.00,0.96,32.63,-0.02,193.00,0.72,0.02,0.00,0.84,23.41,-0.14,56.00,0.33,0.07,0.00,0.99,65.44,-0.02,71.00,0.48,0.03,0.00,0.98,46.94,-0.02,105.00,0.57,0.06,0.00,0.91,43.58,-0.04,99
,28309,"Coody, Pierceson",0.79,0.11,0.00,0.95,23.01,0.01,234.00,0.69,0.04,0.00,0.94,34.65,-0.02,285.00,0.86,0.06,0.00,0.96,16.96,0.04,81.00,0.35,0.04,0.00,0.93,67.49,-0.04,91.00,0.39,0.07,0.00,0.96,50.66,-0.03,158.00,0.50,0.03,0.00,0.94,45.47,-0.09,155
