,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,dg_id,player_name,100_150_fw_gir_rate,100_150_fw_good_shot_rate,100_150_fw_low_data_indicator,100_150_fw_poor_shot_avoid_rate,100_150_fw_proximity_per_shot,100_150_fw_sg_per_shot,100_150_fw_shot_count,150_200_fw_gir_rate,150_200_fw_good_shot_rate,150_200_fw_low_data_indicator,150_200_fw_poor_shot_avoid_rate,150_200_fw_proximity_per_shot,150_200_fw_sg_per_shot,150_200_fw_shot_count,50_100_fw_gir_rate,50_100_fw_good_shot_rate,50_100_fw_low_data_indicator,50_100_fw_poor_shot_avoid_rate,50_100_fw_proximity_per_shot,50_100_fw_sg_per_shot,50_100_fw_shot_count,over_150_rgh_gir_rate,over_150_rgh_good_shot_rate,over_150_rgh_low_data_indicator,over_150_rgh_poor_shot_avoid_rate,over_150_rgh_proximity_per_shot,over_150_rgh_sg_per_shot,over_150_rgh_shot_count,over_200_fw_gir_rate,over_200_fw_good_shot_rate,over_200_fw_low_data_indicator,over_200_fw_poor_shot_avoid_rate,over_200_fw_proximity_per_shot,over_200_fw_sg_per_shot,over_200_fw_shot_count,under_150_rgh_gir_rate,under_150_rgh_good_shot_rate,under_150_rgh_low_data_indicator,under_150_rgh_poor_shot_avoid_rate,under_150_rgh_proximity_per_shot,under_150_rgh_sg_per_shot,under_150_rgh_shot_count
,15466,"Cantlay, Patrick",0.81,0.05,0.00,0.93,21.81,0.02,249.00,0.72,0.06,0.00,0.97,29.27,0.04,356.00,0.86,0.08,0.00,0.96,17.31,0.00,89.00,0.35,0.04,0.00,0.96,59.17,0.03,115.00,0.45,0.04,0.00,0.98,45.52,0.01,201.00,0.63,0.05,0.00,0.98,36.43,0.05,120
,20730,"Perez, Victor",0.83,0.08,0.00,0.95,22.66,0.01,241.00,0.72,0.06,0.00,0.97,29.76,0.04,426.00,0.81,0.08,0.00,0.96,19.47,-0.07,66.00,0.42,0.04,0.00,0.97,58.11,0.05,130.00,0.43,0.03,0.00,0.95,50.77,-0.04,190.00,0.55,0.06,0.00,0.93,40.18,-0.01,135
,24766,"Kim, Tom",0.88,0.09,0.00,0.97,19.17,0.07,332.00,0.69,0.08,0.00,0.96,30.22,0.04,538.00,0.94,0.12,0.00,0.96,15.01,0.08,110.00,0.35,0.05,0.00,0.96,68.16,-0.01,145.00,0.48,0.04,0.00,0.98,46.29,0.03,275.00,0.56,0.07,0.00,0.96,34.60,0.04,118
,14509,"Dahmen, Joel",0.81,0.07,0.00,0.94,20.16,0.03,290.00,0.72,0.06,0.00,0.95,29.33,0.04,442.00,0.79,0.09,0.00,0.91,18.27,-0.03,125.00,0.29,0.04,0.00,0.97,66.64,0.02,118.00,0.56,0.04,0.00,0.97,43.64,0.03,207.00,0.53,0.04,0.00,0.94,39.76,-0.03,128
,15980,"Lipsky, David",0.80,0.08,0.00,0.96,22.27,0.02,248.00,0.71,0.06,0.00,0.95,30.37,0.04,328.00,0.81,0.07,0.00,0.94,18.69,-0.03,62.00,0.23,0.07,0.00,0.91,69.47,-0.09,100.00,0.46,0.05,0.00,0.97,47.10,0.03,150.00,0.58,0.13,0.00,0.95,40.20,0.05,109
,17422,"Del Solar, Cristobal",0.74,0.06,1.00,0.94,22.59,-0.03,53.00,0.68,0.07,0.00,0.96,30.84,0.04,82.00,0.91,0.00,1.00,1.00,18.19,-0.06,12.00,0.39,0.05,0.00,0.91,63.85,-0.05,44.00,0.34,0.02,0.00,0.91,57.19,-0.14,42.00,0.51,0.06,0.00,0.92,41.62,-0.03,36
,21891,"Kitayama, Kurt",0.81,0.08,0.00,0.92,21.24,0.01,275.00,0.68,0.06,0.00,0.95,29.30,0.04,420.00,0.87,0.12,0.00,0.93,15.14,0.07,81.00,0.35,0.04,0.00,0.97,61.20,0.03,120.00,0.45,0.08,0.00,0.95,42.85,0.03,187.00,0.61,0.08,0.00,0.98,34.42,0.05,150
,23950,"Aberg, Ludvig",0.83,0.10,0.00,0.94,21.56,0.03,313.00,0.72,0.06,0.00,0.96,29.27,0.04,364.00,0.89,0.11,0.00,0.95,15.87,0.02,85.00,0.30,0.06,0.00,0.96,63.82,-0.02,123.00,0.52,0.09,0.00,0.95,43.51,0.05,216.00,0.52,0.08,0.00,0.95,40.24,0.00,116
,29770,"Mouw, William",0.70,0.02,0.00,0.83,25.11,-0.15,64.00,0.68,0.10,0.00,0.95,30.03,0.04,77.00,0.87,0.24,0.00,0.94,18.11,0.11,17.00,0.34,0.03,0.00,0.97,63.49,-0.04,38.00,0.39,0.02,0.00,0.93,58.32,-0.07,41.00,0.54,0.06,0.00,0.97,37.30,-0.04,34
,14578,"Henley, Russell",0.86,0.07,0.00,0.96,19.73,0.05,306.00,0.71,0.06,0.00,0.96,29.36,0.03,475.00,0.86,0.10,0.00,0.95,14.11,0.08,116.00,0.36,0.05,0.00,0.99,57.01,0.07,118.00,0.52,0.04,0.00,0.95,47.66,0.03,245.00,0.66,0.13,0.00,0.97,33.87,0.10,100
,19428,"Zalatoris, Will",0.84,0.06,0.00,0.96,21.58,0.02,255.00,0.73,0.07,0.00,0.94,29.86,0.03,391.00,0.84,0.07,0.00,0.94,18.61,-0.04,86.00,0.36,0.05,0.00,0.97,50.65,0.07,147.00,0.44,0.05,0.00,0.97,47.81,0.02,206.00,0.59,0.04,0.00,0.95,38.87,-0.02,124
,29767,"Gerard, Ryan",0.76,0.09,0.00,0.94,22.47,0.01,110.00,0.72,0.06,0.00,0.97,29.89,0.03,158.00,0.88,0.05,0.00,0.95,16.73,0.04,20.00,0.46,0.07,0.00,0.96,60.55,0.05,55.00,0.46,0.03,0.00,1.00,40.58,0.08,88.00,0.57,0.08,0.00,0.93,41.34,-0.02,53
,13997,"Svensson, Adam",0.83,0.06,0.00,0.95,21.87,0.01,330.00,0.69,0.07,0.00,0.96,30.43,0.03,537.00,0.85,0.05,0.00,0.92,19.91,-0.03,97.00,0.38,0.05,0.00,0.98,58.51,0.00,159.00,0.50,0.06,0.00,0.96,45.48,0.02,260.00,0.58,0.05,0.00,0.94,37.20,0.01,147
,24550,"Ghim, Doug",0.84,0.06,0.00,0.96,19.59,0.04,327.00,0.69,0.07,0.00,0.95,29.87,0.03,440.00,0.88,0.06,0.00,0.94,16.14,0.03,104.00,0.35,0.03,0.00,0.97,65.26,0.00,112.00,0.49,0.06,0.00,0.95,45.55,0.01,208.00,0.67,0.09,0.00,0.98,35.30,0.07,130
