,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,dg_id,player_name,am,event_name,course_name,course,early_late,pga_number,current_round,start_hole,r1_teetime,r2_teetime,r3_teetime,r4_teetime,unofficial
,27900,"Potgieter, Aldrich",0,The Genesis Invitational,The Riviera Country Club,,,,1,,,,,,0
,18554,"Rai, Aaron",0,The Genesis Invitational,The Riviera Country Club,,,,1,,,,,,0
,16283,"Rodgers, Patrick",0,The Genesis Invitational,The Riviera Country Club,,,,1,,,,,,0
,6093,"Rose, Justin",0,The Genesis Invitational,The Riviera Country Club,,,,1,,,,,,0
,19895,"Schauffele, Xander",0,The Genesis Invitational,The Riviera Country Club,,,,1,,,,,,0
,18417,"Scheffler, Scottie",0,The Genesis Invitational,The Riviera Country Club,,,,1,,,,,,0
,20722,"Schmid, Matti",0,The Genesis Invitational,The Riviera Country Club,,,,1,,,,,,0
,6430,"Scott, Adam",0,The Genesis Invitational,The Riviera Country Club,,,,1,,,,,,0
,17536,"Spaun, J.J.",0,The Genesis Invitational,The Riviera Country Club,,,,1,,,,,,0
,14636,"Spieth, Jordan",0,The Genesis Invitational,The Riviera Country Club,,,,1,,,,,,0
,25569,"Stevens, Sam",0,The Genesis Invitational,The Riviera Country Club,,,,1,,,,,,0
,17511,"Straka, Sepp",0,The Genesis Invitational,The Riviera Country Club,,,,1,,,,,,0
,13126,"Taylor, Nick",0,The Genesis Invitational,The Riviera Country Club,,,,1,,,,,,0
,23014,"Theegala, Sahith",0,The Genesis Invitational,The Riviera Country Club,,,,1,,,,,,0
,23816,"Valimaki, Sami",0,The Genesis Invitational,The Riviera Country Club,,,,1,,,,,,0
,13508,"Vegas, Jhonattan",0,The Genesis Invitational,The Riviera Country Club,,,,1,,,,,,0
,26651,"Young, Cameron",0,The Genesis Invitational,The Riviera Country Club,,,,1,,,,,,0
,17881,"Yu, Kevin",0,The Genesis Invitational,The Riviera Country Club,,,,1,,,,,,0
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,0
