"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Performance Notes","DG ID","Player Name","Finish Position","Model Rank","SG Total (Actual)","SG Total (Model)","Driving Distance (Actual)","Driving Distance (Model)","Driving Accuracy (Actual)","Driving Accuracy (Model)","SG T2G (Actual)","SG T2G (Model)","SG Approach (Actual)","SG Approach (Model)","SG Around Green (Actual)","SG Around Green (Model)","SG OTT (Actual)","SG OTT (Model)","SG Putting (Actual)","SG Putting (Model)","Greens in Regulation (Actual)","Greens in Regulation (Model)","Scrambling (Actual)","Scrambling (Model)","Great Shots (Actual)","Great Shots (Model)","Poor Shots (Actual)","Poor Shots (Model)","Scoring Average (Actual)","Scoring Average (Model)","Birdies or Better (Actual)","Birdies or Better (Model)","Fairway Proximity (Actual)","Fairway Proximity (Model)","Rough Proximity (Actual)","Rough Proximity (Model)","Approach <100 GIR (Actual)","Approach <100 GIR (Model)","Approach <100 SG (Actual)","Approach <100 SG (Model)","Approach <100 Prox (Actual)","Approach <100 Prox (Model)","Approach <150 FW GIR (Actual)","Approach <150 FW GIR (Model)","Approach <150 FW SG (Actual)","Approach <150 FW SG (Model)","Approach <150 FW Prox (Actual)","Approach <150 FW Prox (Model)","Approach <150 Rough GIR (Actual)","Approach <150 Rough GIR (Model)","Approach <150 Rough SG (Actual)","Approach <150 Rough SG (Model)","Approach <150 Rough Prox (Actual)","Approach <150 Rough Prox (Model)","Approach >150 Rough GIR (Actual)","Approach >150 Rough GIR (Model)","Approach >150 Rough SG (Actual)","Approach >150 Rough SG (Model)","Approach >150 Rough Prox (Actual)","Approach >150 Rough Prox (Model)","Approach <200 FW GIR (Actual)","Approach <200 FW GIR (Model)","Approach <200 FW SG (Actual)","Approach <200 FW SG (Model)","Approach <200 FW Prox (Actual)","Approach <200 FW Prox (Model)","Approach >200 FW GIR (Actual)","Approach >200 FW GIR (Model)","Approach >200 FW SG (Actual)","Approach >200 FW SG (Model)","Approach >200 FW Prox (Actual)","Approach >200 FW Prox (Model)"
"⚠️ Missed model by 40 | ❌ Underperformed model prediction | ✅ Rough Proximity beat model (-4.57) | ⚠️ Driving Distance missed model (-4.28) | ⚠️ SG Approach missed model (-1.465) | ⚠️ SG T2G missed model (-1.068) | Δ Approach ↑ curr over 200 fw","14609","Kim, Si Woo",50,10,"0.163","0.645","286.600","290.885","71.43%","68.84%","0.021","1.089","-0.963","0.502","0.381","0.268","0.603","0.320","0.142","-0.440","56.95%","65.93%","67.50%","70.10%","3.500","2.861","4.250","3.684","72.250","69.978","3.500","4.098","29.544","29.009","63.799","68.370","87.80%","90.70%","0.012","0.990","16.352","15.125","76.70%","80.70%","0.009","1.098","18.979","17.625","47.60%","54.50%","-0.001","0.972","34.637","29.200","43.90%","43.80%","0.063","1.134","60.631","61.826","74.30%","74.30%","0.101","1.818","24.533","24.890","53.40%","53.30%","0.117","2.016","34.963","33.894"
"≈ Near model (-3) | ⚠️ Rough Proximity missed model (17.50) | ✅ Driving Distance beat model (5.37) | ✅ Fairway Proximity beat model (-1.96) | ✅ SG OTT beat model (1.445) | Δ Approach ↓ prev under 150 rgh","19846","Bauchou, Zach",50,47,"0.163","-0.038","288.025","282.651","60.70%","45.44%","0.422","0.032","0.200","0.613","-0.115","0.527","0.337","-1.108","-0.259","-0.302","63.90%","58.39%","69.10%","64.64%","3.000","2.587","3.750","3.369","72.250","71.005","3.500","3.634","30.119","32.079","62.491","44.988","100.00%","81.80%","-0.071","-0.216","16.456","19.758","100.00%","89.90%","0.661","1.188","-12.721","20.209","100.00%","58.00%","0.251","-1.494","13.534","39.868","23.53%","44.80%","0.015","1.512","45.864","51.928","46.32%","65.90%","-0.037","-0.108","29.381","33.544","37.12%","65.90%","0.065","1.512","36.912","42.776"
"✅ Beat model by 37 | ⚠️ Fairway Proximity missed model (8.07) | ✅ Driving Distance beat model (6.13) | ✅ Rough Proximity beat model (-5.72) | ✅ SG Putting beat model (1.369) | Δ Approach ↓ curr under 150 rgh","23505","McGreevy, Max",50,87,"0.163","-0.582","285.175","279.045","64.27%","64.85%","0.035","0.634","0.311","0.256","-1.007","-0.114","0.730","0.492","0.129","-1.240","61.13%","58.44%","49.68%","53.78%","4.250","2.082","4.250","3.857","72.250","71.259","4.250","3.428","37.893","29.825","48.093","53.814","100.00%","93.20%","0.203","1.152","5.052","15.273","28.80%","84.40%","-0.252","0.018","28.036","20.618","34.43%","48.30%","-0.194","-2.340","37.669","51.950","27.62%","45.40%","-0.003","0.720","52.439","61.245","64.00%","65.30%","0.150","0.270","18.105","29.783","35.20%","53.20%","0.009","1.818","49.110","40.466"
"✅ Beat model by 54 | ✅ Driving Distance beat model (4.72) | ⚠️ Fairway Proximity missed model (2.30) | ✅ SG Putting beat model (1.753) | ✅ Rough Proximity beat model (-1.60) | Δ Approach ↓ prev 50 100 fw","13872","Bradley, Keegan",50,104,"0.163","-0.478","292.250","287.534","58.93%","59.51%","-1.132","-0.043","-0.747","-0.238","0.042","-0.081","-0.427","0.275","1.295","-0.458","59.73%","56.98%","62.15%","60.54%","3.750","2.742","4.750","3.369","72.250","71.461","4.250","3.869","34.663","32.360","56.473","58.070","100.00%","76.20%","-0.002","-1.566","13.161","22.280","100.00%","89.80%","0.021","0.306","15.787","21.545","50.43%","56.50%","0.036","-0.666","32.716","36.048","34.30%","33.40%","-0.027","-0.234","77.500","61.977","57.45%","62.40%","-0.005","-0.828","30.710","33.343","36.13%","40.30%","0.014","-0.648","45.258","43.140"
"✅ Beat model by 55 | ⚠️ Rough Proximity missed model (16.36) | ✅ Fairway Proximity beat model (-6.13) | ⚠️ Driving Distance missed model (-3.29) | ✅ SG T2G beat model (1.566) | Δ Approach ↓ curr 100 150 fw","21944","Moore, Taylor",50,105,"0.163","-1.217","291.625","294.914","58.93%","45.89%","0.248","-1.318","0.110","-1.441","-0.270","-0.636","0.408","0.759","-0.085","-0.012","58.35%","51.52%","63.78%","59.35%","4.000","2.695","4.750","3.535","72.250","72.478","3.500","2.671","30.386","36.516","74.695","58.333","100.00%","85.10%","-0.089","0.198","17.532","16.943","45.45%","65.10%","-0.283","-1.206","29.712","23.637","49.32%","36.20%","-0.055","-1.368","43.428","42.175","8.00%","35.10%","-0.160","0.936","109.025","62.989","64.06%","71.70%","-0.007","-0.558","34.281","31.984","41.44%","46.10%","-0.049","-0.324","49.803","47.019"
"✅ Beat model by 68 | ✅ Rough Proximity beat model (-15.21) | ✅ SG Total beat model (2.169) | ✅ Driving Distance beat model (2.16) | ✅ SG T2G beat model (1.477) | Δ Approach ↓ curr 100 150 fw","21554","Poston, J.T.",50,118,"0.163","-2.006","288.800","286.637","67.85%","56.01%","-0.665","-2.142","-0.869","-1.264","-0.236","-0.707","0.440","-0.171","0.828","0.114","59.75%","61.20%","51.60%","51.69%","3.000","2.238","4.500","3.643","72.250","72.525","4.000","3.265","34.693","34.487","51.771","66.977","68.60%","64.90%","-0.063","-1.098","20.404","19.701","72.50%","74.20%","-0.121","-2.358","26.045","26.162","70.40%","69.20%","0.066","1.296","36.081","38.200","31.20%","28.90%","-0.045","-0.900","66.980","66.442","74.90%","77.10%","0.009","0.180","29.678","29.223","38.20%","39.80%","-0.016","-0.414","45.669","45.535"
"⚠️ Missed model by 28 | ⚠️ Driving Distance missed model (-6.22) | ✅ Fairway Proximity beat model (-4.60) | ⚠️ Rough Proximity missed model (1.49) | ⚠️ SG Putting missed model (-1.402) | Δ Approach ↑ curr 150 200 fw","6430","Scott, Adam",56,28,"-0.087","1.173","292.350","298.572","42.88%","49.06%","0.498","0.434","1.515","0.497","-0.013","-0.101","-1.004","0.038","-0.584","0.818","62.50%","64.18%","68.75%","73.31%","4.500","3.956","5.250","3.431","72.500","69.569","3.500","4.700","23.652","28.253","50.935","49.447","80.10%","85.30%","0.045","0.558","14.605","15.209","85.00%","80.60%","0.003","-0.450","19.562","21.248","52.70%","56.10%","-0.022","-0.234","37.961","37.146","26.30%","26.20%","0.031","0.252","60.321","63.317","69.50%","67.90%","0.086","1.224","26.108","27.026","55.30%","53.90%","0.057","0.918","38.739","37.891"
"⚠️ Driving Distance missed model (-3.64) | ⚠️ Rough Proximity missed model (1.85) | ✅ SG Approach beat model (0.437) | ✅ Fairway Proximity beat model (-0.30) | Δ Approach ↑ prev under 150 rgh","27774","Gotterup, Chris",56,54,"-0.087","-0.318","296.075","299.713","37.52%","48.64%","-0.143","-0.171","0.366","-0.071","-0.345","-0.077","-0.164","-0.023","0.056","-0.120","58.33%","62.12%","60.77%","67.45%","5.000","3.828","3.500","3.839","72.500","71.261","3.500","3.605","31.518","31.815","57.414","55.559","90.00%","87.70%","0.065","0.396","14.126","15.601","78.90%","78.20%","0.005","0.108","20.357","20.221","65.60%","65.60%","0.133","3.114","29.117","28.244","21.60%","21.90%","-0.024","-0.162","65.608","62.733","70.20%","70.70%","0.027","0.612","29.278","28.540","48.70%","50.40%","-0.024","-0.468","47.631","48.753"
"✅ Beat model by 16 | ⚠️ Rough Proximity missed model (22.20) | ✅ Fairway Proximity beat model (-6.45) | ✅ Driving Distance beat model (3.12) | ✅ SG T2G beat model (1.524) | Δ Approach ↓ curr over 150 rgh","25569","Stevens, Sam",58,74,"-0.337","-0.575","298.300","295.177","71.40%","59.17%","1.038","-0.486","0.718","-0.711","-0.707","-0.037","1.027","0.261","-1.375","-0.066","75.00%","61.36%","45.40%","58.37%","3.750","3.318","2.750","4.511","72.750","71.005","3.000","3.841","26.473","32.922","69.535","47.335","88.30%","89.60%","0.034","1.116","16.506","16.120","84.50%","81.40%","-0.004","-0.450","21.435","21.887","56.10%","52.30%","0.015","-0.072","35.012","36.751","35.90%","34.70%","-0.060","-1.134","66.077","65.758","70.80%","70.00%","0.047","0.630","29.591","30.605","42.60%","41.20%","0.023","-0.018","46.495","47.967"
"⚠️ Missed model by 34 | ✅ Rough Proximity beat model (-13.64) | ✅ Driving Distance beat model (5.22) | ⚠️ SG T2G missed model (-2.264) | ⚠️ SG Approach missed model (-1.534) | Δ Approach ↓ prev over 150 rgh","25157","Hodges, Lee",59,25,"-0.587","0.828","287.900","282.682","71.42%","59.50%","-1.397","0.867","-0.933","0.600","-1.057","-0.143","0.594","0.411","0.810","0.138","59.73%","58.99%","67.85%","69.29%","4.000","3.455","3.500","2.627","73.000","69.904","3.250","3.981","30.962","30.588","44.151","57.788","79.35%","78.60%","0.017","-0.936","21.341","17.073","79.85%","94.30%","0.031","0.720","21.164","19.206","51.44%","52.90%","0.027","-0.432","47.821","42.729","10.83%","10.30%","-0.095","-3.006","67.145","70.656","60.64%","74.20%","0.040","0.414","29.751","31.355","56.82%","48.50%","0.044","0.090","40.328","48.991"
"≈ Near model (+6) | ✅ Rough Proximity beat model (-20.75) | ✅ Driving Distance beat model (6.30) | ✅ Fairway Proximity beat model (-1.59) | ✅ SG T2G beat model (1.046) | Δ Approach ↓ prev over 200 fw","9771","Day, Jason",59,65,"-0.587","-1.047","292.625","286.324","55.35%","60.72%","0.065","-0.981","-0.999","-1.126","0.854","0.284","0.211","-0.140","-0.652","0.007","59.73%","63.60%","73.75%","62.80%","3.500","2.388","4.000","4.440","73.000","71.705","2.500","3.099","31.799","33.388","42.289","63.036","90.60%","86.10%","0.011","-0.648","15.071","15.772","80.00%","81.00%","-0.024","0.270","20.664","21.440","68.10%","68.50%","0.041","0.684","32.557","33.211","43.60%","41.70%","0.046","0.162","57.847","60.866","70.60%","74.80%","-0.021","0.252","31.105","30.188","35.10%","37.90%","-0.100","-1.746","52.695","52.186"
"✅ Beat model by 23 | ⚠️ Rough Proximity missed model (11.36) | ✅ Driving Distance beat model (3.43) | ✅ SG Approach beat model (1.469) | ⚠️ Fairway Proximity missed model (1.13) | Δ Approach ↑ prev over 150 rgh","18424","Roy, Kevin",59,82,"-0.587","-0.472","288.425","284.997","57.12%","60.48%","0.210","-0.598","0.595","-0.874","0.102","0.093","-0.487","0.183","-0.797","0.045","66.65%","58.19%","54.48%","67.36%","2.500","2.617","4.250","3.324","73.000","71.237","3.000","3.570","32.335","31.201","67.353","55.993","100.00%","78.40%","0.154","0.432","10.221","17.166","72.22%","72.40%","0.021","-0.630","22.514","23.812","46.70%","69.50%","0.014","-0.432","42.783","33.377","27.62%","35.00%","-0.002","0.522","77.803","57.322","62.54%","66.50%","-0.047","-1.386","31.435","33.153","39.80%","44.20%","-0.046","-0.324","41.796","44.922"
"⚠️ Missed model by 20 | ⚠️ Rough Proximity missed model (18.04) | ✅ Driving Distance beat model (8.92) | ⚠️ Fairway Proximity missed model (7.12) | ⚠️ SG T2G missed model (-3.069) | Δ Approach ↓ curr over 150 rgh","16394","Jaeger, Stephan",62,42,"-0.837","1.336","296.575","287.653","53.57%","48.51%","-1.749","1.320","-1.380","0.638","-0.109","0.488","-0.260","0.194","0.913","0.086","48.60%","63.19%","61.75%","71.93%","3.750","3.352","4.500","3.291","73.250","69.538","3.250","3.721","37.159","30.037","68.788","50.743","100.00%","87.80%","-0.147","-0.144","33.559","18.447","92.60%","75.90%","0.047","-0.702","21.822","26.406","75.27%","58.00%","0.237","-0.108","26.997","34.436","15.36%","24.80%","-0.125","-0.414","68.861","61.020","63.87%","73.30%","0.006","0.828","30.960","29.700","40.12%","47.00%","-0.036","-1.494","43.064","49.128"
"≈ Near model (-5) | ⚠️ Rough Proximity missed model (26.54) | ✅ Driving Distance beat model (3.33) | ✅ Fairway Proximity beat model (-1.89) | ⚠️ SG Total missed model (-1.408) | Δ Approach ↓ prev over 200 fw","25003","Walker, Danny",62,57,"-0.837","0.571","292.775","289.444","42.85%","48.13%","-1.122","-0.188","-0.454","0.421","0.250","-0.097","-0.918","-0.559","0.285","0.862","61.15%","60.12%","66.27%","56.62%","2.750","4.622","3.750","4.290","73.250","70.353","3.500","4.333","30.941","32.830","76.505","49.968","54.00%","82.40%","-0.056","-0.360","11.686","18.822","94.43%","71.20%","0.010","0.378","24.173","24.404","79.00%","65.20%","0.167","1.458","41.391","33.610","26.27%","28.50%","-0.058","-0.396","51.284","59.254","64.00%","55.20%","-0.021","-0.486","30.854","32.716","45.05%","51.00%","0.004","-1.404","45.986","44.646"
"✅ Rough Proximity beat model (-8.08) | ✅ Driving Distance beat model (4.49) | ⚠️ SG T2G missed model (-2.349) | ⚠️ SG Around Green missed model (-1.997) | Δ Approach ↓ prev 100 150 fw","23504","Hoey, Rico",62,60,"-0.837","-0.277","292.325","287.836","66.07%","53.79%","-1.738","0.611","-0.477","-0.118","-1.811","0.186","0.549","0.543","0.902","-0.823","52.77%","59.29%","56.43%","59.22%","4.000","3.423","5.500","2.254","73.250","71.196","5.000","3.398","34.641","35.948","49.345","57.422","71.47%","91.60%","-0.274","-0.054","28.533","15.736","100.00%","77.30%","0.019","-1.206","19.495","24.034","55.76%","60.60%","0.163","0.828","33.081","31.290","23.11%","32.10%","-0.050","-0.234","72.700","55.378","50.31%","64.00%","-0.096","0.306","36.362","30.069","54.77%","55.00%","0.052","1.476","45.222","39.769"
"✅ Beat model by 33 | ✅ Driving Distance beat model (7.01) | ⚠️ Rough Proximity missed model (2.59) | ⚠️ SG T2G missed model (-1.623) | ⚠️ SG Approach missed model (-1.017) | Δ Approach ↓ prev 50 100 fw","26657","Fisk, Steven",62,95,"-0.837","-0.093","290.850","283.838","58.93%","59.64%","-1.085","0.538","-0.762","0.255","-0.200","0.229","-0.122","0.054","0.248","-0.694","62.50%","60.95%","65.15%","67.55%","2.250","3.185","3.250","3.653","73.250","70.737","3.000","3.772","32.768","31.952","52.073","49.484","100.00%","78.00%","0.100","-0.216","13.963","18.463","100.00%","78.10%","0.204","-0.162","10.225","22.640","72.20%","49.30%","0.577","-2.052","4.504","48.943","5.85%","41.90%","-0.033","-0.450","55.656","61.146","59.51%","64.50%","-0.110","-0.162","37.933","32.266","19.24%","47.80%","-0.092","1.224","49.085","40.781"
"⚠️ Missed model by 54 | ❌ Underperformed model prediction | ✅ Rough Proximity beat model (-31.90) | ⚠️ SG T2G missed model (-2.682) | ⚠️ SG Total missed model (-2.569) | ⚠️ SG Around Green missed model (-1.785) | Δ Approach ↑ prev under 150 rgh","17606","Berger, Daniel",66,12,"-1.087","1.482","286.350","286.020","62.50%","62.16%","-1.243","1.439","0.705","1.402","-1.798","-0.013","-0.149","0.050","0.156","0.018","55.55%","72.04%","50.00%","61.79%","4.000","2.284","5.750","3.659","73.500","69.375","4.250","4.549","29.792","28.962","41.162","73.062","90.70%","91.90%","0.035","0.918","14.482","14.196","86.30%","86.00%","0.059","0.432","19.674","20.983","73.00%","71.60%","0.156","2.394","27.505","30.508","48.00%","49.90%","0.031","0.612","65.725","65.414","72.40%","73.10%","0.044","0.972","27.497","26.857","52.50%","54.80%","0.082","1.512","39.176","38.694"
"⚠️ Missed model by 26 | ⚠️ Rough Proximity missed model (16.56) | ⚠️ Driving Distance missed model (-5.95) | ⚠️ SG Total missed model (-1.663) | ⚠️ SG OTT missed model (-1.358) | Δ Approach ↑ prev under 150 rgh","22833","Echavarria, Nico",66,40,"-1.087","0.576","280.600","286.552","62.50%","63.87%","-1.000","-0.164","0.199","0.065","-0.324","-0.712","-0.875","0.483","-0.087","0.590","61.13%","68.01%","61.75%","65.48%","3.500","3.079","4.750","2.292","73.500","70.296","3.250","4.337","33.450","34.246","66.895","50.338","88.00%","87.60%","0.011","0.450","16.901","16.782","74.50%","76.30%","-0.031","-0.486","20.622","20.038","72.20%","72.20%","0.104","1.476","29.278","31.254","40.90%","39.10%","-0.006","0.864","57.841","54.231","71.00%","67.90%","0.029","0.324","27.892","27.772","45.50%","46.50%","0.009","0.000","51.373","50.013"
"✅ Beat model by 37 | ⚠️ Rough Proximity missed model (13.86) | ⚠️ Fairway Proximity missed model (4.52) | ⚠️ SG T2G missed model (-1.680) | ⚠️ Driving Distance missed model (-1.47) | Δ Approach ↓ prev 50 100 fw","21407","Reitan, Kristoffer",66,103,"-1.087","0.340","290.475","291.941","62.50%","61.29%","-1.225","0.455","-1.586","-0.325","-0.104","0.142","0.466","0.638","0.138","-0.275","56.95%","64.82%","62.25%","59.01%","3.500","3.101","4.750","4.149","73.500","70.433","3.250","3.744","38.666","34.143","63.633","49.772","100.00%","58.00%","0.457","-5.022","1.779","26.827","72.20%","76.50%","0.012","-0.594","16.313","23.349","52.94%","66.30%","0.082","1.296","27.979","33.568","52.23%","38.80%","-0.107","0.342","91.285","73.588","67.70%","70.20%","-0.031","-0.918","31.131","32.813","0.00%","40.50%","-0.357","-1.116","73.014","43.359"
"✅ Beat model by 33 | ⚠️ Rough Proximity missed model (12.44) | ⚠️ SG OTT missed model (-1.743) | ⚠️ Driving Distance missed model (-1.63) | ⚠️ SG Total missed model (-1.338) | Δ Approach ↑ prev 50 100 fw","29197","Brennan, Michael",69,102,"-1.337","0.001","298.150","299.775","58.93%","62.63%","-0.424","0.297","0.620","-0.283","-0.539","-0.657","-0.505","1.238","-0.913","-0.665","56.95%","63.47%","50.00%","57.37%","4.250","4.250","6.500","5.506","73.750","70.931","4.000","3.742","31.854","32.807","65.467","53.027","58.90%","79.70%","-0.252","0.414","18.291","16.192","59.80%","79.10%","0.001","0.414","22.384","22.040","55.80%","64.30%","-0.155","0.414","61.187","36.318","16.40%","27.10%","0.076","1.332","42.128","53.538","60.86%","55.40%","-0.014","-0.990","27.788","33.495","40.60%","39.60%","-0.137","0.270","75.086","38.213"
"⚠️ Missed model by 33 | ✅ Driving Distance beat model (8.18) | ✅ Rough Proximity beat model (-6.11) | ⚠️ Fairway Proximity missed model (4.44) | ⚠️ SG Total missed model (-1.928) | Δ Approach ↓ prev 50 100 fw","10104","Power, Seamus",70,37,"-1.587","0.341","285.625","277.444","58.95%","60.88%","-0.482","0.103","-0.270","-0.257","-0.177","0.417","-0.035","-0.056","-1.104","0.272","65.27%","59.53%","58.95%","67.25%","2.000","2.451","5.500","3.143","74.000","70.584","3.000","3.471","34.143","29.703","48.356","54.468","84.20%","86.70%","0.067","0.054","13.748","16.412","100.00%","73.30%","0.046","-0.378","20.399","23.248","49.80%","63.80%","-0.209","0.990","49.902","36.711","15.10%","33.30%","0.088","-1.260","42.858","76.789","50.65%","73.80%","-0.038","0.198","31.496","32.792","85.43%","54.10%","0.100","0.972","45.783","39.599"
"⚠️ Missed model by 21 | ✅ Driving Distance beat model (8.84) | ⚠️ Rough Proximity missed model (8.63) | ⚠️ SG Total missed model (-2.357) | ✅ Fairway Proximity beat model (-1.95) | Δ Approach ↓ prev under 150 rgh","11676","Finau, Tony",70,49,"-1.587","0.770","290.550","281.708","50.02%","43.06%","-0.975","0.898","-0.496","0.560","-0.031","1.380","-0.447","-1.043","-0.611","-0.160","58.35%","54.27%","61.60%","75.93%","3.750","3.608","6.750","3.723","74.000","69.848","3.000","4.041","29.471","31.419","53.852","45.218","53.92%","89.80%","-0.083","-0.252","14.107","16.533","51.17%","72.00%","-0.001","-1.476","17.833","25.777","50.24%","46.90%","0.093","-1.116","29.939","44.272","46.67%","38.50%","0.093","-0.342","46.032","60.619","76.90%","69.20%","0.136","0.648","25.921","29.305","30.38%","39.50%","-0.175","0.522","57.668","42.191"
"✅ Driving Distance beat model (6.63) | ⚠️ Fairway Proximity missed model (4.99) | ⚠️ SG Total missed model (-2.500) | ⚠️ SG T2G missed model (-1.394) | Δ Approach ↓ prev 50 100 fw","27819","Castillo, Ricky",70,69,"-1.587","0.913","292.450","285.820","57.13%","51.08%","-1.004","0.390","0.045","-0.057","-0.739","0.385","-0.310","0.063","-0.583","0.224","59.75%","60.14%","43.53%","68.83%","3.000","3.114","4.750","3.113","74.000","69.996","3.000","3.631","36.716","31.723","49.709","51.062","100.00%","62.90%","-0.001","-2.232","15.557","19.684","80.40%","85.00%","-0.145","-0.126","26.520","22.641","37.04%","45.20%","-0.071","0.036","36.364","36.053","24.41%","33.60%","-0.034","0.684","55.194","56.553","62.58%","68.10%","0.015","-0.126","30.422","31.954","76.05%","44.20%","0.161","-0.756","36.457","53.390"
"✅ Rough Proximity beat model (-4.82) | ⚠️ Fairway Proximity missed model (4.52) | ⚠️ Driving Distance missed model (-2.68) | ⚠️ SG Total missed model (-2.149) | Δ Approach ↓ prev over 200 fw","19729","Kanaya, Takumi",73,71,"-2.087","0.062","275.550","278.228","66.07%","61.88%","-1.752","0.199","-1.084","-1.020","-0.231","1.010","-0.438","0.210","-0.334","0.093","56.95%","54.48%","64.20%","72.31%","2.000","2.931","4.750","2.588","74.500","70.846","2.500","2.793","39.671","35.154","56.001","60.826","100.00%","80.40%","0.060","0.126","13.551","16.663","62.24%","75.30%","-0.101","-0.864","23.503","23.279","61.10%","54.90%","-0.007","0.540","30.370","25.269","22.13%","30.80%","-0.060","0.198","76.911","62.876","64.84%","58.70%","-0.003","-1.098","33.384","38.677","38.87%","28.00%","-0.128","-2.358","62.031","58.915"
"⚠️ Missed model by 72 | ❌ Underperformed model prediction | ✅ Rough Proximity beat model (-13.37) | ✅ Driving Distance beat model (7.30) | ⚠️ SG Total missed model (-3.064) | ⚠️ Fairway Proximity missed model (2.38) | Δ Approach ↓ curr over 200 fw","15556","Hughes, Mackenzie",74,2,"-2.742","0.322","292.850","285.555","50.00%","46.06%","-2.673","-0.405","-0.070","0.095","-0.579","-0.382","-2.025","-0.117","-0.069","0.687","52.75%","64.22%","60.70%","72.77%","3.500","2.517","7.000","3.332","75.500","70.421","2.000","2.966","34.736","32.361","52.236","65.606","88.80%","86.70%","0.037","0.684","17.096","16.487","88.56%","78.00%","-0.022","-0.540","22.854","24.569","46.80%","50.70%","-0.178","-0.486","55.437","34.259","30.60%","22.00%","0.071","-1.188","51.054","69.236","75.48%","82.60%","0.044","1.872","28.645","29.390","38.90%","47.00%","-0.141","-1.458","64.178","52.298"
"⚠️ Missed model by 71 | ❌ Underperformed model prediction | ⚠️ Rough Proximity missed model (3.28) | ⚠️ SG Approach missed model (-1.716) | ✅ SG OTT beat model (1.693) | ✅ SG Putting beat model (1.041) | Δ Approach ↓ prev over 200 fw","17550","Van Rooyen, Erik",74,3,"-1.242","-2.137","290.900","291.381","67.85%","45.40%","-1.890","-1.610","-2.766","-1.050","-0.391","-0.134","1.267","-0.426","0.649","-0.392","61.15%","53.03%","39.30%","57.51%","3.500","3.190","4.500","4.756","74.000","73.268","3.000","3.084","36.855","35.991","61.252","57.972","69.50%","87.60%","0.050","-0.306","12.151","18.376","100.00%","67.50%","0.062","-1.476","16.051","26.393","93.68%","37.00%","0.128","-2.682","31.745","48.120","27.68%","46.00%","-0.023","2.286","93.358","46.418","43.79%","57.20%","-0.255","-1.656","42.146","37.353","64.48%","19.80%","0.277","-3.474","39.377","49.732"
"⚠️ Missed model by 68 | ❌ Underperformed model prediction | ✅ Rough Proximity beat model (-14.61) | ⚠️ SG Total missed model (-2.791) | ⚠️ SG T2G missed model (-2.053) | ✅ Driving Distance beat model (1.98) | Δ Approach ↑ prev under 150 rgh","13900","Lowry, Shane",74,6,"-1.742","1.049","286.750","284.774","64.30%","60.17%","-1.527","0.526","0.001","0.037","-1.486","0.437","-0.042","0.052","-0.214","0.274","61.10%","63.33%","52.25%","67.25%","3.000","3.674","3.000","3.503","74.500","69.555","3.500","4.595","30.080","29.155","44.691","59.305","95.80%","93.80%","0.098","2.268","12.465","11.958","79.80%","80.80%","0.040","0.828","20.575","20.509","63.90%","61.50%","0.118","0.972","30.255","35.201","37.20%","40.60%","0.026","0.936","64.669","67.233","64.80%","65.10%","-0.024","-0.180","31.780","33.107","57.00%","56.60%","0.054","0.972","39.218","37.746"
"⚠️ Missed model by 63 | ❌ Underperformed model prediction | ⚠️ Rough Proximity missed model (33.06) | ⚠️ Driving Distance missed model (-14.52) | ⚠️ Fairway Proximity missed model (7.30) | ⚠️ SG T2G missed model (-4.629) | Δ Approach ↑ prev under 150 rgh","19396","Knapp, Jake",74,11,"-0.742","1.737","282.050","296.567","57.10%","60.43%","-3.899","0.730","-2.391","0.487","-0.573","-0.064","-0.935","0.307","3.157","1.033","38.85%","67.84%","73.00%","69.43%","3.000","4.353","4.000","3.931","73.500","67.906","2.500","5.232","34.630","27.334","77.415","44.357","94.00%","92.60%","0.072","1.296","14.492","15.269","73.40%","74.20%","-0.023","-0.252","23.383","23.139","64.00%","68.50%","0.078","1.926","30.337","29.742","37.30%","39.40%","0.005","0.306","60.407","56.668","61.10%","60.80%","-0.038","-0.594","33.216","32.427","50.10%","52.40%","0.072","1.422","39.961","39.765"
