"MEDIAN","","","","","","","","0.350","-0.022","290.732","-0.005","62.80%","0.000","0.391","-0.026","0.064","0.004","0.016","0.014","0.091","0.019","0.105","0.044","64.02%","0.000","63.05%","0.000","3.468","0.000","4.036","0.016","70.806","0.000","4.141","0.002","0.005","0.000","31.906","0.004","56.570","-0.025","84.65%","-0.009","16.876","80.45%","0.189","21.110","56.60%","0.189","38.489","34.95%","0.243","62.140","69.90%","0.360","29.395","48.20%","0.351","42.813","-0.01","0.02","-0.444","-0.008"
"Expected Peformance Notes","Rank","DG ID","Player Name","Top 5","Top 10","Weighted Score","Past Perf. Mult.","SG Total","SG Total Trend","Driving Distance","Driving Distance Trend","Driving Accuracy","Driving Accuracy Trend","SG T2G","SG T2G Trend","SG Approach","SG Approach Trend","SG Around Green","SG Around Green Trend","SG OTT","SG OTT Trend","SG Putting","SG Putting Trend","Greens in Regulation","Greens in Regulation Trend","Scrambling","Scrambling Trend","Great Shots","Great Shots Trend","Poor Shots","Poor Shots Trend","Scoring Average","Scoring Average Trend","Birdies or Better","Birdies or Better Trend","Birdie Chances Created","Birdie Chances Created Trend","Fairway Proximity","Fairway Proximity Trend","Rough Proximity","Rough Proximity Trend","Approach <100 GIR","Approach <100 SG","Approach <100 Prox","Approach <150 FW GIR","Approach <150 FW SG","Approach <150 FW Prox","Approach <150 Rough GIR","Approach <150 Rough SG","Approach <150 Rough Prox","Approach >150 Rough GIR","Approach >150 Rough SG","Approach >150 Rough Prox","Approach <200 FW GIR","Approach <200 FW SG","Approach <200 FW Prox","Approach >200 FW GIR","Approach >200 FW SG","Approach >200 FW Prox","Refined Weighted Score","WAR","Delta Trend Score (median=-0.444)","Delta Predictive Score (median=-0.008)"
"💪 SG Putting | 👍 Good course fit | ↓ Approach | For Course Setup - ΔPred→ ΔTrend→ | BucketSig ↑ z=0.03 (-0.094) [S↓ M↓ L↓ VL↑]",19,"22760","Hisatsune, Ryo",4,10,"0.22","0.992","1.186","-0.088","293.098","-0.004","66.91%","0.040","0.438","-0.105","-0.107","-0.365","0.236","-0.146","0.308","0.085","0.555","-0.172","66.79%","0.006","62.04%","-0.049","3.944","0.049","2.737","0.048","69.498","0.000","4.191","-0.012","0.248","0.000","35.166","0.027","47.850","-0.054","80.30%","-1.764","20.055","84.70%","-0.360","22.175","62.80%","0.612","36.506","36.90%","0.126","62.054","72.60%","0.702","29.468","46.80%","0.198","45.213","0.22","0.24","-0.446","-0.009"
"💪 SG Putting, SG T2G | ✅ Strong course fit | ℹ️ Recent bucket trend weak (short-term) despite baseline fit | ↓ Around green | For Course Setup - ΔPred→ ΔTrend→ | BucketSig ↓ z=-0.01 (-0.108) [S↓ M↓ L↓ VL↑]",20,"17780","Pendrith, Taylor",7,18,"0.22","0.934","1.116","0.035","301.167","-0.004","55.34%","-0.008","1.394","-0.010","0.756","-0.101","0.170","-0.117","0.468","0.025","0.864","0.085","66.50%","0.000","64.21%","0.003","3.799","0.000","3.899","-0.014","70.271","0.000","4.552","0.028","-0.315","0.000","31.939","0.000","64.111","-0.008","82.40%","-0.720","18.499","79.80%","-0.036","22.441","55.70%","0.252","40.922","35.00%","0.648","63.978","73.00%","0.486","29.780","45.00%","-0.324","47.235","0.22","0.21","-0.506","-0.018"
"💪 Approach <100 GIR | ⚠️ Poor course fit | ℹ️ Recent bucket trend strong (short-term) despite baseline fit | For Course Setup - ΔPred→ ΔTrend→ | BucketSig ↑ z=0.36 (0.007) [S↓ M→ L↓ VL↑]",21,"17536","Spaun, J.J.",9,17,"0.21","0.921","0.035","-0.044","291.441","-0.006","64.19%","-0.016","0.469","-0.038","0.118","0.050","-0.037","-0.064","0.387","-0.086","-0.529","0.034","62.33%","0.000","58.94%","-0.003","3.081","-0.011","3.924","0.029","71.086","0.000","4.080","0.003","1.084","0.000","31.457","0.004","52.836","-0.077","91.50%","1.242","15.533","79.70%","0.486","20.087","58.00%","0.774","33.445","43.10%","1.782","60.931","71.20%","0.522","28.908","51.00%","0.594","42.955","0.21","0.17","-0.087","0.008"
"💪 SG T2G, SG OTT | 👍 Good course fit | ↓ Putting | For Course Setup - ΔPred→ ΔTrend→ | BucketSig ↑ z=0.23 (-0.034) [S→ M↓ L↓ VL↑]",22,"18634","McNealy, Maverick",7,20,"0.14","0.997","1.246","-0.016","291.062","-0.007","66.72%","0.024","1.020","0.062","0.552","0.069","0.041","-0.050","0.427","0.190","-0.322","-0.314","65.46%","-0.005","62.55%","0.000","3.661","0.020","3.963","0.048","70.134","0.000","4.575","0.033","0.252","0.000","32.183","0.000","56.549","-0.024","84.70%","-0.072","16.139","83.40%","0.396","19.900","54.00%","-0.378","40.752","37.20%","0.630","62.306","71.80%","0.504","30.014","46.90%","0.000","46.658","0.14","0.15","-0.419","-0.004"
"⚠️ Poor course fit | ℹ️ Recent bucket trend strong (short-term) despite baseline fit | ↑ Around green | For Course Setup - ΔPred↑ ΔTrend↑ | BucketSig ↑ z=1.12 (0.245) [S↓ M↓ L↑ VL↑]",23,"21891","Kitayama, Kurt",10,14,"0.18","0.965","-0.119","-0.087","300.188","-0.006","61.78%","0.010","0.626","-0.125","0.489","-0.071","-0.182","0.573","0.319","0.042","0.001","-0.199","65.62%","0.000","58.30%","-0.007","3.248","-0.018","4.558","0.005","71.120","0.000","3.752","-0.006","0.200","0.000","32.291","0.000","44.308","-0.080","80.80%","0.144","17.204","79.50%","0.432","21.077","56.20%","0.504","38.504","33.10%","0.666","56.818","70.40%","0.540","29.394","46.70%","0.666","37.418","0.18","0.06","0.813","0.050"
"💪 SG Putting | 👍 Good course fit | ↓ Off tee | For Course Setup - ΔPred→ ΔTrend→ | BucketSig ↑ z=0.18 (-0.049) [S↑ M↑ L↓ VL↑]",24,"11889","Fox, Ryan",3,4,"0.14","0.972","0.702","-0.558","296.632","-0.005","54.58%","0.045","0.542","-0.852","0.108","-0.351","0.070","-0.021","0.365","-4.469","0.668","-0.352","64.84%","0.012","62.81%","0.013","3.169","0.023","3.836","-0.016","70.801","-0.003","4.128","0.049","0.374","0.000","30.769","0.000","52.729","-0.019","85.50%","-0.234","17.545","81.80%","0.306","20.180","61.60%","1.422","33.387","42.20%","1.116","59.074","65.90%","-0.036","29.382","45.80%","0.432","41.680","0.14","0.14","-0.415","0.002"
"💪 SG Putting | 👍 Good course fit | ↑ Approach | For Course Setup - ΔPred→ ΔTrend→ | BucketSig ↑ z=0.21 (-0.038) [S↑ M↑ L↓ VL↑]",25,"23323","MacIntyre, Robert",6,14,"0.14","0.974","0.493","-0.020","291.003","-0.005","66.68%","0.008","0.041","-0.300","0.011","1.050","-0.335","0.193","0.365","-0.042","0.782","0.061","65.69%","0.009","67.61%","0.011","3.100","-0.014","3.257","-0.022","70.715","0.000","3.953","-0.011","0.313","0.000","33.935","0.013","46.071","-0.063","87.40%","-1.098","18.761","81.00%","-0.072","21.897","64.50%","1.422","35.028","34.90%","0.450","57.721","67.90%","-0.072","30.291","49.20%","0.324","39.998","0.14","0.12","-0.276","-0.006"
"↓ Approach | For Course Setup - ΔPred→ ΔTrend→ | BucketSig ↑ z=0.04 (-0.093) [S↓ M↑ L↓ VL↑]",26,"23950","Aberg, Ludvig",10,19,"0.12","0.930","0.654","0.215","296.816","-0.004","63.18%","0.000","0.513","0.018","0.056","-0.906","0.228","0.000","0.229","-0.203","0.275","0.355","63.81%","0.014","70.23%","0.007","4.472","0.036","4.898","0.033","70.533","0.000","4.484","0.032","-0.418","0.000","30.253","-0.004","60.102","-0.066","82.50%","-0.522","17.590","78.90%","-0.180","20.212","54.70%","-0.090","38.339","30.90%","-0.522","76.983","68.70%","0.540","27.706","49.60%","0.684","37.718","0.12","0.15","-0.556","-0.014"
"💪 SG Putting, Approach <100 GIR | 👍 Good course fit | ↑ Putting | For Course Setup - ΔPred→ ΔTrend→ | BucketSig ↑ z=0.05 (-0.088) [S↓ M↓ L↓ VL↓]",27,"6093","Rose, Justin",7,17,"0.11","0.985","0.011","-0.051","287.403","-0.006","64.11%","0.000","-0.435","-0.167","-0.185","-0.096","0.044","0.120","-0.294","0.096","0.648","0.215","60.40%","0.000","62.33%","0.000","3.503","-0.004","4.125","-0.023","71.405","0.000","4.348","-0.014","1.074","0.000","33.530","0.004","43.017","-0.043","90.60%","1.350","14.925","81.60%","0.468","18.846","63.00%","0.828","38.474","44.70%","1.170","53.624","72.40%","0.630","27.687","45.60%","-0.072","51.813","0.11","0.12","-0.355","0.000"
"💪 SG Around Green | 👍 Good course fit | ↑ Approach | For Course Setup - ΔPred→ ΔTrend→ | BucketSig ↓ z=-0.18 (-0.160) [S↓ M↓ L↓ VL↑]",28,"13872","Bradley, Keegan",12,20,"0.08","0.926","0.865","-0.091","292.530","-0.004","67.65%","0.005","0.478","-0.167","-0.181","1.258","0.345","0.329","0.314","0.000","0.351","0.359","63.74%","0.000","66.20%","0.006","3.985","-0.022","4.105","0.009","70.584","0.000","4.470","0.017","-0.283","0.000","31.374","0.023","64.116","-0.021","77.60%","-0.702","18.580","85.80%","0.864","18.893","56.50%","-0.288","38.251","28.20%","-0.918","71.119","67.10%","0.360","28.348","50.40%","0.306","43.999","0.08","0.15","-0.844","-0.025"
