,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,dg_id,player_name,100_150_fw_gir_rate,100_150_fw_good_shot_rate,100_150_fw_low_data_indicator,100_150_fw_poor_shot_avoid_rate,100_150_fw_proximity_per_shot,100_150_fw_sg_per_shot,100_150_fw_shot_count,150_200_fw_gir_rate,150_200_fw_good_shot_rate,150_200_fw_low_data_indicator,150_200_fw_poor_shot_avoid_rate,150_200_fw_proximity_per_shot,150_200_fw_sg_per_shot,150_200_fw_shot_count,50_100_fw_gir_rate,50_100_fw_good_shot_rate,50_100_fw_low_data_indicator,50_100_fw_poor_shot_avoid_rate,50_100_fw_proximity_per_shot,50_100_fw_sg_per_shot,50_100_fw_shot_count,over_150_rgh_gir_rate,over_150_rgh_good_shot_rate,over_150_rgh_low_data_indicator,over_150_rgh_poor_shot_avoid_rate,over_150_rgh_proximity_per_shot,over_150_rgh_sg_per_shot,over_150_rgh_shot_count,over_200_fw_gir_rate,over_200_fw_good_shot_rate,over_200_fw_low_data_indicator,over_200_fw_poor_shot_avoid_rate,over_200_fw_proximity_per_shot,over_200_fw_sg_per_shot,over_200_fw_shot_count,under_150_rgh_gir_rate,under_150_rgh_good_shot_rate,under_150_rgh_low_data_indicator,under_150_rgh_poor_shot_avoid_rate,under_150_rgh_proximity_per_shot,under_150_rgh_sg_per_shot,under_150_rgh_shot_count
,17081,"Sharma, Shubhankar",,,,,,,,0.69,0.06,0.00,1.00,30.13,0.03,78.00,,,,,,,,0.50,0.12,0.00,0.96,53.58,0.12,26.00,0.63,0.07,1.00,0.97,42.90,0.11,31.00,0.43,0.00,1.00,1.00,45.16,-0.09,14
,28159,"Meissner, Mac",0.82,0.08,0.00,0.96,21.84,0.02,275.00,0.70,0.06,0.00,0.96,29.92,0.03,463.00,0.85,0.07,0.00,0.96,16.57,0.03,105.00,0.34,0.06,0.00,0.99,62.89,0.01,139.00,0.48,0.07,0.00,0.97,45.76,0.01,195.00,0.50,0.10,0.00,0.94,40.19,-0.01,135
,13872,"Bradley, Keegan",0.84,0.09,0.00,0.95,20.16,0.04,348.00,0.69,0.07,0.00,0.97,28.73,0.03,494.00,0.93,0.11,0.00,0.99,14.81,0.07,103.00,0.34,0.07,0.00,0.97,63.23,0.03,125.00,0.47,0.07,0.00,0.97,46.94,0.02,227.00,0.62,0.07,0.00,0.94,36.04,0.03,148
,23504,"Hoey, Rico",0.77,0.07,0.00,0.93,23.45,-0.02,298.00,0.69,0.07,0.00,0.94,30.64,0.03,417.00,0.90,0.11,0.00,0.99,16.72,0.05,86.00,0.34,0.03,0.00,0.97,62.55,0.00,109.00,0.48,0.03,0.00,0.96,47.09,0.01,180.00,0.49,0.06,0.00,0.94,43.30,-0.10,146
,24550,"Ghim, Doug",0.83,0.06,0.00,0.95,19.67,0.04,326.00,0.68,0.07,0.00,0.95,30.30,0.03,443.00,0.88,0.07,0.00,0.94,16.29,0.03,105.00,0.34,0.03,0.00,0.96,65.44,0.00,109.00,0.48,0.06,0.00,0.95,45.56,0.01,210.00,0.67,0.09,0.00,0.98,35.58,0.06,129
,25601,"Jordan, Matthew",,,,,,,,0.69,0.08,1.00,0.94,31.29,0.03,53.00,,,,,,,,,,,,,,,,,,,,,,0.76,0.08,1.00,1.00,28.27,0.12,12
,26653,"Eckroat, Austin",0.81,0.07,0.00,0.94,22.91,0.01,320.00,0.68,0.05,0.00,0.96,29.73,0.03,478.00,0.82,0.11,0.00,0.86,20.34,-0.02,105.00,0.32,0.06,0.00,0.90,62.69,-0.04,115.00,0.45,0.06,0.00,0.95,46.05,0.00,251.00,0.59,0.06,0.00,0.91,36.90,0.01,128
,5768,"Hoffman, Charley",0.82,0.09,0.00,0.93,22.12,0.03,223.00,0.67,0.07,0.00,0.94,29.86,0.03,307.00,0.83,0.06,0.00,0.93,17.46,-0.02,86.00,0.42,0.11,0.00,0.93,59.94,0.03,102.00,0.42,0.05,0.00,0.95,44.84,-0.02,145.00,0.55,0.05,0.00,0.95,37.78,0.02,151
,28158,"Bennett, Sam",,,,,,,,0.72,0.02,1.00,0.96,31.31,0.03,49.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,29767,"Gerard, Ryan",0.74,0.09,0.00,0.93,22.89,-0.01,93.00,0.71,0.06,0.00,0.96,30.21,0.03,136.00,0.87,0.05,0.00,0.95,17.23,0.04,19.00,0.46,0.07,0.00,0.96,62.41,0.04,46.00,0.45,0.04,0.00,1.00,40.04,0.08,78.00,0.55,0.06,0.00,0.92,41.71,-0.03,50
,15004,"Kim, Chan",0.82,0.07,0.00,0.93,22.82,0.01,297.00,0.69,0.06,0.00,0.96,30.90,0.03,420.00,0.88,0.08,0.00,0.93,19.58,0.00,72.00,0.40,0.08,0.00,0.97,63.51,0.05,117.00,0.50,0.06,0.00,0.96,49.40,0.00,189.00,0.58,0.06,0.00,0.94,37.95,0.02,141
,16243,"Koepka, Brooks",0.74,0.07,1.00,0.98,22.72,-0.04,43.00,0.68,0.07,0.00,0.97,28.17,0.03,94.00,0.81,0.05,0.00,0.95,14.72,0.04,20.00,0.34,0.04,0.00,0.89,61.71,-0.10,28.00,0.53,0.07,0.00,0.95,45.44,0.04,62.00,0.64,0.16,0.00,0.96,38.64,0.04,25
,11451,"Garnett, Brice",0.83,0.08,0.00,0.95,23.20,0.00,235.00,0.68,0.08,0.00,0.96,31.13,0.03,367.00,0.87,0.05,0.00,0.92,19.14,-0.07,61.00,0.32,0.06,0.00,0.93,62.95,-0.03,89.00,0.47,0.08,0.00,0.95,49.80,0.01,172.00,0.58,0.04,0.00,0.96,40.38,0.01,71
,14181,"Detry, Thomas",0.79,0.06,0.00,0.93,22.56,-0.01,296.00,0.68,0.07,0.00,0.95,30.70,0.03,428.00,0.90,0.07,0.00,0.95,18.68,0.03,92.00,0.38,0.07,0.00,0.98,58.52,0.04,167.00,0.48,0.03,0.00,0.95,48.87,-0.02,221.00,0.49,0.04,0.00,0.96,46.81,-0.08,137
