"MEDIAN","","","","","","","","-0.023","-0.045","290.957","0.000","58.34%","-0.005","0.074","-0.022","0.023","-0.023","-0.002","0.022","0.036","-0.009","-0.003","-0.010","65.58%","-0.005","65.61%","0.000","3.024","-0.017","3.594","0.000","70.558","0.000","3.897","-0.014","0.032","0.000","31.267","0.006","55.724","0.015","85.30%","0.126","16.533","81.00%","0.000","21.597","57.50%","0.090","37.546","34.00%","0.036","59.933","68.10%","0.198","30.605","47.80%","0.090","43.597","0.00","0.01","-0.781","-0.016"
"Expected Peformance Notes","Rank","DG ID","Player Name","Top 5","Top 10","Weighted Score","Past Perf. Mult.","SG Total","SG Total Trend","Driving Distance","Driving Distance Trend","Driving Accuracy","Driving Accuracy Trend","SG T2G","SG T2G Trend","SG Approach","SG Approach Trend","SG Around Green","SG Around Green Trend","SG OTT","SG OTT Trend","SG Putting","SG Putting Trend","Greens in Regulation","Greens in Regulation Trend","Scrambling","Scrambling Trend","Great Shots","Great Shots Trend","Poor Shots","Poor Shots Trend","Scoring Average","Scoring Average Trend","Birdies or Better","Birdies or Better Trend","Birdie Chances Created","Birdie Chances Created Trend","Fairway Proximity","Fairway Proximity Trend","Rough Proximity","Rough Proximity Trend","Approach <100 GIR","Approach <100 SG","Approach <100 Prox","Approach <150 FW GIR","Approach <150 FW SG","Approach <150 FW Prox","Approach <150 Rough GIR","Approach <150 Rough SG","Approach <150 Rough Prox","Approach >150 Rough GIR","Approach >150 Rough SG","Approach >150 Rough Prox","Approach <200 FW GIR","Approach <200 FW SG","Approach <200 FW Prox","Approach >200 FW GIR","Approach >200 FW SG","Approach >200 FW Prox","Refined Weighted Score","WAR","Delta Trend Score (median=-0.781)","Delta Predictive Score (median=-0.016)"
"💪 SG Around Green | 👍 Good course fit | ↑ Around green | For Course Setup - ΔPred↑ ΔTrend↑ | BucketSig ↑ z=1.43 (0.641) [S↑ M↑ L↓ VL↑] | ☁️ Early/Late (boost=0.51)",19,"7399","Glover, Lucas",13,17,"0.43","0.893","-0.219","-0.253","279.035","0.000","69.34%","-0.003","0.137","1.487","-0.143","-0.202","0.495","6.363","-0.216","-0.024","-0.197","-0.116","62.57%","0.000","65.63%","0.004","3.553","-0.006","3.846","-0.009","71.039","0.000","3.659","0.007","0.247","0.000","30.020","0.005","83.499","0.024","92.30%","3.960","10.478","70.00%","-0.936","23.539","61.90%","0.090","37.633","38.80%","-0.090","75.905","66.10%","0.036","29.187","41.90%","1.674","41.617","0.43","0.14","2.574","0.229"
"💪 SG Putting | 👍 Good course fit | ↑ Putting | For Course Setup - ΔPred→ ΔTrend↑ | BucketSig ↑ z=1.37 (0.606) [S↓ M↓ L↑ VL↓] | ☁️ Early/Late (boost=0.51)",20,"18841","Hovland, Viktor",22,29,"0.40","0.982","0.624","0.116","286.272","0.000","62.63%","-0.011","0.050","-0.137","0.633","-0.023","-0.328","1.076","-0.255","0.075","0.633","1.252","63.89%","-0.010","63.48%","-0.009","3.279","0.020","2.709","-0.034","70.099","0.000","4.052","0.000","0.480","0.000","28.730","0.000","56.220","0.018","84.60%","1.602","14.144","81.30%","0.918","18.113","65.10%","1.008","28.674","30.80%","-0.414","71.630","74.50%","1.314","25.200","41.50%","-0.504","43.692","0.40","0.19","3.931","0.112"
"↓ Around green | For Course Setup - ΔPred∅ ΔTrend∅ | ☁️ Late/Early (boost=0.04)",21,"25157","Hodges, Lee",4,12,"0.42","0.920","-0.301","-0.241","284.262","0.000","63.13%","0.013","0.257","0.054","0.293","0.061","-0.260","-42.265","0.224","-0.880","-0.185","-0.407","68.12%","-0.010","66.65%","-0.043","2.281","-0.067","3.332","0.031","70.210","0.000","3.873","-0.005","-0.528","0.000","30.443","-0.014","52.567","0.007","78.60%","-0.936","17.073","94.30%","0.720","19.206","52.90%","-0.432","42.729","10.30%","-3.006","70.656","74.20%","0.414","31.355","48.50%","0.090","48.991","0.42","0.09","",""
"💪 SG T2G, SG Around Green | ✅ Strong course fit | ↑ Total game | For Course Setup - ΔPred∅ ΔTrend∅ | ☁️ Early/Late (boost=0.49)",22,"16243","Koepka, Brooks",8,11,"0.52","0.950","1.293","1.555","293.063","0.000","53.49%","0.000","1.247","0.097","0.586","0.034","0.308","0.245","0.353","0.131","-0.051","-0.285","71.38%","0.024","66.18%","0.036","3.826","0.016","3.042","-0.055","69.187","-0.006","4.618","0.065","1.079","0.000","31.951","0.000","42.855","-0.047","98.20%","0.918","14.738","82.80%","-0.162","23.735","52.00%","0.360","44.138","61.20%","3.492","39.219","63.40%","0.090","29.437","49.40%","0.090","40.941","0.34","0.33","",""
"💪 SG Around Green | 👍 Good course fit | ↓ Putting | For Course Setup - ΔPred∅ ΔTrend∅ | ☁️ Late/Early (boost=0.23)",23,"26657","Fisk, Steven",2,2,"0.36","0.876","-0.201","-0.099","286.401","0.000","56.69%","0.004","0.284","-0.507","-0.059","-0.328","0.415","0.224","-0.071","-0.217","-0.473","-17.346","65.39%","-0.011","67.09%","0.024","2.964","-0.038","3.314","-0.047","70.105","0.000","3.531","-0.021","-0.419","0.000","30.532","0.005","59.175","0.032","78.00%","-0.216","18.463","78.10%","-0.162","22.640","49.30%","-2.052","48.943","41.90%","-0.450","61.146","64.50%","-0.162","32.266","47.80%","1.224","40.781","0.36","0.16","",""
"💪 SG T2G, Approach <100 GIR | 👍 Good course fit | ↑ Off tee | For Course Setup - ΔPred→ ΔTrend→ | BucketSig ↓ z=-0.62 (-0.540) [S↑ M↑ L↓ VL↑] | ☁️ Late/Early (boost=0.22)",24,"22985","Smotherman, Austin",2,5,"0.31","0.984","0.435","-0.099","288.113","0.000","63.60%","0.005","0.808","-0.022","0.719","-0.073","-0.177","0.166","0.266","0.346","-0.398","0.308","68.24%","-0.009","70.82%","0.025","2.533","-0.039","2.847","-0.048","70.436","0.000","3.883","-0.028","1.015","0.000","28.930","0.010","70.586","0.081","99.70%","2.628","13.790","91.40%","1.980","17.871","47.60%","0.864","33.819","34.10%","0.684","56.647","70.40%","0.576","28.783","51.00%","1.818","34.739","0.31","0.28","-4.063","-0.084"
"💪 SG Around Green, SG T2G | ✅ Strong course fit | ℹ️ Recent bucket trend weak (short-term) despite strong baseline fit | ↓ Approach | For Course Setup - ΔPred→ ΔTrend↓ | BucketSig ↓ z=-1.16 (-0.850) [S↑ M↓ L↓ VL↑] | ☁️ Early/Late (boost=0.49)",25,"18417","Scheffler, Scottie",56,74,"0.30","1.132","1.033","-0.108","299.426","0.000","58.34%","-0.021","0.764","-0.120","-0.226","-1.739","0.500","0.140","0.489","-0.084","0.405","-0.112","67.27%","-0.014","66.03%","-0.005","3.899","-0.015","3.607","0.058","69.725","0.006","4.947","-0.014","0.113","0.000","30.401","0.012","71.570","0.032","97.10%","1.944","14.103","76.20%","-1.026","22.907","43.00%","-1.044","44.984","41.00%","0.036","64.526","75.10%","0.936","28.193","46.30%","-0.450","48.502","0.30","0.28","-6.382","-0.157"
"⚠️ Poor course fit | ℹ️ Recent bucket trend strong (short-term) despite poor baseline fit | ↓ Putting | For Course Setup - ΔPred→ ΔTrend→ | BucketSig ↑ z=0.64 (0.184) [S↑ M↓ L↓ VL↑] | ☁️ Late/Early (boost=0.13)",26,"22760","Hisatsune, Ryo",4,10,"0.34","0.993","-0.392","-0.154","292.685","0.000","64.90%","0.000","0.263","-0.077","-0.021","-0.086","-0.016","-0.033","0.300","-0.084","-0.483","-10.785","67.91%","-0.009","60.14%","0.000","2.926","-0.030","3.594","0.006","71.097","0.004","3.755","-0.032","0.313","0.000","31.710","0.004","59.262","0.042","84.60%","-1.350","19.142","86.20%","-0.540","21.614","70.30%","1.800","31.050","32.90%","-0.054","65.219","70.80%","0.486","31.486","55.00%","1.692","44.396","0.34","0.20","-0.463","-0.013"
"💪 SG Around Green, SG T2G | 👍 Good course fit | ↓ Off tee | For Course Setup - ΔPred→ ΔTrend→ | BucketSig ↑ z=0.03 (-0.162) [S↑ M↑ L↑ VL↓] | ☁️ Late/Early (boost=0.13)",27,"23014","Theegala, Sahith",13,26,"0.30","1.018","1.064","0.056","291.561","0.000","56.34%","0.000","1.136","0.288","0.671","0.080","0.480","0.289","-0.016","-0.342","0.166","-0.171","64.62%","-0.011","71.21%","-0.004","3.435","0.010","3.129","-0.016","69.611","0.000","4.130","0.011","0.159","0.000","31.230","0.019","53.842","0.044","72.60%","-2.340","21.654","83.30%","0.090","20.965","51.80%","0.108","37.148","32.20%","0.450","52.338","70.50%","0.450","28.823","58.40%","1.332","43.434","0.30","0.29","0.458","-0.010"
"💪 SG T2G | ↑ Putting | For Course Setup - ΔPred∅ ΔTrend∅ | ☁️ Early/Late (boost=0.48)",28,"28159","Meissner, Mac",3,4,"0.31","0.956","0.875","-0.030","294.188","0.000","51.88%","-0.022","1.272","0.202","0.978","0.406","0.265","0.658","0.028","-0.156","-0.386","3.726","71.88%","-0.005","67.21%","-0.014","3.686","0.045","2.832","0.021","69.581","0.000","3.997","-0.015","0.172","0.000","27.313","0.000","49.638","0.014","84.90%","-0.198","16.127","90.60%","1.422","20.607","64.40%","0.180","39.578","22.00%","-0.216","53.255","74.70%","0.864","26.842","54.70%","0.468","39.831","0.31","0.22","",""
