"MEDIAN","","","","","","","","-0.211","0.008","288.450","0.000","57.45%","-0.010","-0.140","-0.012","-0.045","0.022","-0.068","-0.014","-0.029","-0.014","-0.067","0.030","64.83%","0.000","63.07%","0.000","3.002","-0.009","3.997","0.000","70.517","0.000","3.746","-0.012","0.039","0.000","30.318","0.000","52.417","0.000","83.00%","0.000","16.880","79.00%","0.000","21.420","55.00%","0.000","38.450","34.00%","0.000","61.890","68.00%","0.000","29.710","47.00%","0.000","42.420","0.02","0.01","0.005","-0.008"
"Expected Peformance Notes","Rank","DG ID","Player Name","Top 5","Top 10","Weighted Score","Past Perf. Mult.","SG Total","SG Total Trend","Driving Distance","Driving Distance Trend","Driving Accuracy","Driving Accuracy Trend","SG T2G","SG T2G Trend","SG Approach","SG Approach Trend","SG Around Green","SG Around Green Trend","SG OTT","SG OTT Trend","SG Putting","SG Putting Trend","Greens in Regulation","Greens in Regulation Trend","Scrambling","Scrambling Trend","Great Shots","Great Shots Trend","Poor Shots","Poor Shots Trend","Scoring Average","Scoring Average Trend","Birdies or Better","Birdies or Better Trend","Birdie Chances Created","Birdie Chances Created Trend","Fairway Proximity","Fairway Proximity Trend","Rough Proximity","Rough Proximity Trend","Approach <100 GIR","Approach <100 SG","Approach <100 Prox","Approach <150 FW GIR","Approach <150 FW SG","Approach <150 FW Prox","Approach <150 Rough GIR","Approach <150 Rough SG","Approach <150 Rough Prox","Approach >150 Rough GIR","Approach >150 Rough SG","Approach >150 Rough Prox","Approach <200 FW GIR","Approach <200 FW SG","Approach <200 FW Prox","Approach >200 FW GIR","Approach >200 FW SG","Approach >200 FW Prox","Refined Weighted Score","WAR","Delta Trend Score (median=0.005)","Delta Predictive Score (median=-0.008)"
"💪 SG Putting, SG T2G | 👍 Good course fit | ↓ Around green | For Course Setup - ΔPred→ ΔTrend→ | BucketSig ↑ z=0.12 (0.015) [S↓ M↑ L↓ VL↓]",19,"22833","Echavarria, Nico",6,10,"0.35","0.972","0.555","0.269","280.503","0.000","64.53%","-0.012","0.669","1.000","0.718","0.644","-0.030","-7.732","-0.020","1.455","0.679","0.395","72.79%","0.013","77.50%","0.043","2.592","-0.030","2.387","-0.110","69.849","0.000","3.726","-0.004","0.211","0.000","31.146","0.009","53.785","-0.019","80.00%","-1.080","17.500","77.00%","-0.720","22.250","60.00%","1.080","34.830","34.00%","0.000","61.290","72.00%","0.540","28.400","44.00%","-0.180","45.150","0.35","0.24","0.040","-0.010"
"💪 SG T2G | ↓ Total game | For Course Setup - ΔPred→ ΔTrend→ | BucketSig ↑ z=0.34 (0.087) [S↓ M↓ L↑ VL↓]",20,"27900","Potgieter, Aldrich",3,4,"0.37","0.931","1.334","-0.706","304.423","0.003","55.71%","-0.011","0.704","-0.412","0.180","-0.327","-0.384","-0.038","0.908","0.196","-0.056","0.574","73.74%","0.018","50.92%","-0.023","5.691","0.047","4.676","0.006","68.287","-0.005","4.687","0.022","-0.158","0.000","26.601","-0.025","50.613","-0.033","79.00%","-0.900","19.400","81.00%","0.540","20.510","54.00%","-0.720","39.740","28.00%","-0.360","68.220","70.00%","0.000","30.750","49.00%","0.000","45.370","0.37","0.09","0.234","0.014"
"💪 SG T2G | ↑ Putting | For Course Setup - ΔPred→ ΔTrend→ | BucketSig ↑ z=0.42 (0.115) [S↓ M↑ L↑ VL↓]",21,"18634","McNealy, Maverick",7,20,"0.33","0.996","0.559","-0.258","292.723","-0.004","62.78%","0.017","0.689","-0.007","0.150","-0.206","0.114","-0.331","0.426","0.709","-0.521","4.217","64.83%","-0.008","71.21%","0.000","2.861","-0.033","3.865","0.039","69.857","0.000","4.195","-0.006","0.330","0.000","33.466","0.031","45.516","-0.048","86.00%","0.000","16.420","83.00%","0.360","20.050","54.00%","-0.180","41.230","37.00%","0.540","63.810","72.00%","0.540","29.830","47.00%","0.000","46.110","0.33","0.17","0.246","0.029"
"💪 SG T2G | ↑ Around green | For Course Setup - ΔPred→ ΔTrend→ | BucketSig ↑ z=0.41 (0.111) [S↑ M↑ L↑ VL↓]",22,"17365","Mitchell, Keith",5,18,"0.33","0.962","0.371","0.162","300.199","0.000","54.98%","-0.025","0.480","0.008","-0.048","0.024","-0.039","0.861","0.567","-0.029","-0.436","-0.355","63.12%","-0.004","64.22%","0.012","3.717","0.020","3.964","-0.047","71.430","0.000","3.680","0.018","0.152","0.000","28.756","0.000","51.175","-0.017","83.00%","-0.540","18.060","81.00%","0.540","21.780","57.00%","0.000","40.020","37.00%","0.180","58.770","69.00%","0.000","31.210","52.00%","0.720","41.410","0.33","0.12","0.119","0.058"
"💪 SG Around Green, Approach >200 FW Prox | 👍 Good course fit | ↑ Total game | For Course Setup - ΔPred→ ΔTrend→ | BucketSig ↑ z=0.25 (0.059) [S↑ M↑ L↑ VL↓]",23,"14636","Spieth, Jordan",11,21,"0.30","0.951","1.183","0.598","291.451","0.000","52.18%","-0.019","-0.157","0.122","-0.045","-0.008","0.296","0.427","-0.407","0.500","0.256","0.331","63.59%","0.000","78.36%","0.024","2.728","-0.013","2.649","-0.034","68.853","0.000","4.030","-0.008","0.239","0.000","34.375","0.012","38.422","-0.050","85.00%","0.180","16.230","79.00%","-0.360","21.500","57.00%","0.540","37.110","38.00%","0.540","58.810","65.00%","-0.360","31.660","49.00%","0.360","38.210","0.30","0.13","0.048","0.010"
"💪 SG Putting | 👍 Good course fit | ↓ Approach | For Course Setup - ΔPred→ ΔTrend↑ | BucketSig ↑ z=0.54 (0.155) [S↓ M↑ L↑ VL↑]",24,"11276","Horschel, Billy",6,14,"0.28","0.911","-0.286","0.075","288.592","0.000","55.25%","-0.009","0.027","0.177","0.316","-0.523","-0.148","0.262","-0.141","-0.084","0.524","-0.072","64.35%","0.000","68.42%","0.000","3.002","-0.015","2.912","0.026","70.515","0.000","3.980","0.000","0.057","0.000","30.318","-0.003","62.032","0.020","85.00%","-0.540","17.930","81.00%","0.000","21.420","66.00%","0.900","36.540","27.00%","-0.900","60.780","69.00%","0.900","29.630","43.00%","-0.360","48.260","0.28","0.10","0.578","0.013"
"💪 SG Putting, SG T2G | 👍 Good course fit | ↓ Around green | For Course Setup - ΔPred→ ΔTrend→ | BucketSig ↓ z=-0.28 (-0.117) [S↓ M↓ L↓ VL↑]",25,"28309","Coody, Pierceson",5,5,"0.21","1.008","0.986","-0.038","297.626","0.000","52.51%","-0.007","0.814","-0.053","0.432","-0.045","-0.116","-3.503","0.498","-0.021","0.545","-0.175","69.36%","-0.009","73.50%","0.024","3.200","-0.026","3.707","0.032","68.559","0.000","4.814","-0.016","-0.266","0.000","26.424","-0.006","49.054","0.004","90.00%","0.900","16.820","86.00%","0.000","23.230","56.00%","-0.180","42.430","30.00%","-1.440","66.340","66.00%","0.000","31.570","52.00%","-0.180","45.720","0.21","0.23","-0.195","-0.058"
"💪 SG Around Green, SG T2G | ✅ Strong course fit | ℹ️ Recent bucket trend weak (short-term) despite baseline fit | ↑ Around green | For Course Setup - ΔPred→ ΔTrend→ | BucketSig ↓ z=-0.44 (-0.169) [S↓ M↓ L↓ VL↓]",26,"14609","Kim, Si Woo",6,13,"0.21","1.031","0.048","-0.124","287.528","0.000","65.90%","-0.013","1.031","-0.057","0.681","-0.049","0.276","1.149","0.074","-0.129","-0.563","0.137","67.56%","-0.009","60.81%","-0.006","3.901","0.000","4.630","0.058","69.794","0.000","3.981","-0.026","0.599","0.000","23.681","-0.012","56.004","0.053","82.00%","-0.540","16.940","78.00%","0.360","21.600","50.00%","0.180","36.800","37.00%","0.360","65.170","71.00%","1.080","26.380","49.00%","1.260","39.270","0.21","0.20","-0.428","-0.049"
"💪 SG T2G | ↑ Putting | For Course Setup - ΔPred→ ΔTrend→ | BucketSig ↑ z=0.14 (0.021) [S↑ M↓ L↑ VL↑]",27,"12423","Kirk, Chris",8,14,"0.23","0.924","-0.534","-0.189","284.617","-0.004","62.87%","-0.007","0.496","-0.063","0.417","-0.006","0.141","-0.030","-0.063","0.581","0.240","0.888","66.08%","-0.004","62.74%","-0.025","3.478","0.013","4.532","0.043","71.562","0.004","3.431","-0.005","0.444","0.000","29.192","0.000","48.039","0.013","88.00%","0.540","16.230","83.00%","1.440","18.610","57.00%","0.720","36.500","32.00%","-0.360","66.420","66.00%","-0.180","29.970","54.00%","0.900","41.380","0.23","0.14","0.125","-0.016"
"💪 SG T2G | ⚠️ Poor course fit | ℹ️ Recent bucket trend strong (short-term) despite baseline fit | ↑ Putting | For Course Setup - ΔPred→ ΔTrend→ | BucketSig ↑ z=0.52 (0.147) [S↑ M↓ L↑ VL↓]",28,"28159","Meissner, Mac",3,4,"0.24","0.968","-0.047","-0.170","292.055","0.000","56.54%","-0.026","1.297","0.062","0.836","0.156","0.205","0.133","0.256","-0.091","-0.664","0.556","73.59%","-0.010","59.46%","-0.024","2.668","0.000","2.969","0.024","70.721","0.005","3.322","-0.035","-0.016","0.000","27.257","0.000","48.598","0.012","80.00%","-0.360","17.950","82.00%","0.360","21.270","54.00%","0.180","37.300","27.00%","-0.180","57.670","71.00%","0.360","30.290","46.00%","0.360","41.960","0.24","0.09","0.287","0.066"
