season,market,odds_source,odds_eval_path,generated_at
2026,top_10,live,/workspaces/modelOptimizer/data/wagering/the-valspar/inputs/the-valspar_top_10_live_caesars_odds_eval.csv,2026-03-24T01:48:41.607Z
2026,top_10,live,/workspaces/modelOptimizer/data/wagering/the-valspar/inputs/the-valspar_top_10_live_draftkings_odds_eval.csv,2026-03-24T01:48:41.607Z
2026,top_10,live,/workspaces/modelOptimizer/data/wagering/the-valspar/inputs/the-valspar_top_10_live_sportsbook_odds_eval.csv,2026-03-24T01:48:41.607Z
2026,top_20,live,/workspaces/modelOptimizer/data/wagering/texas-childrens-open/inputs/texas-childrens-open_top_20_live_bet365_odds_eval.csv,2026-03-24T01:48:43.506Z
2026,top_20,live,/workspaces/modelOptimizer/data/wagering/texas-childrens-open/inputs/texas-childrens-open_top_20_live_caesars_odds_eval.csv,2026-03-24T01:48:43.506Z
2026,top_20,live,/workspaces/modelOptimizer/data/wagering/texas-childrens-open/inputs/texas-childrens-open_top_20_live_draftkings_odds_eval.csv,2026-03-24T01:48:43.506Z
2026,top_20,live,/workspaces/modelOptimizer/data/wagering/texas-childrens-open/inputs/texas-childrens-open_top_20_live_sportsbook_odds_eval.csv,2026-03-24T01:48:43.506Z
2026,top_20,live,/workspaces/modelOptimizer/data/wagering/the-valspar/inputs/the-valspar_top_20_live_bet365_odds_eval.csv,2026-03-24T01:48:43.506Z
2026,top_20,live,/workspaces/modelOptimizer/data/wagering/the-valspar/inputs/the-valspar_top_20_live_betmgm_odds_eval.csv,2026-03-24T01:48:43.506Z
2026,top_20,live,/workspaces/modelOptimizer/data/wagering/the-valspar/inputs/the-valspar_top_20_live_caesars_odds_eval.csv,2026-03-24T01:48:43.506Z
2026,top_20,live,/workspaces/modelOptimizer/data/wagering/the-valspar/inputs/the-valspar_top_20_live_draftkings_odds_eval.csv,2026-03-24T01:48:43.506Z
2026,top_20,live,/workspaces/modelOptimizer/data/wagering/the-valspar/inputs/the-valspar_top_20_live_sportsbook_odds_eval.csv,2026-03-24T01:48:43.506Z
2026,make_cut,live,/workspaces/modelOptimizer/data/wagering/texas-childrens-open/inputs/texas-childrens-open_make_cut_live_bet365_odds_eval.csv,2026-03-24T01:48:45.540Z
2026,make_cut,live,/workspaces/modelOptimizer/data/wagering/texas-childrens-open/inputs/texas-childrens-open_make_cut_live_caesars_odds_eval.csv,2026-03-24T01:48:45.540Z
2026,make_cut,live,/workspaces/modelOptimizer/data/wagering/texas-childrens-open/inputs/texas-childrens-open_make_cut_live_draftkings_odds_eval.csv,2026-03-24T01:48:45.540Z
2026,make_cut,live,/workspaces/modelOptimizer/data/wagering/texas-childrens-open/inputs/texas-childrens-open_make_cut_live_sportsbook_odds_eval.csv,2026-03-24T01:48:45.540Z
2026,make_cut,live,/workspaces/modelOptimizer/data/wagering/the-valspar/inputs/the-valspar_make_cut_live_bet365_odds_eval.csv,2026-03-24T01:48:45.540Z
2026,make_cut,live,/workspaces/modelOptimizer/data/wagering/the-valspar/inputs/the-valspar_make_cut_live_betmgm_odds_eval.csv,2026-03-24T01:48:45.540Z
2026,make_cut,live,/workspaces/modelOptimizer/data/wagering/the-valspar/inputs/the-valspar_make_cut_live_caesars_odds_eval.csv,2026-03-24T01:48:45.540Z
2026,make_cut,live,/workspaces/modelOptimizer/data/wagering/the-valspar/inputs/the-valspar_make_cut_live_draftkings_odds_eval.csv,2026-03-24T01:48:45.540Z
2026,make_cut,live,/workspaces/modelOptimizer/data/wagering/the-valspar/inputs/the-valspar_make_cut_live_sportsbook_odds_eval.csv,2026-03-24T01:48:45.540Z
2026,mc,live,/workspaces/modelOptimizer/data/wagering/texas-childrens-open/inputs/texas-childrens-open_mc_live_bet365_odds_eval.csv,2026-03-24T01:48:47.501Z
2026,mc,live,/workspaces/modelOptimizer/data/wagering/texas-childrens-open/inputs/texas-childrens-open_mc_live_caesars_odds_eval.csv,2026-03-24T01:48:47.501Z
2026,mc,live,/workspaces/modelOptimizer/data/wagering/texas-childrens-open/inputs/texas-childrens-open_mc_live_draftkings_odds_eval.csv,2026-03-24T01:48:47.501Z
2026,mc,live,/workspaces/modelOptimizer/data/wagering/texas-childrens-open/inputs/texas-childrens-open_mc_live_sportsbook_odds_eval.csv,2026-03-24T01:48:47.501Z
2026,mc,live,/workspaces/modelOptimizer/data/wagering/the-valspar/inputs/the-valspar_mc_live_bet365_odds_eval.csv,2026-03-24T01:48:47.501Z
2026,mc,live,/workspaces/modelOptimizer/data/wagering/the-valspar/inputs/the-valspar_mc_live_betmgm_odds_eval.csv,2026-03-24T01:48:47.501Z
2026,mc,live,/workspaces/modelOptimizer/data/wagering/the-valspar/inputs/the-valspar_mc_live_caesars_odds_eval.csv,2026-03-24T01:48:47.501Z
2026,mc,live,/workspaces/modelOptimizer/data/wagering/the-valspar/inputs/the-valspar_mc_live_draftkings_odds_eval.csv,2026-03-24T01:48:47.501Z
2026,mc,live,/workspaces/modelOptimizer/data/wagering/the-valspar/inputs/the-valspar_mc_live_sportsbook_odds_eval.csv,2026-03-24T01:48:47.501Z
2026,frl,live,/workspaces/modelOptimizer/data/wagering/texas-childrens-open/inputs/texas-childrens-open_frl_live_bet365_odds_eval.csv,2026-03-24T01:48:49.793Z
2026,frl,live,/workspaces/modelOptimizer/data/wagering/texas-childrens-open/inputs/texas-childrens-open_frl_live_caesars_odds_eval.csv,2026-03-24T01:48:49.793Z
2026,frl,live,/workspaces/modelOptimizer/data/wagering/texas-childrens-open/inputs/texas-childrens-open_frl_live_draftkings_odds_eval.csv,2026-03-24T01:48:49.793Z
2026,frl,live,/workspaces/modelOptimizer/data/wagering/texas-childrens-open/inputs/texas-childrens-open_frl_live_sportsbook_odds_eval.csv,2026-03-24T01:48:49.793Z
2026,tournament_matchups,live,/workspaces/modelOptimizer/data/wagering/texas-childrens-open/inputs/texas-childrens-open_tournament_matchups_live_bet365_odds_eval.csv,2026-03-24T01:48:52.611Z
2026,tournament_matchups,live,/workspaces/modelOptimizer/data/wagering/texas-childrens-open/inputs/texas-childrens-open_tournament_matchups_live_caesars_odds_eval.csv,2026-03-24T01:48:52.611Z
2026,tournament_matchups,live,/workspaces/modelOptimizer/data/wagering/texas-childrens-open/inputs/texas-childrens-open_tournament_matchups_live_draftkings_odds_eval.csv,2026-03-24T01:48:52.611Z
2026,tournament_matchups,live,/workspaces/modelOptimizer/data/wagering/texas-childrens-open/inputs/texas-childrens-open_tournament_matchups_live_sportsbook_odds_eval.csv,2026-03-24T01:48:52.611Z
2026,tournament_matchups,live,/workspaces/modelOptimizer/data/wagering/the-valspar/inputs/the-valspar_tournament_matchups_live_bet365_odds_eval.csv,2026-03-24T01:48:52.611Z
2026,tournament_matchups,live,/workspaces/modelOptimizer/data/wagering/the-valspar/inputs/the-valspar_tournament_matchups_live_betmgm_odds_eval.csv,2026-03-24T01:48:52.611Z
2026,tournament_matchups,live,/workspaces/modelOptimizer/data/wagering/the-valspar/inputs/the-valspar_tournament_matchups_live_caesars_odds_eval.csv,2026-03-24T01:48:52.611Z
2026,tournament_matchups,live,/workspaces/modelOptimizer/data/wagering/the-valspar/inputs/the-valspar_tournament_matchups_live_draftkings_odds_eval.csv,2026-03-24T01:48:52.611Z
2026,tournament_matchups,live,/workspaces/modelOptimizer/data/wagering/the-valspar/inputs/the-valspar_tournament_matchups_live_sportsbook_odds_eval.csv,2026-03-24T01:48:52.611Z
2026,win,live,/workspaces/modelOptimizer/data/wagering/texas-childrens-open/inputs/texas-childrens-open_win_live_bet365_odds_eval.csv,2026-03-24T01:53:57.077Z
2026,win,live,/workspaces/modelOptimizer/data/wagering/texas-childrens-open/inputs/texas-childrens-open_win_live_caesars_odds_eval.csv,2026-03-24T01:53:57.077Z
2026,win,live,/workspaces/modelOptimizer/data/wagering/texas-childrens-open/inputs/texas-childrens-open_win_live_draftkings_odds_eval.csv,2026-03-24T01:53:57.077Z
2026,win,live,/workspaces/modelOptimizer/data/wagering/texas-childrens-open/inputs/texas-childrens-open_win_live_sportsbook_odds_eval.csv,2026-03-24T01:53:57.077Z
2026,win,live,/workspaces/modelOptimizer/data/wagering/the-valspar/inputs/the-valspar_win_live_bet365_odds_eval.csv,2026-03-24T01:53:57.077Z
2026,win,live,/workspaces/modelOptimizer/data/wagering/the-valspar/inputs/the-valspar_win_live_betmgm_odds_eval.csv,2026-03-24T01:53:57.077Z
2026,win,live,/workspaces/modelOptimizer/data/wagering/the-valspar/inputs/the-valspar_win_live_caesars_odds_eval.csv,2026-03-24T01:53:57.077Z
2026,win,live,/workspaces/modelOptimizer/data/wagering/the-valspar/inputs/the-valspar_win_live_draftkings_odds_eval.csv,2026-03-24T01:53:57.077Z
2026,win,live,/workspaces/modelOptimizer/data/wagering/the-valspar/inputs/the-valspar_win_live_sportsbook_odds_eval.csv,2026-03-24T01:53:57.077Z
2026,top_5,live,/workspaces/modelOptimizer/data/wagering/texas-childrens-open/inputs/texas-childrens-open_top_5_live_bet365_odds_eval.csv,2026-03-24T01:53:59.414Z
2026,top_5,live,/workspaces/modelOptimizer/data/wagering/texas-childrens-open/inputs/texas-childrens-open_top_5_live_caesars_odds_eval.csv,2026-03-24T01:53:59.414Z
2026,top_5,live,/workspaces/modelOptimizer/data/wagering/texas-childrens-open/inputs/texas-childrens-open_top_5_live_draftkings_odds_eval.csv,2026-03-24T01:53:59.414Z
2026,top_5,live,/workspaces/modelOptimizer/data/wagering/texas-childrens-open/inputs/texas-childrens-open_top_5_live_sportsbook_odds_eval.csv,2026-03-24T01:53:59.414Z
2026,top_5,live,/workspaces/modelOptimizer/data/wagering/the-valspar/inputs/the-valspar_top_5_live_bet365_odds_eval.csv,2026-03-24T01:53:59.414Z
2026,top_5,live,/workspaces/modelOptimizer/data/wagering/the-valspar/inputs/the-valspar_top_5_live_betmgm_odds_eval.csv,2026-03-24T01:53:59.414Z
2026,top_5,live,/workspaces/modelOptimizer/data/wagering/the-valspar/inputs/the-valspar_top_5_live_caesars_odds_eval.csv,2026-03-24T01:53:59.414Z
2026,top_5,live,/workspaces/modelOptimizer/data/wagering/the-valspar/inputs/the-valspar_top_5_live_draftkings_odds_eval.csv,2026-03-24T01:53:59.414Z
2026,top_5,live,/workspaces/modelOptimizer/data/wagering/the-valspar/inputs/the-valspar_top_5_live_sportsbook_odds_eval.csv,2026-03-24T01:53:59.414Z
2026,top_10,live,/workspaces/modelOptimizer/data/wagering/texas-childrens-open/inputs/texas-childrens-open_top_10_live_bet365_odds_eval.csv,2026-03-24T01:54:01.637Z
2026,top_10,live,/workspaces/modelOptimizer/data/wagering/texas-childrens-open/inputs/texas-childrens-open_top_10_live_caesars_odds_eval.csv,2026-03-24T01:54:01.637Z
2026,top_10,live,/workspaces/modelOptimizer/data/wagering/texas-childrens-open/inputs/texas-childrens-open_top_10_live_draftkings_odds_eval.csv,2026-03-24T01:54:01.637Z
2026,top_10,live,/workspaces/modelOptimizer/data/wagering/texas-childrens-open/inputs/texas-childrens-open_top_10_live_sportsbook_odds_eval.csv,2026-03-24T01:54:01.637Z
2026,top_10,live,/workspaces/modelOptimizer/data/wagering/the-valspar/inputs/the-valspar_top_10_live_bet365_odds_eval.csv,2026-03-24T01:54:01.637Z
2026,top_10,live,/workspaces/modelOptimizer/data/wagering/the-valspar/inputs/the-valspar_top_10_live_betmgm_odds_eval.csv,2026-03-24T01:54:01.637Z
2026,top_10,live,/workspaces/modelOptimizer/data/wagering/the-valspar/inputs/the-valspar_top_10_live_caesars_odds_eval.csv,2026-03-24T01:54:01.637Z
2026,top_10,live,/workspaces/modelOptimizer/data/wagering/the-valspar/inputs/the-valspar_top_10_live_draftkings_odds_eval.csv,2026-03-24T01:54:01.637Z
2026,top_10,live,/workspaces/modelOptimizer/data/wagering/the-valspar/inputs/the-valspar_top_10_live_sportsbook_odds_eval.csv,2026-03-24T01:54:01.637Z
2026,top_20,live,/workspaces/modelOptimizer/data/wagering/texas-childrens-open/inputs/texas-childrens-open_top_20_live_bet365_odds_eval.csv,2026-03-24T01:54:03.893Z
2026,top_20,live,/workspaces/modelOptimizer/data/wagering/texas-childrens-open/inputs/texas-childrens-open_top_20_live_caesars_odds_eval.csv,2026-03-24T01:54:03.893Z
2026,top_20,live,/workspaces/modelOptimizer/data/wagering/texas-childrens-open/inputs/texas-childrens-open_top_20_live_draftkings_odds_eval.csv,2026-03-24T01:54:03.893Z
2026,top_20,live,/workspaces/modelOptimizer/data/wagering/texas-childrens-open/inputs/texas-childrens-open_top_20_live_sportsbook_odds_eval.csv,2026-03-24T01:54:03.893Z
2026,top_20,live,/workspaces/modelOptimizer/data/wagering/the-valspar/inputs/the-valspar_top_20_live_bet365_odds_eval.csv,2026-03-24T01:54:03.893Z
2026,top_20,live,/workspaces/modelOptimizer/data/wagering/the-valspar/inputs/the-valspar_top_20_live_betmgm_odds_eval.csv,2026-03-24T01:54:03.893Z
2026,top_20,live,/workspaces/modelOptimizer/data/wagering/the-valspar/inputs/the-valspar_top_20_live_caesars_odds_eval.csv,2026-03-24T01:54:03.893Z
2026,top_20,live,/workspaces/modelOptimizer/data/wagering/the-valspar/inputs/the-valspar_top_20_live_draftkings_odds_eval.csv,2026-03-24T01:54:03.893Z
2026,top_20,live,/workspaces/modelOptimizer/data/wagering/the-valspar/inputs/the-valspar_top_20_live_sportsbook_odds_eval.csv,2026-03-24T01:54:03.893Z
2026,make_cut,live,/workspaces/modelOptimizer/data/wagering/texas-childrens-open/inputs/texas-childrens-open_make_cut_live_bet365_odds_eval.csv,2026-03-24T01:54:06.007Z
2026,make_cut,live,/workspaces/modelOptimizer/data/wagering/texas-childrens-open/inputs/texas-childrens-open_make_cut_live_caesars_odds_eval.csv,2026-03-24T01:54:06.007Z
2026,make_cut,live,/workspaces/modelOptimizer/data/wagering/texas-childrens-open/inputs/texas-childrens-open_make_cut_live_draftkings_odds_eval.csv,2026-03-24T01:54:06.007Z
2026,make_cut,live,/workspaces/modelOptimizer/data/wagering/texas-childrens-open/inputs/texas-childrens-open_make_cut_live_sportsbook_odds_eval.csv,2026-03-24T01:54:06.007Z
2026,make_cut,live,/workspaces/modelOptimizer/data/wagering/the-valspar/inputs/the-valspar_make_cut_live_bet365_odds_eval.csv,2026-03-24T01:54:06.007Z
2026,make_cut,live,/workspaces/modelOptimizer/data/wagering/the-valspar/inputs/the-valspar_make_cut_live_betmgm_odds_eval.csv,2026-03-24T01:54:06.007Z
2026,make_cut,live,/workspaces/modelOptimizer/data/wagering/the-valspar/inputs/the-valspar_make_cut_live_caesars_odds_eval.csv,2026-03-24T01:54:06.007Z
2026,make_cut,live,/workspaces/modelOptimizer/data/wagering/the-valspar/inputs/the-valspar_make_cut_live_draftkings_odds_eval.csv,2026-03-24T01:54:06.007Z
2026,make_cut,live,/workspaces/modelOptimizer/data/wagering/the-valspar/inputs/the-valspar_make_cut_live_sportsbook_odds_eval.csv,2026-03-24T01:54:06.007Z
2026,mc,live,/workspaces/modelOptimizer/data/wagering/texas-childrens-open/inputs/texas-childrens-open_mc_live_bet365_odds_eval.csv,2026-03-24T01:54:08.429Z
2026,mc,live,/workspaces/modelOptimizer/data/wagering/texas-childrens-open/inputs/texas-childrens-open_mc_live_caesars_odds_eval.csv,2026-03-24T01:54:08.429Z
2026,mc,live,/workspaces/modelOptimizer/data/wagering/texas-childrens-open/inputs/texas-childrens-open_mc_live_draftkings_odds_eval.csv,2026-03-24T01:54:08.429Z
2026,mc,live,/workspaces/modelOptimizer/data/wagering/texas-childrens-open/inputs/texas-childrens-open_mc_live_sportsbook_odds_eval.csv,2026-03-24T01:54:08.429Z
2026,mc,live,/workspaces/modelOptimizer/data/wagering/the-valspar/inputs/the-valspar_mc_live_bet365_odds_eval.csv,2026-03-24T01:54:08.429Z
2026,mc,live,/workspaces/modelOptimizer/data/wagering/the-valspar/inputs/the-valspar_mc_live_betmgm_odds_eval.csv,2026-03-24T01:54:08.429Z
2026,mc,live,/workspaces/modelOptimizer/data/wagering/the-valspar/inputs/the-valspar_mc_live_caesars_odds_eval.csv,2026-03-24T01:54:08.429Z
2026,mc,live,/workspaces/modelOptimizer/data/wagering/the-valspar/inputs/the-valspar_mc_live_draftkings_odds_eval.csv,2026-03-24T01:54:08.429Z
2026,mc,live,/workspaces/modelOptimizer/data/wagering/the-valspar/inputs/the-valspar_mc_live_sportsbook_odds_eval.csv,2026-03-24T01:54:08.429Z
2026,frl,live,/workspaces/modelOptimizer/data/wagering/texas-childrens-open/inputs/texas-childrens-open_frl_live_bet365_odds_eval.csv,2026-03-24T01:54:10.263Z
2026,frl,live,/workspaces/modelOptimizer/data/wagering/texas-childrens-open/inputs/texas-childrens-open_frl_live_caesars_odds_eval.csv,2026-03-24T01:54:10.263Z
2026,frl,live,/workspaces/modelOptimizer/data/wagering/texas-childrens-open/inputs/texas-childrens-open_frl_live_draftkings_odds_eval.csv,2026-03-24T01:54:10.263Z
2026,frl,live,/workspaces/modelOptimizer/data/wagering/texas-childrens-open/inputs/texas-childrens-open_frl_live_sportsbook_odds_eval.csv,2026-03-24T01:54:10.263Z
2026,tournament_matchups,live,/workspaces/modelOptimizer/data/wagering/texas-childrens-open/inputs/texas-childrens-open_tournament_matchups_live_bet365_odds_eval.csv,2026-03-24T01:54:12.325Z
2026,tournament_matchups,live,/workspaces/modelOptimizer/data/wagering/texas-childrens-open/inputs/texas-childrens-open_tournament_matchups_live_caesars_odds_eval.csv,2026-03-24T01:54:12.325Z
2026,tournament_matchups,live,/workspaces/modelOptimizer/data/wagering/texas-childrens-open/inputs/texas-childrens-open_tournament_matchups_live_draftkings_odds_eval.csv,2026-03-24T01:54:12.325Z
2026,tournament_matchups,live,/workspaces/modelOptimizer/data/wagering/texas-childrens-open/inputs/texas-childrens-open_tournament_matchups_live_sportsbook_odds_eval.csv,2026-03-24T01:54:12.325Z
2026,tournament_matchups,live,/workspaces/modelOptimizer/data/wagering/the-valspar/inputs/the-valspar_tournament_matchups_live_bet365_odds_eval.csv,2026-03-24T01:54:12.325Z
2026,tournament_matchups,live,/workspaces/modelOptimizer/data/wagering/the-valspar/inputs/the-valspar_tournament_matchups_live_betmgm_odds_eval.csv,2026-03-24T01:54:12.325Z
2026,tournament_matchups,live,/workspaces/modelOptimizer/data/wagering/the-valspar/inputs/the-valspar_tournament_matchups_live_caesars_odds_eval.csv,2026-03-24T01:54:12.325Z
2026,tournament_matchups,live,/workspaces/modelOptimizer/data/wagering/the-valspar/inputs/the-valspar_tournament_matchups_live_draftkings_odds_eval.csv,2026-03-24T01:54:12.325Z
2026,tournament_matchups,live,/workspaces/modelOptimizer/data/wagering/the-valspar/inputs/the-valspar_tournament_matchups_live_sportsbook_odds_eval.csv,2026-03-24T01:54:12.325Z
2026,win,live,/workspaces/modelOptimizer/data/wagering/texas-childrens-open/inputs/texas-childrens-open_win_live_bet365_odds_eval.csv,2026-03-24T02:13:27.910Z
2026,win,live,/workspaces/modelOptimizer/data/wagering/texas-childrens-open/inputs/texas-childrens-open_win_live_caesars_odds_eval.csv,2026-03-24T02:13:27.910Z
2026,win,live,/workspaces/modelOptimizer/data/wagering/texas-childrens-open/inputs/texas-childrens-open_win_live_draftkings_odds_eval.csv,2026-03-24T02:13:27.910Z
2026,win,live,/workspaces/modelOptimizer/data/wagering/texas-childrens-open/inputs/texas-childrens-open_win_live_sportsbook_odds_eval.csv,2026-03-24T02:13:27.910Z
2026,win,live,/workspaces/modelOptimizer/data/wagering/the-valspar/inputs/the-valspar_win_live_bet365_odds_eval.csv,2026-03-24T02:13:27.910Z
2026,win,live,/workspaces/modelOptimizer/data/wagering/the-valspar/inputs/the-valspar_win_live_betmgm_odds_eval.csv,2026-03-24T02:13:27.910Z
2026,win,live,/workspaces/modelOptimizer/data/wagering/the-valspar/inputs/the-valspar_win_live_caesars_odds_eval.csv,2026-03-24T02:13:27.910Z
2026,win,live,/workspaces/modelOptimizer/data/wagering/the-valspar/inputs/the-valspar_win_live_draftkings_odds_eval.csv,2026-03-24T02:13:27.910Z
2026,win,live,/workspaces/modelOptimizer/data/wagering/the-valspar/inputs/the-valspar_win_live_sportsbook_odds_eval.csv,2026-03-24T02:13:27.910Z
2026,top_5,live,/workspaces/modelOptimizer/data/wagering/texas-childrens-open/inputs/texas-childrens-open_top_5_live_bet365_odds_eval.csv,2026-03-24T02:13:30.333Z
2026,top_5,live,/workspaces/modelOptimizer/data/wagering/texas-childrens-open/inputs/texas-childrens-open_top_5_live_caesars_odds_eval.csv,2026-03-24T02:13:30.333Z
2026,top_5,live,/workspaces/modelOptimizer/data/wagering/texas-childrens-open/inputs/texas-childrens-open_top_5_live_draftkings_odds_eval.csv,2026-03-24T02:13:30.333Z
2026,top_5,live,/workspaces/modelOptimizer/data/wagering/texas-childrens-open/inputs/texas-childrens-open_top_5_live_sportsbook_odds_eval.csv,2026-03-24T02:13:30.333Z
2026,top_5,live,/workspaces/modelOptimizer/data/wagering/the-valspar/inputs/the-valspar_top_5_live_bet365_odds_eval.csv,2026-03-24T02:13:30.333Z
2026,top_5,live,/workspaces/modelOptimizer/data/wagering/the-valspar/inputs/the-valspar_top_5_live_betmgm_odds_eval.csv,2026-03-24T02:13:30.333Z
2026,top_5,live,/workspaces/modelOptimizer/data/wagering/the-valspar/inputs/the-valspar_top_5_live_caesars_odds_eval.csv,2026-03-24T02:13:30.333Z
2026,top_5,live,/workspaces/modelOptimizer/data/wagering/the-valspar/inputs/the-valspar_top_5_live_draftkings_odds_eval.csv,2026-03-24T02:13:30.333Z
2026,top_5,live,/workspaces/modelOptimizer/data/wagering/the-valspar/inputs/the-valspar_top_5_live_sportsbook_odds_eval.csv,2026-03-24T02:13:30.333Z
2026,top_10,live,/workspaces/modelOptimizer/data/wagering/texas-childrens-open/inputs/texas-childrens-open_top_10_live_bet365_odds_eval.csv,2026-03-24T02:13:32.350Z
2026,top_10,live,/workspaces/modelOptimizer/data/wagering/texas-childrens-open/inputs/texas-childrens-open_top_10_live_caesars_odds_eval.csv,2026-03-24T02:13:32.350Z
2026,top_10,live,/workspaces/modelOptimizer/data/wagering/texas-childrens-open/inputs/texas-childrens-open_top_10_live_draftkings_odds_eval.csv,2026-03-24T02:13:32.350Z
2026,top_10,live,/workspaces/modelOptimizer/data/wagering/texas-childrens-open/inputs/texas-childrens-open_top_10_live_sportsbook_odds_eval.csv,2026-03-24T02:13:32.350Z
2026,top_10,live,/workspaces/modelOptimizer/data/wagering/the-valspar/inputs/the-valspar_top_10_live_bet365_odds_eval.csv,2026-03-24T02:13:32.350Z
2026,top_10,live,/workspaces/modelOptimizer/data/wagering/the-valspar/inputs/the-valspar_top_10_live_betmgm_odds_eval.csv,2026-03-24T02:13:32.350Z
2026,top_10,live,/workspaces/modelOptimizer/data/wagering/the-valspar/inputs/the-valspar_top_10_live_caesars_odds_eval.csv,2026-03-24T02:13:32.350Z
2026,top_10,live,/workspaces/modelOptimizer/data/wagering/the-valspar/inputs/the-valspar_top_10_live_draftkings_odds_eval.csv,2026-03-24T02:13:32.350Z
2026,top_10,live,/workspaces/modelOptimizer/data/wagering/the-valspar/inputs/the-valspar_top_10_live_sportsbook_odds_eval.csv,2026-03-24T02:13:32.350Z
2026,top_20,live,/workspaces/modelOptimizer/data/wagering/texas-childrens-open/inputs/texas-childrens-open_top_20_live_bet365_odds_eval.csv,2026-03-24T02:13:34.676Z
2026,top_20,live,/workspaces/modelOptimizer/data/wagering/texas-childrens-open/inputs/texas-childrens-open_top_20_live_caesars_odds_eval.csv,2026-03-24T02:13:34.676Z
2026,top_20,live,/workspaces/modelOptimizer/data/wagering/texas-childrens-open/inputs/texas-childrens-open_top_20_live_draftkings_odds_eval.csv,2026-03-24T02:13:34.676Z
2026,top_20,live,/workspaces/modelOptimizer/data/wagering/texas-childrens-open/inputs/texas-childrens-open_top_20_live_sportsbook_odds_eval.csv,2026-03-24T02:13:34.676Z
2026,top_20,live,/workspaces/modelOptimizer/data/wagering/the-valspar/inputs/the-valspar_top_20_live_bet365_odds_eval.csv,2026-03-24T02:13:34.676Z
2026,top_20,live,/workspaces/modelOptimizer/data/wagering/the-valspar/inputs/the-valspar_top_20_live_betmgm_odds_eval.csv,2026-03-24T02:13:34.676Z
2026,top_20,live,/workspaces/modelOptimizer/data/wagering/the-valspar/inputs/the-valspar_top_20_live_caesars_odds_eval.csv,2026-03-24T02:13:34.676Z
2026,top_20,live,/workspaces/modelOptimizer/data/wagering/the-valspar/inputs/the-valspar_top_20_live_draftkings_odds_eval.csv,2026-03-24T02:13:34.676Z
2026,top_20,live,/workspaces/modelOptimizer/data/wagering/the-valspar/inputs/the-valspar_top_20_live_sportsbook_odds_eval.csv,2026-03-24T02:13:34.676Z
2026,make_cut,live,/workspaces/modelOptimizer/data/wagering/texas-childrens-open/inputs/texas-childrens-open_make_cut_live_bet365_odds_eval.csv,2026-03-24T02:13:36.872Z
2026,make_cut,live,/workspaces/modelOptimizer/data/wagering/texas-childrens-open/inputs/texas-childrens-open_make_cut_live_caesars_odds_eval.csv,2026-03-24T02:13:36.872Z
2026,make_cut,live,/workspaces/modelOptimizer/data/wagering/texas-childrens-open/inputs/texas-childrens-open_make_cut_live_draftkings_odds_eval.csv,2026-03-24T02:13:36.872Z
2026,make_cut,live,/workspaces/modelOptimizer/data/wagering/texas-childrens-open/inputs/texas-childrens-open_make_cut_live_sportsbook_odds_eval.csv,2026-03-24T02:13:36.872Z
2026,make_cut,live,/workspaces/modelOptimizer/data/wagering/the-valspar/inputs/the-valspar_make_cut_live_bet365_odds_eval.csv,2026-03-24T02:13:36.872Z
2026,make_cut,live,/workspaces/modelOptimizer/data/wagering/the-valspar/inputs/the-valspar_make_cut_live_betmgm_odds_eval.csv,2026-03-24T02:13:36.872Z
2026,make_cut,live,/workspaces/modelOptimizer/data/wagering/the-valspar/inputs/the-valspar_make_cut_live_caesars_odds_eval.csv,2026-03-24T02:13:36.872Z
2026,make_cut,live,/workspaces/modelOptimizer/data/wagering/the-valspar/inputs/the-valspar_make_cut_live_draftkings_odds_eval.csv,2026-03-24T02:13:36.872Z
2026,make_cut,live,/workspaces/modelOptimizer/data/wagering/the-valspar/inputs/the-valspar_make_cut_live_sportsbook_odds_eval.csv,2026-03-24T02:13:36.872Z
2026,mc,live,/workspaces/modelOptimizer/data/wagering/texas-childrens-open/inputs/texas-childrens-open_mc_live_bet365_odds_eval.csv,2026-03-24T02:13:39.099Z
2026,mc,live,/workspaces/modelOptimizer/data/wagering/texas-childrens-open/inputs/texas-childrens-open_mc_live_caesars_odds_eval.csv,2026-03-24T02:13:39.099Z
2026,mc,live,/workspaces/modelOptimizer/data/wagering/texas-childrens-open/inputs/texas-childrens-open_mc_live_draftkings_odds_eval.csv,2026-03-24T02:13:39.099Z
2026,mc,live,/workspaces/modelOptimizer/data/wagering/texas-childrens-open/inputs/texas-childrens-open_mc_live_sportsbook_odds_eval.csv,2026-03-24T02:13:39.099Z
2026,mc,live,/workspaces/modelOptimizer/data/wagering/the-valspar/inputs/the-valspar_mc_live_bet365_odds_eval.csv,2026-03-24T02:13:39.099Z
2026,mc,live,/workspaces/modelOptimizer/data/wagering/the-valspar/inputs/the-valspar_mc_live_betmgm_odds_eval.csv,2026-03-24T02:13:39.099Z
2026,mc,live,/workspaces/modelOptimizer/data/wagering/the-valspar/inputs/the-valspar_mc_live_caesars_odds_eval.csv,2026-03-24T02:13:39.099Z
2026,mc,live,/workspaces/modelOptimizer/data/wagering/the-valspar/inputs/the-valspar_mc_live_draftkings_odds_eval.csv,2026-03-24T02:13:39.099Z
2026,mc,live,/workspaces/modelOptimizer/data/wagering/the-valspar/inputs/the-valspar_mc_live_sportsbook_odds_eval.csv,2026-03-24T02:13:39.099Z
