,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,dg_id,player_name,100_150_fw_gir_rate,100_150_fw_good_shot_rate,100_150_fw_low_data_indicator,100_150_fw_poor_shot_avoid_rate,100_150_fw_proximity_per_shot,100_150_fw_sg_per_shot,100_150_fw_shot_count,150_200_fw_gir_rate,150_200_fw_good_shot_rate,150_200_fw_low_data_indicator,150_200_fw_poor_shot_avoid_rate,150_200_fw_proximity_per_shot,150_200_fw_sg_per_shot,150_200_fw_shot_count,50_100_fw_gir_rate,50_100_fw_good_shot_rate,50_100_fw_low_data_indicator,50_100_fw_poor_shot_avoid_rate,50_100_fw_proximity_per_shot,50_100_fw_sg_per_shot,50_100_fw_shot_count,over_150_rgh_gir_rate,over_150_rgh_good_shot_rate,over_150_rgh_low_data_indicator,over_150_rgh_poor_shot_avoid_rate,over_150_rgh_proximity_per_shot,over_150_rgh_sg_per_shot,over_150_rgh_shot_count,over_200_fw_gir_rate,over_200_fw_good_shot_rate,over_200_fw_low_data_indicator,over_200_fw_poor_shot_avoid_rate,over_200_fw_proximity_per_shot,over_200_fw_sg_per_shot,over_200_fw_shot_count,under_150_rgh_gir_rate,under_150_rgh_good_shot_rate,under_150_rgh_low_data_indicator,under_150_rgh_poor_shot_avoid_rate,under_150_rgh_proximity_per_shot,under_150_rgh_sg_per_shot,under_150_rgh_shot_count
,32330,"Clanton, Luke",0.82,0.07,0.00,0.95,22.50,0.01,189.00,0.68,0.10,0.00,0.96,30.76,0.04,230.00,0.81,0.10,0.00,0.97,17.87,-0.01,61.00,0.41,0.03,0.00,0.97,60.67,0.03,68.00,0.50,0.06,0.00,0.97,43.33,0.05,118.00,0.55,0.10,0.00,0.91,39.38,0.02,87
,10873,"Skinns, David",0.79,0.05,0.00,0.90,23.66,-0.03,257.00,0.71,0.06,0.00,0.96,29.22,0.04,342.00,0.83,0.10,0.00,0.95,16.61,0.03,78.00,0.42,0.05,0.00,0.97,59.97,0.04,168.00,0.50,0.04,0.00,0.96,49.06,0.00,164.00,0.58,0.07,0.00,0.93,38.12,0.01,164
,18554,"Rai, Aaron",0.83,0.06,0.00,0.94,21.59,0.00,350.00,0.74,0.05,0.00,0.97,29.51,0.04,542.00,0.83,0.15,0.00,0.95,15.77,0.03,96.00,0.35,0.11,0.00,0.97,59.34,0.07,111.00,0.50,0.04,0.00,0.97,47.91,0.02,305.00,0.62,0.02,0.00,0.94,40.21,-0.02,85
,14578,"Henley, Russell",0.86,0.06,0.00,0.96,19.91,0.04,293.00,0.72,0.06,0.00,0.95,28.84,0.04,435.00,0.85,0.10,0.00,0.95,14.40,0.06,102.00,0.34,0.05,0.00,0.99,58.95,0.05,107.00,0.54,0.05,0.00,0.95,44.00,0.05,235.00,0.65,0.12,0.00,0.96,34.50,0.09,91
,17881,"Yu, Kevin",0.80,0.07,0.00,0.94,22.18,0.01,308.00,0.72,0.07,0.00,0.95,29.36,0.04,400.00,0.85,0.07,0.00,0.92,18.42,-0.03,101.00,0.40,0.06,0.00,0.97,61.52,0.03,142.00,0.48,0.04,0.00,0.97,47.73,0.01,211.00,0.46,0.06,0.00,0.91,43.31,-0.06,162
,23504,"Hoey, Rico",0.77,0.08,0.00,0.92,23.38,-0.02,309.00,0.69,0.08,0.00,0.94,29.72,0.04,420.00,0.90,0.10,0.00,0.98,17.29,0.04,91.00,0.35,0.02,0.00,0.98,63.24,0.01,102.00,0.48,0.03,0.00,0.96,46.95,0.00,179.00,0.49,0.07,0.00,0.95,43.04,-0.07,140
,11676,"Finau, Tony",0.83,0.07,0.00,0.94,21.92,0.01,289.00,0.72,0.07,0.00,0.95,30.23,0.03,410.00,0.85,0.11,0.00,0.90,18.01,0.00,80.00,0.44,0.10,0.00,0.96,55.84,0.07,139.00,0.50,0.08,0.00,0.96,43.58,0.05,211.00,0.61,0.05,0.00,0.94,38.39,0.01,143
,18761,"Mullinax, Trey",0.74,0.07,0.00,0.93,23.58,-0.04,133.00,0.76,0.09,0.00,0.95,30.21,0.03,158.00,0.90,0.12,0.00,0.95,17.16,0.02,57.00,0.31,0.02,0.00,1.00,57.89,0.00,48.00,0.40,0.04,0.00,0.90,51.77,-0.06,81.00,0.52,0.06,0.00,0.89,45.94,-0.08,81
,20730,"Perez, Victor",0.84,0.07,0.00,0.95,22.80,0.01,234.00,0.71,0.06,0.00,0.97,29.60,0.03,412.00,0.82,0.08,0.00,0.97,18.74,-0.06,67.00,0.43,0.03,0.00,0.97,57.47,0.05,126.00,0.44,0.03,0.00,0.96,50.24,-0.04,186.00,0.51,0.06,0.00,0.92,41.87,-0.03,132
,17081,"Sharma, Shubhankar",,,,,,,,0.69,0.06,0.00,1.00,30.13,0.03,78.00,,,,,,,,0.50,0.12,0.00,0.96,53.58,0.12,26.00,0.63,0.07,1.00,0.97,42.90,0.11,31.00,0.43,0.00,1.00,1.00,45.16,-0.09,14
,21891,"Kitayama, Kurt",0.81,0.07,0.00,0.92,21.73,0.00,256.00,0.69,0.06,0.00,0.95,29.63,0.03,373.00,0.86,0.12,0.00,0.92,16.01,0.07,77.00,0.34,0.04,0.00,0.96,60.70,0.02,112.00,0.46,0.08,0.00,0.95,41.89,0.04,172.00,0.61,0.08,0.00,0.97,35.05,0.05,146
