run_timestamp,event_id,season,market_type,player_id,player_name,opponent_ids,p_model,p_win,p_top_n,score,summary
2026-03-24T10:34:35-05:00,20,2026,3_balls,9771,"Day, Jason","19483,27774",0.28932876701117727,0.28932876701117727,,-0.024424251730755152,"Day, Jason | market=3_balls | opponents=19483,27774 | p_model=0.289329 | score=-0.024424"
2026-03-24T10:34:35-05:00,20,2026,3_balls,19483,"Burns, Sam","9771,27774",0.38476025542615994,0.38476025542615994,,0.26063253176357803,"Burns, Sam | market=3_balls | opponents=9771,27774 | p_model=0.384760 | score=0.260633"
2026-03-24T10:34:35-05:00,20,2026,3_balls,27774,"Gotterup, Chris","9771,19483",0.32591097756266285,0.32591097756266285,,0.09463637373477296,"Gotterup, Chris | market=3_balls | opponents=9771,19483 | p_model=0.325911 | score=0.094636"
2026-03-24T10:34:35-05:00,20,2026,3_balls,12423,"Kirk, Chris","18628,29770",0.4102031818847245,0.4102031818847245,,0.23816942202060445,"Kirk, Chris | market=3_balls | opponents=18628,29770 | p_model=0.410203 | score=0.238169"
2026-03-24T10:34:35-05:00,20,2026,3_balls,18628,"Campbell, Brian","12423,29770",0.2437326942247464,0.2437326942247464,,-0.28241107119302916,"Campbell, Brian | market=3_balls | opponents=12423,29770 | p_model=0.243733 | score=-0.282411"
2026-03-24T10:34:35-05:00,20,2026,3_balls,29770,"Mouw, William","12423,18628",0.34606412389052904,0.34606412389052904,,0.06814090655159287,"Mouw, William | market=3_balls | opponents=12423,18628 | p_model=0.346064 | score=0.068141"
2026-03-24T10:34:35-05:00,20,2026,3_balls,16394,"Jaeger, Stephan","22833,24968",0.437723406665886,0.437723406665886,,0.3682189799871619,"Jaeger, Stephan | market=3_balls | opponents=22833,24968 | p_model=0.437723 | score=0.368219"
2026-03-24T10:34:35-05:00,20,2026,3_balls,22833,"Echavarria, Nico","16394,24968",0.29358865076402735,0.29358865076402735,,-0.031188598726719398,"Echavarria, Nico | market=3_balls | opponents=16394,24968 | p_model=0.293589 | score=-0.031189"
2026-03-24T10:34:35-05:00,20,2026,3_balls,24968,"Griffin, Ben","16394,22833",0.26868794257008677,0.26868794257008677,,-0.11981759787344615,"Griffin, Ben | market=3_balls | opponents=16394,22833 | p_model=0.268688 | score=-0.119818"
2026-03-24T10:34:35-05:00,20,2026,3_balls,13508,"Vegas, Jhonattan","24342,27194",0.3704846600645809,0.3704846600645809,,-0.06125141415727918,"Vegas, Jhonattan | market=3_balls | opponents=24342,27194 | p_model=0.370485 | score=-0.061251"
2026-03-24T10:34:35-05:00,20,2026,3_balls,24342,"Higgo, Garrick","13508,27194",0.2091441442398114,0.2091441442398114,,-0.633039755102704,"Higgo, Garrick | market=3_balls | opponents=13508,27194 | p_model=0.209144 | score=-0.633040"
2026-03-24T10:34:35-05:00,20,2026,3_balls,27194,"Hall, Harry","13508,24342",0.42037119569560777,0.42037119569560777,,0.06507466553023636,"Hall, Harry | market=3_balls | opponents=13508,24342 | p_model=0.420371 | score=0.065075"
2026-03-24T10:34:35-05:00,20,2026,3_balls,23014,"Theegala, Sahith","29767,29925",0.21415997339631795,0.21415997339631795,,0.03107185309304583,"Theegala, Sahith | market=3_balls | opponents=29767,29925 | p_model=0.214160 | score=0.031072"
2026-03-24T10:34:35-05:00,20,2026,3_balls,29767,"Gerard, Ryan","23014,29925",0.29136425197321014,0.29136425197321014,,0.3389227875150895,"Gerard, Ryan | market=3_balls | opponents=23014,29925 | p_model=0.291364 | score=0.338923"
2026-03-24T10:34:35-05:00,20,2026,3_balls,29925,"Yellamaraju, Sudarshan","23014,29767",0.4944757746304719,0.4944757746304719,,0.8678467383421558,"Yellamaraju, Sudarshan | market=3_balls | opponents=23014,29767 | p_model=0.494476 | score=0.867847"
2026-03-24T10:34:35-05:00,20,2026,3_balls,17881,"Yu, Kevin","21891,27900",0.38668192970969684,0.38668192970969684,,0.07475851618137602,"Yu, Kevin | market=3_balls | opponents=21891,27900 | p_model=0.386682 | score=0.074759"
2026-03-24T10:34:35-05:00,20,2026,3_balls,21891,"Kitayama, Kurt","17881,27900",0.37514744897974317,0.37514744897974317,,0.044475194108915095,"Kitayama, Kurt | market=3_balls | opponents=17881,27900 | p_model=0.375147 | score=0.044475"
2026-03-24T10:34:35-05:00,20,2026,3_balls,27900,"Potgieter, Aldrich","17881,21891",0.23817062131056005,0.23817062131056005,,-0.4098566387720638,"Potgieter, Aldrich | market=3_balls | opponents=17881,21891 | p_model=0.238171 | score=-0.409857"
2026-03-24T10:34:35-05:00,20,2026,3_balls,11889,"Fox, Ryan","22051,29197",0.44135359757724946,0.44135359757724946,,0.3578148383345329,"Fox, Ryan | market=3_balls | opponents=22051,29197 | p_model=0.441354 | score=0.357815"
2026-03-24T10:34:35-05:00,20,2026,3_balls,22051,"Wise, Aaron","11889,29197",0.29559431502120703,0.29559431502120703,,-0.04304356751025402,"Wise, Aaron | market=3_balls | opponents=11889,29197 | p_model=0.295594 | score=-0.043044"
2026-03-24T10:34:35-05:00,20,2026,3_balls,29197,"Brennan, Michael","11889,22051",0.26305208740154357,0.26305208740154357,,-0.15967946087603818,"Brennan, Michael | market=3_balls | opponents=11889,22051 | p_model=0.263052 | score=-0.159679"
2026-03-24T10:34:35-05:00,20,2026,3_balls,15575,"Hoge, Tom","24766,28159",0.2471455009645408,0.2471455009645408,,-0.28237456337834005,"Hoge, Tom | market=3_balls | opponents=24766,28159 | p_model=0.247146 | score=-0.282375"
2026-03-24T10:34:35-05:00,20,2026,3_balls,24766,"Kim, Tom","15575,28159",0.4617413824374849,0.4617413824374849,,0.3426531567715272,"Kim, Tom | market=3_balls | opponents=15575,28159 | p_model=0.461741 | score=0.342653"
2026-03-24T10:34:35-05:00,20,2026,3_balls,28159,"Meissner, Mac","15575,24766",0.2911131165979743,0.2911131165979743,,-0.11863989082981341,"Meissner, Mac | market=3_balls | opponents=15575,24766 | p_model=0.291113 | score=-0.118640"
2026-03-24T10:34:35-05:00,20,2026,3_balls,15980,"Lipsky, David","19729,23838",0.48153938475134095,0.48153938475134095,,0.7068367370533575,"Lipsky, David | market=3_balls | opponents=19729,23838 | p_model=0.481539 | score=0.706837"
2026-03-24T10:34:35-05:00,20,2026,3_balls,19729,"Kanaya, Takumi","15980,23838",0.23781813241648367,0.23781813241648367,,0.0013549452571873094,"Kanaya, Takumi | market=3_balls | opponents=15980,23838 | p_model=0.237818 | score=0.001355"
2026-03-24T10:34:35-05:00,20,2026,3_balls,23838,"Hojgaard, Rasmus","15980,19729",0.28064248283217536,0.28064248283217536,,0.16693026938799904,"Hojgaard, Rasmus | market=3_balls | opponents=15980,19729 | p_model=0.280642 | score=0.166930"
2026-03-24T10:34:35-05:00,20,2026,3_balls,21407,"Reitan, Kristoffer","21943,25002",0.22221131787147266,0.22221131787147266,,-0.11479975381637272,"Reitan, Kristoffer | market=3_balls | opponents=21943,25002 | p_model=0.222211 | score=-0.114800"
2026-03-24T10:34:35-05:00,20,2026,3_balls,21943,"Lebioda, Hank","21407,25002",0.4169543066551783,0.4169543066551783,,0.5145480741884823,"Lebioda, Hank | market=3_balls | opponents=21407,25002 | p_model=0.416954 | score=0.514548"
2026-03-24T10:34:35-05:00,20,2026,3_balls,25002,"Wu, Dylan","21407,21943",0.36083437547334907,0.36083437547334907,,0.3699904941123026,"Wu, Dylan | market=3_balls | opponents=21407,21943 | p_model=0.360834 | score=0.369990"
2026-03-24T10:34:35-05:00,20,2026,3_balls,21889,"Kang, Jeffrey","23048,25094",0.17666291999748676,0.17666291999748676,,-0.6881193281056461,"Kang, Jeffrey | market=3_balls | opponents=23048,25094 | p_model=0.176663 | score=-0.688119"
2026-03-24T10:34:35-05:00,20,2026,3_balls,23048,"Stanger, Jimmy","21889,25094",0.4426025621283266,0.4426025621283266,,0.23030937821507524,"Stanger, Jimmy | market=3_balls | opponents=21889,25094 | p_model=0.442603 | score=0.230309"
2026-03-24T10:34:35-05:00,20,2026,3_balls,25094,"Fishburn, Patrick","21889,23048",0.38073451787418666,0.38073451787418666,,0.07973949056907322,"Fishburn, Patrick | market=3_balls | opponents=21889,23048 | p_model=0.380735 | score=0.079739"
2026-03-24T10:34:35-05:00,20,2026,3_balls,15470,"Hossler, Beau","25157,32457",0.43528225321215946,0.43528225321215946,,0.13733684246244288,"Hossler, Beau | market=3_balls | opponents=25157,32457 | p_model=0.435282 | score=0.137337"
2026-03-24T10:34:35-05:00,20,2026,3_balls,25157,"Hodges, Lee","15470,32457",0.24805774703062788,0.24805774703062788,,-0.4249962661785555,"Hodges, Lee | market=3_balls | opponents=15470,32457 | p_model=0.248058 | score=-0.424996"
2026-03-24T10:34:35-05:00,20,2026,3_balls,32457,"Keefer, Johnny","15470,25157",0.3166599997572126,0.3166599997572126,,-0.18082919386134377,"Keefer, Johnny | market=3_balls | opponents=15470,25157 | p_model=0.316660 | score=-0.180829"
2026-03-24T10:34:35-05:00,20,2026,3_balls,14792,"Saddier, Adrien","18586,25475",0.24665145482458697,0.24665145482458697,,-0.017759442308712747,"Saddier, Adrien | market=3_balls | opponents=18586,25475 | p_model=0.246651 | score=-0.017759"
2026-03-24T10:34:35-05:00,20,2026,3_balls,18586,"Smith, Jordan","14792,25475",0.49238023514817414,0.49238023514817414,,0.6735155853685049,"Smith, Jordan | market=3_balls | opponents=14792,25475 | p_model=0.492380 | score=0.673516"
2026-03-24T10:34:35-05:00,20,2026,3_balls,25475,"Nyholm, Pontus","14792,18586",0.260968310027239,0.260968310027239,,0.03866331412371665,"Nyholm, Pontus | market=3_balls | opponents=14792,18586 | p_model=0.260968 | score=0.038663"
