run_timestamp,event_id,season,market_type,player_id,player_name,opponent_ids,p_model,p_win,p_top_n,score,summary
2026-03-24T10:34:35-05:00,20,2026,round_matchups,21407,"Reitan, Kristoffer",23838,0.43002968895406163,0.43002968895406163,,-0.11479975381637272,"Reitan, Kristoffer | market=round_matchups | opponents=23838 | p_model=0.430030 | score=-0.114800"
2026-03-24T10:34:35-05:00,20,2026,round_matchups,23838,"Hojgaard, Rasmus",21407,0.5699703110459384,0.5699703110459384,,0.16693026938799904,"Hojgaard, Rasmus | market=round_matchups | opponents=21407 | p_model=0.569970 | score=0.166930"
2026-03-24T10:34:35-05:00,20,2026,round_matchups,19870,"McCarthy, Denny",23504,0.5247836721548722,0.5247836721548722,,0.18211160312754052,"McCarthy, Denny | market=round_matchups | opponents=23504 | p_model=0.524784 | score=0.182112"
2026-03-24T10:34:35-05:00,20,2026,round_matchups,23504,"Hoey, Rico",19870,0.4752163278451278,0.4752163278451278,,0.0828956058930329,"Hoey, Rico | market=round_matchups | opponents=19870 | p_model=0.475216 | score=0.082896"
2026-03-24T10:34:35-05:00,20,2026,round_matchups,16841,"Lee, Min Woo",26649,0.5804454696223513,0.5804454696223513,,0.6512209827018723,"Lee, Min Woo | market=round_matchups | opponents=26649 | p_model=0.580445 | score=0.651221"
2026-03-24T10:34:35-05:00,20,2026,round_matchups,26649,"Thorbjornsen, Michael",16841,0.41955453037764867,0.41955453037764867,,0.32661862932938457,"Thorbjornsen, Michael | market=round_matchups | opponents=16841 | p_model=0.419555 | score=0.326619"
2026-03-24T10:34:35-05:00,20,2026,round_matchups,12577,"Woodland, Gary",18474,0.48148600288315374,0.48148600288315374,,0.09181698239549307,"Woodland, Gary | market=round_matchups | opponents=18474 | p_model=0.481486 | score=0.091817"
2026-03-24T10:34:35-05:00,20,2026,round_matchups,18474,"Smalley, Alex",12577,0.5185139971168462,0.5185139971168462,,0.16590684410573317,"Smalley, Alex | market=round_matchups | opponents=12577 | p_model=0.518514 | score=0.165907"
2026-03-24T10:34:35-05:00,20,2026,round_matchups,18103,"Bezuidenhout, Christiaan",20706,0.5018560791122763,0.5018560791122763,,0.3130369128785457,"Bezuidenhout, Christiaan | market=round_matchups | opponents=20706 | p_model=0.501856 | score=0.313037"
2026-03-24T10:34:35-05:00,20,2026,round_matchups,20706,"Wallace, Matt",18103,0.49814392088772375,0.49814392088772375,,0.3056125623265047,"Wallace, Matt | market=round_matchups | opponents=18103 | p_model=0.498144 | score=0.305613"
2026-03-24T10:34:35-05:00,20,2026,round_matchups,9771,"Day, Jason",12965,0.3820008330709669,0.3820008330709669,,-0.024424251730755152,"Day, Jason | market=round_matchups | opponents=12965 | p_model=0.382001 | score=-0.024424"
2026-03-24T10:34:35-05:00,20,2026,round_matchups,12965,"Fowler, Rickie",9771,0.6179991669290331,0.6179991669290331,,0.45664006829650733,"Fowler, Rickie | market=round_matchups | opponents=9771 | p_model=0.617999 | score=0.456640"
2026-03-24T10:34:35-05:00,20,2026,round_matchups,16394,"Jaeger, Stephan",25569,0.5087888485272196,0.5087888485272196,,0.3682189799871619,"Jaeger, Stephan | market=round_matchups | opponents=25569 | p_model=0.508789 | score=0.368219"
2026-03-24T10:34:35-05:00,20,2026,round_matchups,25569,"Stevens, Sam",16394,0.4912111514727804,0.4912111514727804,,0.3330599644891931,"Stevens, Sam | market=round_matchups | opponents=16394 | p_model=0.491211 | score=0.333060"
2026-03-24T10:34:35-05:00,20,2026,round_matchups,13508,"Vegas, Jhonattan",29925,0.28310771562673137,0.28310771562673137,,-0.06125141415727918,"Vegas, Jhonattan | market=round_matchups | opponents=29925 | p_model=0.283108 | score=-0.061251"
2026-03-24T10:34:35-05:00,20,2026,round_matchups,29925,"Yellamaraju, Sudarshan",13508,0.7168922843732686,0.7168922843732686,,0.8678467383421558,"Yellamaraju, Sudarshan | market=round_matchups | opponents=13508 | p_model=0.716892 | score=0.867847"
2026-03-24T10:34:35-05:00,20,2026,round_matchups,21891,"Kitayama, Kurt",23014,0.5033507850901979,0.5033507850901979,,0.044475194108915095,"Kitayama, Kurt | market=round_matchups | opponents=23014 | p_model=0.503351 | score=0.044475"
