,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,dg_id,player_name,100_150_fw_gir_rate,100_150_fw_good_shot_rate,100_150_fw_low_data_indicator,100_150_fw_poor_shot_avoid_rate,100_150_fw_proximity_per_shot,100_150_fw_sg_per_shot,100_150_fw_shot_count,150_200_fw_gir_rate,150_200_fw_good_shot_rate,150_200_fw_low_data_indicator,150_200_fw_poor_shot_avoid_rate,150_200_fw_proximity_per_shot,150_200_fw_sg_per_shot,150_200_fw_shot_count,50_100_fw_gir_rate,50_100_fw_good_shot_rate,50_100_fw_low_data_indicator,50_100_fw_poor_shot_avoid_rate,50_100_fw_proximity_per_shot,50_100_fw_sg_per_shot,50_100_fw_shot_count,over_150_rgh_gir_rate,over_150_rgh_good_shot_rate,over_150_rgh_low_data_indicator,over_150_rgh_poor_shot_avoid_rate,over_150_rgh_proximity_per_shot,over_150_rgh_sg_per_shot,over_150_rgh_shot_count,over_200_fw_gir_rate,over_200_fw_good_shot_rate,over_200_fw_low_data_indicator,over_200_fw_poor_shot_avoid_rate,over_200_fw_proximity_per_shot,over_200_fw_sg_per_shot,over_200_fw_shot_count,under_150_rgh_gir_rate,under_150_rgh_good_shot_rate,under_150_rgh_low_data_indicator,under_150_rgh_poor_shot_avoid_rate,under_150_rgh_proximity_per_shot,under_150_rgh_sg_per_shot,under_150_rgh_shot_count
,17576,"Conners, Corey",0.85,0.07,0.00,0.95,18.78,0.05,349.00,0.76,0.06,0.00,0.98,26.46,0.06,467.00,0.83,0.07,0.00,0.93,17.84,-0.01,97.00,0.32,0.04,0.00,0.98,63.77,0.01,111.00,0.50,0.06,0.00,0.97,45.48,0.03,266.00,0.56,0.04,0.00,0.97,38.63,-0.01,98
,23504,"Hoey, Rico",0.79,0.07,0.00,0.93,23.37,-0.01,292.00,0.71,0.07,0.00,0.97,28.44,0.06,400.00,0.83,0.06,0.00,0.93,18.53,-0.02,97.00,0.40,0.08,0.00,0.95,54.24,0.05,100.00,0.49,0.06,0.00,1.00,41.64,0.04,204.00,0.61,0.10,0.00,0.95,36.94,0.04,134
,24304,"Vilips, Karl",0.79,0.06,0.00,0.93,23.33,-0.02,197.00,0.72,0.09,0.00,0.95,29.74,0.06,289.00,0.84,0.06,0.00,0.94,16.03,0.02,72.00,0.33,0.04,0.00,0.98,63.74,-0.01,109.00,0.45,0.04,0.00,0.96,47.89,-0.04,137.00,0.52,0.06,0.00,0.93,40.15,-0.02,128
,24481,"Redman, Doc",0.84,0.09,1.00,0.94,23.02,0.02,47.00,0.76,0.06,1.00,0.95,30.20,0.06,63.00,0.89,0.23,1.00,1.00,12.47,0.21,13.00,,,,,,,,,,,,,,,0.62,0.05,0.00,0.95,42.32,-0.03,19
,14609,"Kim, Si Woo",0.79,0.10,0.00,0.94,21.79,0.03,313.00,0.70,0.10,0.00,0.96,27.15,0.06,496.00,0.83,0.05,0.00,0.91,17.06,-0.03,125.00,0.37,0.04,0.00,0.95,64.89,-0.01,130.00,0.48,0.07,0.00,0.97,40.47,0.07,264.00,0.54,0.09,0.00,0.93,37.16,0.00,122
,17511,"Straka, Sepp",0.86,0.08,0.00,0.96,17.65,0.08,269.00,0.74,0.07,0.00,0.96,27.75,0.06,391.00,0.82,0.15,0.00,0.97,16.99,0.03,67.00,0.36,0.07,0.00,0.97,52.71,0.00,123.00,0.57,0.04,0.00,0.97,40.68,0.05,210.00,0.48,0.08,0.00,0.96,42.36,-0.03,77
,14838,"Reed, Patrick",,,,,,,,0.68,0.10,0.00,0.96,22.32,0.06,71.00,0.83,0.19,0.00,0.94,14.67,0.04,16.00,0.26,0.05,1.00,0.96,63.09,-0.01,22.00,0.51,0.02,0.00,0.98,54.29,0.03,43.00,0.53,0.00,0.00,1.00,47.97,-0.09,16
,22085,"Morikawa, Collin",0.83,0.10,0.00,0.95,18.34,0.06,317.00,0.72,0.07,0.00,0.97,27.93,0.05,370.00,0.89,0.07,0.00,0.95,15.84,0.04,93.00,0.31,0.04,0.00,0.97,59.09,0.01,95.00,0.48,0.06,0.00,0.96,43.39,0.04,231.00,0.63,0.01,0.00,0.96,32.88,0.05,76
,11276,"Horschel, Billy",0.81,0.07,0.00,0.97,21.44,0.01,151.00,0.68,0.09,0.00,0.96,30.02,0.05,241.00,0.88,0.06,0.00,0.98,16.96,0.01,50.00,0.27,0.04,0.00,0.98,57.75,-0.05,91.00,0.41,0.02,0.00,0.97,49.24,-0.02,98.00,0.70,0.11,0.00,0.95,33.73,0.08,63
,17606,"Berger, Daniel",0.78,0.06,0.00,0.95,21.17,0.00,265.00,0.73,0.08,0.00,0.97,28.09,0.05,467.00,0.91,0.10,0.00,0.96,15.11,0.05,88.00,0.44,0.07,0.00,0.96,58.47,0.03,121.00,0.51,0.07,0.00,0.97,43.16,0.03,232.00,0.58,0.06,0.00,0.99,37.11,0.01,91
