"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Performance Notes","DG ID","Player Name","Finish Position","Model Rank","SG Total (Actual)","SG Total (Model)","Driving Distance (Actual)","Driving Distance (Model)","Driving Accuracy (Actual)","Driving Accuracy (Model)","SG T2G (Actual)","SG T2G (Model)","SG Approach (Actual)","SG Approach (Model)","SG Around Green (Actual)","SG Around Green (Model)","SG OTT (Actual)","SG OTT (Model)","SG Putting (Actual)","SG Putting (Model)","Greens in Regulation (Actual)","Greens in Regulation (Model)","Scrambling (Actual)","Scrambling (Model)","Great Shots (Actual)","Great Shots (Model)","Poor Shots (Actual)","Poor Shots (Model)","Scoring Average (Actual)","Scoring Average (Model)","Fairway Proximity (Actual)","Fairway Proximity (Model)","Rough Proximity (Actual)","Rough Proximity (Model)","Approach <100 GIR (Actual)","Approach <100 GIR (Model)","Approach <100 SG (Actual)","Approach <100 SG (Model)","Approach <100 Prox (Actual)","Approach <100 Prox (Model)","Approach <150 FW GIR (Actual)","Approach <150 FW GIR (Model)","Approach <150 FW SG (Actual)","Approach <150 FW SG (Model)","Approach <150 FW Prox (Actual)","Approach <150 FW Prox (Model)","Approach <150 Rough GIR (Actual)","Approach <150 Rough GIR (Model)","Approach <150 Rough SG (Actual)","Approach <150 Rough SG (Model)","Approach <150 Rough Prox (Actual)","Approach <150 Rough Prox (Model)","Approach >150 Rough GIR (Actual)","Approach >150 Rough GIR (Model)","Approach >150 Rough SG (Actual)","Approach >150 Rough SG (Model)","Approach >150 Rough Prox (Actual)","Approach >150 Rough Prox (Model)","Approach <200 FW GIR (Actual)","Approach <200 FW GIR (Model)","Approach <200 FW SG (Actual)","Approach <200 FW SG (Model)","Approach <200 FW Prox (Actual)","Approach <200 FW Prox (Model)","Approach >200 FW GIR (Actual)","Approach >200 FW GIR (Model)","Approach >200 FW SG (Actual)","Approach >200 FW SG (Model)","Approach >200 FW Prox (Actual)","Approach >200 FW Prox (Model)"
"✅ Beat model by 27 | ⚠️ Success despite model prediction | ⚠️ Rough Proximity missed model (8.56) | ✅ Fairway Proximity beat model (-6.97) | ⚠️ Driving Distance missed model (-6.65) | ✅ SG Putting beat model (1.631) | Δ Approach ↓ prev 50 100 fw","23465","Greyserman, Max",18,45,"0.467","0.360","296.175","302.825","46.42%","53.83%","-1.277","-0.307","0.801","-0.140","-0.599","0.287","-1.480","-0.454","1.744","0.113","66.67%","59.03%","64.60%","68.14%","4.500","2.990","2.750","4.076","71.250","70.305","26.061","33.027","52.437","43.879","87.17%","74.50%","0.071","-2.322","15.372","19.289","91.23%","67.90%","0.045","-1.044","18.017","23.872","73.80%","62.60%","0.251","1.368","31.259","32.610","46.81%","26.10%","0.110","0.648","39.097","47.724","76.55%","67.50%","-0.031","0.576","27.134","33.616","59.68%","50.00%","0.132","-0.072","28.757","44.232"
"✅ Beat model by 50 | ⚠️ Success despite model prediction | ⚠️ Driving Distance missed model (-10.01) | ✅ Rough Proximity beat model (-6.92) | ✅ SG Putting beat model (0.593) | ✅ SG Total beat model (0.569) | Δ Approach ↓ prev 50 100 fw","13508","Vegas, Jhonattan",18,68,"0.467","-0.102","290.075","300.084","60.72%","54.13%","0.295","0.258","0.285","0.015","0.121","0.177","-0.110","0.066","0.171","-0.422","58.33%","61.12%","66.20%","63.18%","3.500","3.059","2.750","3.916","71.250","70.997","32.794","33.213","55.299","62.216","70.83%","49.60%","0.116","-3.060","13.642","26.672","69.55%","65.80%","-0.033","-1.944","22.266","26.436","41.00%","72.20%","0.123","-0.684","41.498","40.801","17.22%","38.80%","0.072","-0.324","47.369","63.419","85.83%","53.90%","0.026","-1.116","28.055","34.109","37.93%","38.50%","0.025","-0.990","41.854","38.917"
"✅ Beat model by 52 | ⚠️ Success despite model prediction | ✅ Rough Proximity beat model (-5.25) | ⚠️ Fairway Proximity missed model (3.77) | ✅ SG Total beat model (1.652) | ✅ SG T2G beat model (0.911) | Δ Approach ↓ prev under 150 rgh","14502","Cauley, Bud",18,70,"0.467","-1.185","290.450","290.559","55.35%","60.27%","0.341","-0.570","0.062","-0.052","0.278","-0.202","0.000","-0.317","0.126","-0.590","61.10%","62.43%","68.95%","53.77%","2.500","3.298","3.250","4.177","71.250","72.017","37.145","33.374","67.258","72.504","100.00%","85.80%","0.161","1.836","12.391","16.258","89.50%","89.50%","0.191","0.684","14.222","19.542","88.26%","34.80%","0.097","-2.880","38.945","48.020","50.82%","20.30%","0.048","-0.198","79.454","60.831","65.35%","79.80%","-0.044","1.656","33.321","28.616","19.60%","36.50%","-0.180","-0.360","55.944","47.516"
"⚠️ Missed model by 21 | ❌ Underperformed model prediction | ⚠️ Rough Proximity missed model (48.76) | ⚠️ Fairway Proximity missed model (5.33) | ⚠️ SG Total missed model (-1.945) | ⚠️ SG Approach missed model (-1.199) | Δ Approach ↑ prev over 150 rgh","23602","Hojgaard, Nicolai",24,3,"0.217","2.162","297.325","296.255","57.13%","60.68%","0.265","1.429","-0.185","1.014","0.035","0.049","0.415","0.366","-0.048","0.626","61.13%","72.01%","74.25%","70.26%","2.750","4.553","2.000","3.226","71.500","68.202","33.765","28.438","90.223","41.459","87.98%","92.10%","-0.071","2.790","18.776","14.824","79.09%","82.80%","-0.056","0.810","25.276","20.002","12.92%","38.40%","-0.248","-2.412","74.955","47.062","39.78%","39.20%","0.064","3.726","70.369","39.701","60.51%","77.00%","-0.022","1.152","32.823","28.334","60.90%","60.00%","0.127","0.504","37.074","42.438"
"⚠️ Missed model by 20 | ❌ Underperformed model prediction | ⚠️ Rough Proximity missed model (18.58) | ⚠️ SG Total missed model (-3.012) | ⚠️ Fairway Proximity missed model (2.17) | ⚠️ SG T2G missed model (-2.075) | Δ Approach ↑ curr 50 100 fw","18417","Scheffler, Scottie",24,4,"0.217","3.229","302.125","303.421","53.55%","62.82%","0.353","2.428","-0.699","0.905","0.730","0.647","0.323","0.877","-0.136","0.611","61.13%","69.67%","65.30%","64.40%","3.750","3.753","4.000","2.944","71.500","67.827","33.313","31.141","91.720","73.135","100.00%","95.00%","0.208","1.296","7.831","16.361","75.00%","76.40%","-0.243","-0.468","25.943","22.401","26.33%","48.00%","-0.095","-0.846","50.344","43.376","30.97%","46.50%","-0.029","0.342","84.198","53.738","83.27%","72.00%","0.081","0.738","27.816","28.336","49.00%","45.10%","-0.099","0.144","43.361","50.787"
"⚠️ Missed model by 19 | ❌ Underperformed model prediction | ⚠️ Rough Proximity missed model (54.04) | ⚠️ Fairway Proximity missed model (8.06) | ⚠️ Driving Distance missed model (-2.14) | ⚠️ SG Total missed model (-1.993) | Δ Approach ↑ prev over 200 fw","14577","English, Harris",24,5,"0.217","2.210","297.700","299.839","58.93%","58.57%","-0.121","1.464","0.116","0.952","-0.412","0.105","0.175","0.407","0.338","0.665","59.73%","73.98%","52.83%","64.98%","3.750","3.360","4.000","2.410","71.500","68.602","38.591","30.529","102.494","48.459","77.54%","86.40%","0.052","-0.108","13.041","18.417","100.00%","74.00%","0.113","-1.242","16.764","26.636","38.80%","58.00%","0.036","0.486","42.714","34.312","5.80%","33.80%","-0.113","-0.738","110.152","64.544","63.83%","71.40%","-0.036","0.540","29.568","28.741","46.60%","53.00%","-0.024","1.800","59.673","38.378"
"⚠️ Missed model by 12 | ❌ Underperformed model prediction | ⚠️ Rough Proximity missed model (20.41) | ⚠️ Driving Distance missed model (-12.96) | ⚠️ Fairway Proximity missed model (1.88) | ⚠️ SG Total missed model (-1.542) | Δ Approach ↑ prev 50 100 fw","19895","Schauffele, Xander",24,12,"0.217","1.759","298.975","311.937","51.77%","56.28%","0.343","1.451","0.164","0.120","0.298","0.311","-0.119","1.020","-0.126","-0.279","58.33%","66.76%","69.90%","66.23%","2.250","3.815","2.000","2.767","71.500","69.048","32.289","30.404","70.575","50.168","56.70%","86.70%","-0.126","1.602","14.046","15.251","73.17%","72.70%","-0.071","0.252","19.208","20.163","43.40%","65.00%","0.031","0.234","33.368","33.932","17.75%","49.80%","-0.012","1.260","66.062","53.550","77.85%","66.30%","0.021","0.252","30.611","31.003","51.17%","49.60%","0.046","-0.018","38.810","50.544"
"≈ Near model (-9) | ❌ Underperformed model prediction | ⚠️ Rough Proximity missed model (39.93) | ✅ Fairway Proximity beat model (-4.62) | ⚠️ Driving Distance missed model (-3.15) | ⚠️ SG Putting missed model (-0.989) | Δ Approach ↑ prev over 150 rgh","10419","Noren, Alex",24,15,"0.217","1.047","284.950","288.098","67.85%","60.98%","0.524","0.901","0.026","0.513","0.400","0.552","0.098","-0.164","-0.307","0.682","65.27%","64.51%","62.08%","65.13%","2.500","2.900","1.750","2.430","71.500","69.735","33.248","37.864","82.193","42.263","82.48%","92.00%","-0.016","1.548","19.234","15.076","100.00%","81.80%","0.084","-0.720","16.645","26.408","2.10%","69.30%","-0.335","2.286","53.663","29.408","21.73%","60.40%","-0.089","2.826","64.674","53.845","69.55%","64.80%","0.018","0.072","29.349","31.662","48.75%","33.00%","0.044","-1.404","41.711","56.355"
"⚠️ Rough Proximity missed model (5.28) | ⚠️ Driving Distance missed model (-4.14) | ✅ Fairway Proximity beat model (-0.88) | ⚠️ SG Total missed model (-0.600) | Δ Approach ↑ prev over 200 fw","11889","Fox, Ryan",24,25,"0.217","0.817","297.625","301.766","55.38%","53.56%","0.420","0.893","-0.201","0.289","0.299","0.382","0.321","0.222","-0.203","0.294","58.35%","63.30%","74.90%","60.08%","2.500","3.404","2.750","3.706","71.500","70.050","31.573","32.450","67.416","62.133","54.10%","82.90%","0.071","-1.530","12.772","18.304","75.56%","72.70%","0.061","-0.972","17.837","23.835","14.70%","69.90%","-0.055","1.656","25.992","30.256","35.73%","38.30%","0.065","0.342","73.252","57.242","71.57%","64.20%","-0.071","0.522","36.379","28.689","53.65%","57.00%","0.089","2.808","36.635","36.773"
"✅ Beat model by 31 | ⚠️ Rough Proximity missed model (29.32) | ✅ Driving Distance beat model (7.07) | ⚠️ SG Approach missed model (-0.991) | ✅ SG OTT beat model (0.888) | Δ Approach ↓ prev 50 100 fw","23323","MacIntyre, Robert",24,55,"0.217","0.387","303.825","296.752","57.15%","59.05%","-0.238","-0.078","-1.362","-0.371","-0.018","0.040","1.141","0.253","0.455","0.663","55.57%","63.79%","69.82%","65.31%","1.500","3.235","3.500","3.614","71.500","70.336","35.546","35.563","73.777","44.460","68.65%","58.30%","-0.063","-4.392","16.472","27.314","76.80%","75.80%","-0.110","0.270","26.006","22.401","8.60%","61.80%","-0.256","1.440","54.437","28.052","21.46%","35.50%","-0.321","-0.864","85.665","50.292","72.66%","61.50%","0.015","-0.648","29.905","35.559","43.00%","38.70%","-0.031","-2.160","46.384","52.851"
"✅ Beat model by 36 | ⚠️ Fairway Proximity missed model (3.18) | ⚠️ Driving Distance missed model (-2.91) | ✅ SG Total beat model (0.880) | ✅ SG Approach beat model (0.843) | Δ Approach ↓ prev 50 100 fw","16283","Rodgers, Patrick",24,60,"0.217","-0.663","293.725","296.635","55.35%","51.23%","-0.143","-0.599","0.580","-0.263","-0.455","0.134","-0.267","-0.470","0.360","0.225","56.95%","61.89%","61.20%","61.61%","2.000","3.650","2.500","4.734","71.500","71.012","36.309","33.126","52.102","51.597","50.80%","78.10%","-0.052","-3.078","14.048","22.728","77.06%","80.70%","-0.058","0.162","24.752","21.728","0.00%","53.50%","-0.133","0.036","53.908","42.523","34.31%","44.80%","0.160","1.314","46.898","53.359","69.42%","68.10%","0.061","0.504","27.525","30.874","34.70%","59.90%","0.017","0.864","46.098","48.528"
"✅ Beat model by 37 | ✅ Rough Proximity beat model (-28.51) | ✅ Fairway Proximity beat model (-5.43) | ⚠️ Driving Distance missed model (-4.89) | ✅ SG Around Green beat model (0.830) | Δ Approach ↑ curr 50 100 fw","7399","Glover, Lucas",24,61,"0.217","-0.517","280.700","285.586","66.05%","71.76%","0.407","0.114","0.064","0.294","0.865","0.035","-0.522","-0.216","-0.189","-0.099","59.73%","61.86%","68.80%","56.35%","3.000","3.635","3.250","4.402","71.500","71.376","29.894","35.325","54.329","82.842","100.00%","86.80%","0.229","3.888","7.088","11.961","85.61%","60.50%","-0.011","-1.386","21.025","25.069","63.50%","61.50%","0.313","-1.296","9.321","44.711","38.80%","0.00%","-0.005","0.000","75.905","0.000","59.30%","71.50%","-0.050","0.774","29.955","28.577","41.27%","42.40%","0.093","1.674","39.758","43.104"
"⚠️ Missed model by 20 | ❌ Underperformed model prediction | ⚠️ Rough Proximity missed model (14.81) | ✅ Driving Distance beat model (2.42) | ⚠️ SG Total missed model (-1.534) | ⚠️ SG Putting missed model (-1.464) | Δ Approach ↑ prev 50 100 fw","17365","Mitchell, Keith",33,13,"-0.033","1.501","303.225","300.807","50.00%","50.31%","1.035","1.098","1.157","0.575","-0.648","-0.048","0.527","0.571","-1.068","0.396","68.05%","71.52%","48.47%","65.20%","2.750","3.562","2.250","2.779","71.750","68.650","31.176","29.903","58.453","43.643","100.00%","88.50%","0.077","1.746","12.365","14.183","100.00%","84.30%","0.075","0.486","13.806","21.850","79.15%","57.80%","0.193","0.000","34.290","38.530","24.58%","37.50%","0.114","-0.036","48.657","57.490","68.10%","76.90%","0.045","0.936","33.180","27.409","27.50%","46.70%","0.014","-0.432","38.354","44.925"
"≈ Near model (+3) | ⚠️ Rough Proximity missed model (37.87) | ⚠️ Driving Distance missed model (-6.35) | ⚠️ SG Putting missed model (-1.743) | ⚠️ SG Total missed model (-1.126) | Δ Approach ↓ prev 50 100 fw","17576","Conners, Corey",33,36,"-0.033","1.093","289.475","295.829","73.20%","73.42%","1.304","0.738","0.932","0.534","0.124","-0.393","0.248","0.597","-1.337","0.406","72.23%","67.73%","51.40%","58.84%","2.250","2.794","4.000","2.688","71.750","69.666","30.863","30.050","92.547","54.677","100.00%","75.00%","0.020","-2.898","18.896","23.949","100.00%","81.70%","0.080","0.450","16.847","19.746","4.15%","48.40%","-0.213","-0.198","43.415","42.147","6.40%","36.10%","-0.230","0.468","100.955","62.040","71.23%","75.30%","0.013","0.720","28.130","29.274","65.51%","40.00%","0.147","-0.198","36.024","40.398"
"✅ Beat model by 24 | ⚠️ Rough Proximity missed model (18.31) | ✅ Driving Distance beat model (0.97) | ✅ SG T2G beat model (0.521) | ✅ SG OTT beat model (0.378) | Δ Approach ↑ prev under 150 rgh","22760","Hisatsune, Ryo",33,57,"-0.033","0.268","294.600","293.635","73.22%","56.29%","0.563","0.042","0.074","0.056","0.108","-0.016","0.380","0.002","-0.596","-0.462","70.82%","62.20%","60.38%","63.04%","2.250","3.343","3.000","3.315","71.750","70.498","33.632","33.746","68.534","50.223","83.50%","84.80%","-0.058","-1.404","15.759","19.757","94.60%","84.30%","-0.008","-0.630","19.518","22.088","73.10%","70.00%","-0.049","2.088","40.729","30.013","30.28%","33.20%","-0.082","0.108","71.606","64.489","61.39%","72.70%","-0.082","0.882","38.911","29.986","61.88%","52.80%","0.103","1.638","34.043","47.709"
"✅ Beat model by 30 | ✅ Fairway Proximity beat model (-8.17) | ✅ Rough Proximity beat model (-3.06) | ✅ SG T2G beat model (1.596) | ✅ SG Approach beat model (1.359) | Δ Approach ↑ curr 50 100 fw","17543","Kim, Michael",33,63,"-0.033","-0.997","294.875","295.411","71.43%","55.29%","1.218","-0.378","0.724","-0.635","0.081","0.592","0.412","-0.336","-1.251","-0.318","63.90%","56.87%","68.30%","62.15%","2.250","2.465","5.250","4.118","71.750","71.810","29.077","37.249","50.189","53.251","100.00%","99.10%","0.231","1.782","7.268","13.414","77.97%","79.80%","-0.042","0.234","21.501","19.640","32.80%","60.10%","-0.308","0.630","38.245","36.248","10.47%","37.30%","-0.089","-0.126","52.493","50.265","69.26%","57.50%","0.026","-0.828","30.612","35.606","63.51%","36.40%","0.084","-0.954","34.945","48.560"
"✅ Beat model by 31 | ✅ Rough Proximity beat model (-16.65) | ⚠️ Driving Distance missed model (-5.97) | ⚠️ Fairway Proximity missed model (2.21) | ⚠️ SG OTT missed model (-1.034) | Δ Approach ↑ prev 50 100 fw","26649","Thorbjornsen, Michael",33,64,"-0.033","-0.734","293.950","299.919","64.30%","67.16%","-0.247","-0.341","0.315","-0.591","-0.014","-0.235","-0.548","0.486","0.215","-0.726","61.13%","63.69%","76.77%","59.55%","2.250","3.327","3.000","4.180","71.750","71.677","33.995","31.783","35.139","51.791","92.64%","94.20%","-0.046","2.646","19.457","12.759","86.95%","85.20%","0.043","0.360","20.117","22.128","65.47%","59.00%","0.074","-1.008","23.134","46.083","16.70%","33.50%","0.043","-2.304","37.524","51.290","67.78%","61.70%","0.086","-0.702","25.635","32.836","41.89%","49.90%","0.036","0.126","56.388","43.918"
"≈ Near model (-5) | ⚠️ Rough Proximity missed model (46.33) | ⚠️ Driving Distance missed model (-6.36) | ⚠️ SG Putting missed model (-2.685) | ✅ Fairway Proximity beat model (-2.62) | Δ Approach ↑ under 150 rgh","17780","Pendrith, Taylor",38,33,"-0.283","0.602","301.725","308.081","64.27%","57.27%","2.384","0.670","1.571","-0.082","0.093","0.118","0.719","0.634","-2.667","0.018","76.38%","66.28%","50.90%","57.33%","2.750","3.881","4.750","3.546","72.000","70.163","33.597","36.216","108.428","62.094","100.00%","71.10%","0.005","-0.414","14.438","17.014","91.63%","71.70%","0.066","-0.882","15.627","25.954","92.43%","57.60%","0.542","-1.080","9.235","47.640","43.70%","43.70%","0.009","0.396","97.060","52.690","78.41%","67.70%","0.040","-0.054","31.271","34.828","51.10%","49.90%","0.004","1.530","52.377","40.860"
"≈ Near model (+5) | ⚠️ Driving Distance missed model (-2.05) | ⚠️ Rough Proximity missed model (0.99) | ⚠️ SG OTT missed model (-0.939) | ✅ SG Around Green beat model (0.833) | Δ Approach ↑ prev over 200 fw","13126","Taylor, Nick",38,43,"-0.283","-0.066","286.400","288.449","46.45%","65.08%","-0.149","0.121","0.097","0.261","1.102","0.269","-1.348","-0.409","-0.135","-0.267","52.77%","65.05%","74.13%","63.68%","2.000","2.925","3.500","4.321","72.000","70.568","30.596","30.722","59.120","58.132","75.65%","94.50%","-0.149","0.594","21.019","16.814","97.27%","86.70%","0.089","1.224","16.379","19.254","47.86%","56.30%","0.296","-0.198","23.565","34.547","31.70%","31.70%","0.002","0.036","64.291","56.160","56.65%","72.60%","0.025","-0.342","28.676","30.227","40.05%","58.60%","-0.166","1.854","40.976","40.406"
"✅ Beat model by 20 | ⚠️ Rough Proximity missed model (15.02) | ⚠️ Driving Distance missed model (-1.36) | ✅ SG Total beat model (0.677) | ⚠️ Fairway Proximity missed model (0.66) | Δ Approach ↓ prev over 150 rgh","23475","Novak, Andrew",38,58,"-0.283","-0.960","291.625","292.987","58.90%","58.78%","-1.066","-0.873","-0.565","-0.832","-0.348","0.279","-0.153","-0.320","0.783","0.303","58.33%","60.88%","69.12%","63.92%","2.750","2.278","3.750","3.765","72.000","71.250","31.861","31.202","71.832","56.808","65.58%","84.70%","-0.292","2.088","28.884","13.877","100.00%","85.10%","0.016","0.972","24.133","19.087","60.00%","57.00%","-0.112","-0.396","64.434","42.601","60.51%","21.40%","0.261","-2.664","55.032","73.232","61.30%","63.80%","0.046","0.072","22.746","28.271","51.28%","44.20%","-0.152","-0.036","43.171","47.271"
"⚠️ Missed model by 23 | ❌ Underperformed model prediction | ⚠️ Rough Proximity missed model (11.84) | ⚠️ Driving Distance missed model (-8.21) | ⚠️ SG T2G missed model (-2.567) | ⚠️ SG Approach missed model (-2.327) | Δ Approach ↑ curr 50 100 fw","17646","Fitzpatrick, Matt",41,18,"-0.533","1.136","290.625","298.835","58.93%","60.62%","-1.168","1.399","-1.288","1.039","0.193","0.284","-0.073","0.076","0.635","-0.211","62.50%","67.13%","73.75%","60.54%","2.250","3.505","3.250","3.606","72.250","69.694","34.313","33.115","61.823","49.982","100.00%","90.50%","0.107","1.656","11.331","13.196","91.55%","78.70%","-0.071","-0.036","23.816","22.343","56.90%","74.00%","0.040","0.468","29.918","36.711","18.25%","47.30%","-0.232","1.620","97.463","42.159","64.00%","70.60%","-0.129","1.584","34.723","26.586","56.59%","61.60%","0.065","1.512","41.184","42.549"
"≈ Near model (-9) | ⚠️ Rough Proximity missed model (19.77) | ⚠️ Fairway Proximity missed model (2.53) | ✅ Driving Distance beat model (2.10) | ⚠️ SG Total missed model (-1.029) | Δ Approach ↑ prev 50 100 fw","13562","Matsuyama, Hideki",41,32,"-0.533","0.496","290.500","288.404","58.93%","60.56%","-0.294","-0.019","-0.747","0.072","0.283","0.355","0.171","-0.446","-0.239","-0.329","56.95%","58.80%","77.15%","69.65%","2.500","2.976","4.750","3.054","72.250","69.911","32.614","30.086","64.681","44.907","100.00%","87.20%","0.026","2.376","12.233","14.442","69.70%","77.80%","-0.171","-0.252","23.744","23.916","47.97%","54.20%","0.056","0.900","28.121","34.768","25.39%","27.60%","-0.158","0.738","77.737","54.867","70.02%","71.20%","0.031","0.882","28.297","28.303","50.16%","62.50%","0.050","2.142","41.730","34.516"
"✅ Beat model by 12 | ⚠️ Rough Proximity missed model (34.88) | ✅ Driving Distance beat model (5.05) | ⚠️ SG Approach missed model (-1.160) | ⚠️ SG T2G missed model (-1.001) | Δ Approach ↑ prev under 150 rgh","28635","McCarty, Matt",41,53,"-0.533","-0.060","290.675","285.627","55.35%","61.57%","-1.430","-0.429","-0.997","0.163","-0.307","-0.400","-0.126","-0.194","0.897","0.332","54.15%","62.86%","65.10%","61.05%","2.250","3.120","3.500","3.799","72.250","70.100","31.681","30.876","78.361","43.481","100.00%","94.30%","0.227","0.144","8.054","16.260","75.94%","74.20%","-0.171","-0.378","25.903","24.289","6.86%","62.30%","-0.533","1.602","78.772","31.841","31.83%","32.40%","-0.132","0.882","56.675","56.873","61.68%","69.00%","0.139","0.414","21.497","29.555","45.95%","41.90%","-0.040","-0.972","40.940","44.356"
"⚠️ Missed model by 42 | ❌ Underperformed model prediction | ✅ Rough Proximity beat model (-10.05) | ✅ Driving Distance beat model (7.51) | ⚠️ Fairway Proximity missed model (6.40) | ⚠️ SG Total missed model (-3.134) | Δ Approach ↑ prev under 150 rgh","22833","Echavarria, Nico",44,2,"-0.783","2.351","291.325","283.816","69.63%","57.93%","-1.372","1.547","-0.680","1.106","-1.445","0.183","0.753","0.257","0.589","0.891","65.27%","72.40%","51.40%","79.36%","3.250","2.986","3.250","1.709","72.500","67.960","37.265","30.867","37.786","47.840","64.13%","90.80%","-0.122","0.810","19.789","16.372","83.31%","74.40%","-0.127","0.000","19.725","20.123","59.20%","73.50%","-0.018","1.656","35.454","30.834","31.30%","40.40%","0.078","0.774","43.959","55.943","76.00%","65.20%","0.120","-0.288","22.459","29.543","34.58%","52.00%","-0.113","0.936","62.313","44.336"
"⚠️ Missed model by 38 | ❌ Underperformed model prediction | ⚠️ Rough Proximity missed model (14.98) | ✅ Driving Distance beat model (6.87) | ⚠️ SG Total missed model (-2.959) | ⚠️ SG T2G missed model (-2.409) | Δ Approach ↓ over 200 fw","21944","Moore, Taylor",44,6,"-0.783","2.176","299.275","292.403","55.38%","46.23%","-1.234","1.176","-1.427","-0.049","-0.557","1.023","0.751","0.202","0.451","0.884","55.55%","67.99%","64.03%","77.59%","2.000","3.710","4.250","1.878","72.500","68.217","34.049","34.468","71.266","56.284","81.54%","88.30%","0.028","-0.072","13.350","20.177","99.75%","55.20%","0.006","-1.584","16.273","25.741","0.00%","39.80%","-0.252","-1.080","62.822","40.298","41.65%","32.10%","0.080","0.702","59.271","64.693","65.70%","74.50%","-0.042","-0.468","31.198","32.351","34.98%","55.00%","-0.133","1.332","49.884","44.727"
"≈ Near model (+4) | ⚠️ Rough Proximity missed model (24.42) | ⚠️ Driving Distance missed model (-1.89) | ⚠️ Fairway Proximity missed model (1.21) | ⚠️ SG Total missed model (-0.768) | Δ Approach ↑ curr over 150 rgh","14704","Putnam, Andrew",44,48,"-0.783","-0.015","269.025","270.911","62.50%","60.68%","-0.220","0.259","0.664","0.355","0.329","0.467","-1.214","-0.563","-0.563","-0.414","55.57%","67.43%","59.20%","62.62%","3.250","2.822","3.250","3.491","72.500","70.546","34.979","33.765","66.528","42.106","","0.00%","","0.000","","0.000","83.40%","0.00%","0.015","0.000","22.593","0.000","7.70%","74.00%","-0.150","1.044","61.148","34.985","35.70%","0.00%","0.084","0.000","62.107","0.000","79.60%","68.80%","0.076","0.108","25.740","35.041","40.20%","0.00%","0.026","0.000","43.532","0.000"
"⚠️ Missed model by 26 | ✅ Driving Distance beat model (289.70) | ⚠️ Rough Proximity missed model (59.11) | ⚠️ Fairway Proximity missed model (29.11) | ⚠️ SG T2G missed model (-1.696)","30332","Bennett, Daniel",47,21,"-1.533","0.000","289.700","0.000","48.23%","0.00%","-1.696","0.000","0.347","0.000","-0.744","0.000","-1.299","0.000","0.163","0.000","54.17%","0.00%","73.28%","0.00%","2.000","0.000","3.500","0.000","73.250","0.000","29.105","0.000","59.109","0.000","","0.00%","","0.000","","0.000","","0.00%","","0.000","","0.000","61.90%","0.00%","0.000","0.000","37.328","0.000","31.00%","0.00%","0.028","0.000","59.240","0.000","","0.00%","","0.000","","0.000","","0.00%","","0.000","","0.000"
"✅ Beat model by 15 | ⚠️ Fairway Proximity missed model (8.93) | ✅ Driving Distance beat model (5.70) | ⚠️ SG Approach missed model (-2.064) | ⚠️ SG T2G missed model (-1.628) | Δ Approach ↑ prev 50 100 fw","12423","Kirk, Chris",47,62,"-1.533","-0.478","292.700","287.001","62.50%","57.08%","-1.191","0.437","-1.346","0.718","-0.436","0.130","0.591","-0.411","-0.342","-0.984","63.93%","66.44%","46.20%","59.18%","3.250","3.285","5.500","3.979","73.250","71.410","38.712","29.784","53.102","53.198","100.00%","99.10%","0.154","4.176","15.501","9.211","79.05%","89.80%","-0.162","1.026","19.757","18.334","73.63%","53.70%","0.100","0.414","38.436","38.428","30.82%","32.90%","0.110","-1.314","83.327","78.606","70.14%","66.50%","-0.062","0.072","32.802","31.615","44.46%","44.20%","-0.230","2.268","56.739","38.237"
"⚠️ Missed model by 41 | ❌ Underperformed model prediction | ⚠️ Rough Proximity missed model (13.58) | ⚠️ SG Total missed model (-3.293) | ⚠️ Driving Distance missed model (-2.61) | ⚠️ SG Putting missed model (-2.287) | Δ Approach ↑ curr 50 100 fw","12294","Fleetwood, Tommy",49,8,"-1.783","1.510","292.800","295.414","58.93%","65.14%","-0.451","1.407","-0.569","0.269","0.485","1.088","-0.368","0.049","-1.332","0.955","52.80%","65.80%","68.30%","69.46%","1.000","3.251","3.750","3.220","73.500","69.236","35.444","34.179","63.770","50.193","100.00%","0.00%","0.210","0.000","8.186","0.000","85.38%","83.80%","0.009","0.270","18.593","21.895","43.30%","77.30%","-0.077","2.646","39.900","27.110","27.72%","12.70%","0.010","-1.584","66.140","53.033","53.60%","61.70%","-0.005","0.108","31.251","35.472","46.04%","48.40%","-0.102","-1.026","45.655","44.613"
