,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,dg_id,player_name,100_150_fw_gir_rate,100_150_fw_good_shot_rate,100_150_fw_low_data_indicator,100_150_fw_poor_shot_avoid_rate,100_150_fw_proximity_per_shot,100_150_fw_sg_per_shot,100_150_fw_shot_count,150_200_fw_gir_rate,150_200_fw_good_shot_rate,150_200_fw_low_data_indicator,150_200_fw_poor_shot_avoid_rate,150_200_fw_proximity_per_shot,150_200_fw_sg_per_shot,150_200_fw_shot_count,50_100_fw_gir_rate,50_100_fw_good_shot_rate,50_100_fw_low_data_indicator,50_100_fw_poor_shot_avoid_rate,50_100_fw_proximity_per_shot,50_100_fw_sg_per_shot,50_100_fw_shot_count,over_150_rgh_gir_rate,over_150_rgh_good_shot_rate,over_150_rgh_low_data_indicator,over_150_rgh_poor_shot_avoid_rate,over_150_rgh_proximity_per_shot,over_150_rgh_sg_per_shot,over_150_rgh_shot_count,over_200_fw_gir_rate,over_200_fw_good_shot_rate,over_200_fw_low_data_indicator,over_200_fw_poor_shot_avoid_rate,over_200_fw_proximity_per_shot,over_200_fw_sg_per_shot,over_200_fw_shot_count,under_150_rgh_gir_rate,under_150_rgh_good_shot_rate,under_150_rgh_low_data_indicator,under_150_rgh_poor_shot_avoid_rate,under_150_rgh_proximity_per_shot,under_150_rgh_sg_per_shot,under_150_rgh_shot_count
,18554,"Rai, Aaron",0.85,0.06,0.00,0.95,20.99,0.03,611.00,0.71,0.06,0.00,0.97,30.37,0.03,938.00,0.80,0.10,0.00,0.93,18.04,-0.02,157.00,0.40,0.13,0.00,0.98,56.47,0.08,200.00,0.48,0.05,0.00,0.96,47.77,0.02,491.00,0.60,0.06,0.00,0.93,38.30,-0.02,169
,16715,"Ryder, Sam",0.80,0.08,0.00,0.95,21.68,0.01,539.00,0.66,0.08,0.00,0.96,29.58,0.03,778.00,0.85,0.06,0.00,0.97,17.66,0.01,177.00,0.46,0.10,0.00,0.96,53.02,0.07,271.00,0.50,0.04,0.00,0.94,46.97,0.00,366.00,0.59,0.07,0.00,0.95,35.41,0.03,267
,27183,"Salinda, Isaiah",0.83,0.07,0.00,0.94,22.37,0.00,124.00,0.72,0.08,0.00,0.99,30.12,0.03,159.00,0.83,0.10,0.00,0.97,17.62,0.02,31.00,0.27,0.02,1.00,0.94,59.99,-0.06,49.00,0.37,0.06,0.00,0.94,51.08,-0.07,89.00,0.51,0.02,0.00,0.89,40.90,-0.06,45
,32330,"Clanton, Luke",0.82,0.07,0.00,0.95,22.38,0.01,177.00,0.67,0.10,0.00,0.96,31.40,0.03,206.00,0.79,0.09,0.00,0.96,17.13,-0.02,56.00,0.43,0.03,0.00,0.97,61.44,0.02,62.00,0.52,0.07,0.00,0.97,42.00,0.08,106.00,0.54,0.10,0.00,0.90,40.31,0.00,81
,11657,"Norlander, Henrik",0.80,0.06,0.00,0.94,22.79,0.00,455.00,0.68,0.06,0.00,0.95,29.69,0.03,669.00,0.84,0.04,0.00,0.92,19.34,-0.05,117.00,0.31,0.05,0.00,0.98,55.02,0.03,203.00,0.51,0.07,0.00,0.98,47.08,0.04,298.00,0.54,0.08,0.00,0.93,40.48,0.00,159
,14502,"Cauley, Bud",0.76,0.08,0.00,0.96,22.76,-0.01,274.00,0.74,0.03,0.00,0.96,29.92,0.03,357.00,0.94,0.10,0.00,0.98,14.21,0.10,91.00,0.35,0.07,0.00,0.95,65.97,-0.01,124.00,0.41,0.05,0.00,0.96,49.50,-0.05,154.00,0.53,0.09,0.00,0.93,39.26,0.01,128
,17357,"Migliozzi, Guido",,,,,,,,0.72,0.07,1.00,0.95,31.20,0.03,111.00,0.84,0.10,1.00,0.95,18.45,0.00,21.00,,,,,,,,,,,,,,,0.73,0.16,1.00,1.00,31.24,0.15,25
,13831,"Knox, Russell",0.79,0.07,0.00,0.93,23.01,0.00,291.00,0.74,0.06,0.00,0.95,29.98,0.03,362.00,0.87,0.04,0.00,0.98,17.78,-0.02,100.00,0.31,0.03,0.00,0.97,61.36,0.01,111.00,0.53,0.03,0.00,0.96,46.54,0.02,151.00,0.61,0.07,0.00,0.95,38.70,0.03,127
,14796,"Hatton, Tyrrell",0.85,0.07,0.00,0.95,20.85,0.03,279.00,0.70,0.08,0.00,0.95,29.18,0.03,431.00,0.85,0.11,0.00,0.92,16.71,0.02,112.00,0.33,0.06,0.00,0.97,59.37,0.04,146.00,0.47,0.08,0.00,0.94,48.85,0.00,216.00,0.63,0.06,0.00,0.95,35.72,0.03,136
,18474,"Smalley, Alex",0.80,0.07,0.00,0.95,22.18,0.01,596.00,0.70,0.07,0.00,0.95,30.79,0.03,781.00,0.84,0.11,0.00,0.92,18.85,-0.01,142.00,0.39,0.06,0.00,0.93,61.74,0.00,249.00,0.47,0.03,0.00,0.95,47.61,-0.01,361.00,0.57,0.10,0.00,0.92,38.60,0.03,263
,12294,"Fleetwood, Tommy",0.87,0.08,0.00,0.94,20.55,0.04,552.00,0.70,0.05,0.00,0.95,29.41,0.03,847.00,0.87,0.07,0.00,0.97,16.69,-0.01,143.00,0.37,0.05,0.00,0.98,63.01,0.04,257.00,0.50,0.05,0.00,0.97,47.28,0.02,422.00,0.59,0.03,0.00,0.93,42.09,-0.04,184
