Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
6787,5086025960,pitbully,0,163.8,G Scottie Scheffler G Patrick Cantlay G Corey Conners G Daniel Berger G Aaron Rai G Joel Dahmen,,,
6787,5086322172,salatso22 (17/41),0,163.8,G Collin Morikawa G Si Woo Kim G Russell Henley G Jordan Spieth G Lucas Glover G Hao-Tong Li,,,
6787,5086332193,ckk-244ayk (104/150),0,163.8,G Scottie Scheffler G Patrick Cantlay G Daniel Berger G Michael Thorbjornsen G Michael Kim G Christiaan Bezuidenhout,,,
6787,5086362631,BucNasty27 (11/21),0,163.8,G Collin Morikawa G Cameron Young G Shane Lowry G Jacob Bridgeman G Kurt Kitayama G Keith Mitchell,,,
6794,5085862892,ShpIt2Papi,0,163.75002,G Collin Morikawa G Si Woo Kim G Chris Gotterup G Adam Scott G Bud Cauley G Ricky Castillo,,,
6794,5085578857,theWIRE1111111111 (3/8),0,163.75,G Collin Morikawa G Si Woo Kim G Maverick McNealy G Adam Scott G Daniel Berger G Christiaan Bezuidenhout,,,
6794,5085603108,moklovin (37/150),0,163.75,G Collin Morikawa G Cameron Young G Brooks Koepka G Rickie Fowler G Adam Scott G Matthieu Pavon,,,
6794,5086680760,Patrick_Star (9/51),0,163.75,G Scottie Scheffler G Jake Knapp G Daniel Berger G Rico Hoey G Matthew McCarty G Max Greyserman,,,
6794,5086840604,Mr.luckyGuy,0,163.75,G Collin Morikawa G Chris Gotterup G Russell Henley G Brooks Koepka G Ryo Hisatsune G Sungjae Im,,,
6799,5086130281,SonOfTheDon84,0,163.7,G Scottie Scheffler G Akshay Bhatia G Patrick Cantlay G Bud Cauley G Emiliano Grillo G Ricky Castillo,,,
6799,5086676703,cantfademe (46/150),0,163.7,G Collin Morikawa G Viktor Hovland G Matt Fitzpatrick G Kurt Kitayama G Ryan Gerard G Kristoffer Reitan,,,
6799,5086804190,Sporky (8/10),0,163.7,G Collin Morikawa G Tommy Fleetwood G Akshay Bhatia G Ryan Gerard G Matthew McCarty G Taylor Pendrith,,,
6802,5085781119,BoangTao33 (103/150),0,163.65001,G Si Woo Kim G Chris Gotterup G Russell Henley G Rico Hoey G Mackenzie Hughes G Joel Dahmen,,,
6802,5086709597,pbaramos300 (36/36),0,163.65001,G Collin Morikawa G Viktor Hovland G Akshay Bhatia G Brooks Koepka G Harris English G Kristoffer Reitan,,,
6804,5085829019,B_Heals152 (74/150),0,163.6,G Rory McIlroy G Hideki Matsuyama G Justin Thomas G Max Greyserman G Thorbjorn Olesen G Kevin Yu,,,
6804,5086263557,juliohr (15/20),0,163.6,G Collin Morikawa G Ludvig Aberg G Jake Knapp G Adam Scott G Jason Day G Christiaan Bezuidenhout,,,
6804,5086332158,ckk-244ayk (69/150),0,163.6,G Collin Morikawa G Viktor Hovland G Patrick Cantlay G Corey Conners G Daniel Berger G Harry Hall,,,
6804,5086744513,ilovefootball247 (20/25),0,163.6,G Rory McIlroy G Robert MacIntyre G Ben Griffin G Brian Harman G Christiaan Bezuidenhout G Hao-Tong Li,,,
6804,5086819184,kevinroach (17/150),0,163.6,G Collin Morikawa G Robert MacIntyre G Akshay Bhatia G Min Woo Lee G Corey Conners G Mackenzie Hughes,,,
6804,5085566688,lost879,0,163.59999,G Ludvig Aberg G Brooks Koepka G Patrick Cantlay G Michael Thorbjornsen G Rasmus Hojgaard G Matthew McCarty,,,
6804,5085626856,Stonesalltheway (12/150),0,163.59999,G Scottie Scheffler G Patrick Cantlay G Kurt Kitayama G Pierceson Coody G Alex Noren G Taylor Pendrith,,,
6804,5086334762,Nadroj311 (9/150),0,163.59999,G Scottie Scheffler G Rickie Fowler G Harris English G Ryan Gerard G Aaron Rai G Joel Dahmen,,,
6804,5086751451,bcrfulilcall (1/2),0,163.59999,G Scottie Scheffler G Si Woo Kim G Daniel Berger G Ricky Castillo G Mark Hubbard G Zecheng Dou,,,
6813,5085781049,BoangTao33 (33/150),0,163.55,G Collin Morikawa G Russell Henley G Rickie Fowler G Maverick McNealy G Sami Valimaki G Joel Dahmen,,,
6813,5086156636,RaiderBob,0,163.55,G Collin Morikawa G Xander Schauffele G Chris Gotterup G Min Woo Lee G Ricky Castillo G Kevin Roy,,,
6813,5086357095,JakeyV (3/16),0,163.55,G Collin Morikawa G Si Woo Kim G Patrick Cantlay G Maverick McNealy G Daniel Berger G Ryan Gerard,,,
6813,5086370462,sneuman (57/150),0,163.55,G Collin Morikawa G Xander Schauffele G Russell Henley G Patrick Cantlay G Aaron Rai G Hao-Tong Li,,,
6813,5086623018,cdlsports (11/75),0,163.55,G Collin Morikawa G Si Woo Kim G Akshay Bhatia G Rickie Fowler G Ryan Gerard G Ricky Castillo,,,
6813,5086831987,Taxman8 (2/75),0,163.55,G Scottie Scheffler G Viktor Hovland G Rasmus Hojgaard G Max Greyserman G Thorbjorn Olesen G Mackenzie Hughes,,,
6819,5085889380,Firedog50 (1/150),0,163.50002,G Collin Morikawa G Si Woo Kim G Russell Henley G Daniel Berger G Alex Noren G Christiaan Bezuidenhout,,,
6819,5086520164,zeebra1000,0,163.50002,G Collin Morikawa G Si Woo Kim G Russell Henley G Daniel Berger G Alex Noren G Christiaan Bezuidenhout,,,
6819,5086773768,rajonrondough,0,163.50002,G Collin Morikawa G Si Woo Kim G Russell Henley G Daniel Berger G Alex Noren G Christiaan Bezuidenhout,,,
6819,5085952970,dvjr1983,0,163.5,G Collin Morikawa G Si Woo Kim G Russell Henley G Aaron Rai G Alex Noren G Ryo Hisatsune,,,
6819,5086835960,acecollins07 (5/10),0,163.5,G Collin Morikawa G Ludvig Aberg G Viktor Hovland G Jordan L. Smith G Taylor Pendrith G Max Greyserman,,,
6824,5086658393,atrain00 (46/50),0,163.45,G Scottie Scheffler G Viktor Hovland G Adam Scott G Rico Hoey G Sungjae Im G Joel Dahmen,,,
6824,5086676665,cantfademe (8/150),0,163.45,G Scottie Scheffler G Justin Rose G Michael Thorbjornsen G Alex Noren G Rico Hoey G Kristoffer Reitan,,,
6824,5086676696,cantfademe (39/150),0,163.45,G Collin Morikawa G Matt Fitzpatrick G Jake Knapp G Sepp Straka G Michael Thorbjornsen G Rasmus Hojgaard,,,
6824,5086829536,chased97 (85/150),0,163.45,G Scottie Scheffler G Robert MacIntyre G Ryan Gerard G Matthew McCarty G Max McGreevy G Kristoffer Reitan,,,
6828,5086462367,mck34 (1/5),0,163.40001,G Collin Morikawa G Chris Gotterup G Min Woo Lee G Jake Knapp G Corey Conners G Tom Hoge,,,
6828,5085781076,BoangTao33 (60/150),0,163.4,G Scottie Scheffler G Adam Scott G Daniel Berger G Ryan Gerard G Thorbjorn Olesen G Chris Kirk,,,
6828,5086253721,zestfulyclean (2/4),0,163.4,G Scottie Scheffler G Min Woo Lee G Sepp Straka G Ryan Fox G Tom Hoge G Joel Dahmen,,,
6828,5086340708,iramey007,0,163.4,G Collin Morikawa G Hideki Matsuyama G Chris Gotterup G Robert MacIntyre G Mackenzie Hughes G Chad Ramey,,,
6828,5086473579,lethuima (137/150),0,163.4,G Scottie Scheffler G Nicolai Hojgaard G Ryan Gerard G Michael Thorbjornsen G Matthew McCarty G Christiaan Bezuidenhout,,,
6828,5086529171,jonwallst (4/20),0,163.4,G Rory McIlroy G Ludvig Aberg G Min Woo Lee G Jake Knapp G Pierceson Coody G Zachary Bauchou,,,
6834,5086261170,EHulseDC (51/150),0,163.35,G Scottie Scheffler G Daniel Berger G Ryan Gerard G Davis Thompson G Brian Harman G Christiaan Bezuidenhout,,,
6834,5086630741,Willhite3,0,163.35,G Collin Morikawa G Si Woo Kim G Viktor Hovland G Nicolai Hojgaard G Aaron Rai G Ricky Castillo,,,
6834,5086704000,PolarHell17 (3/4),0,163.35,G Collin Morikawa G Tommy Fleetwood G Si Woo Kim G Christiaan Bezuidenhout G Bud Cauley G Mac Meissner,,,
6834,5086706651,btbybee (4/5),0,163.35,G Collin Morikawa G Si Woo Kim G Sepp Straka G Corey Conners G Daniel Berger G Joel Dahmen,,,
6834,5086786086,tkoblow (45/150),0,163.35,G Collin Morikawa G Viktor Hovland G Jake Knapp G Adam Scott G Davis Thompson G Bud Cauley,,,
6834,5086819222,kevinroach (55/150),0,163.35,G Si Woo Kim G Chris Gotterup G Matt Fitzpatrick G Michael Thorbjornsen G Pierceson Coody G Matthew McCarty,,,
6834,5085482644,JPB2014 (101/150),0,163.34999,G Scottie Scheffler G Maverick McNealy G Harris English G Rasmus Hojgaard G Matthew McCarty G Joel Dahmen,,,
6834,5085891686,geNet1x (3/20),0,163.34999,G Collin Morikawa G Si Woo Kim G Akshay Bhatia G Justin Thomas G Daniel Berger G Sungjae Im,,,
6834,5085918406,SCGame07,0,163.34999,G Collin Morikawa G Russell Henley G Akshay Bhatia G Jake Knapp G Daniel Berger G Taylor Pendrith,,,
6834,5086680795,Patrick_Star (44/51),0,163.34999,G Collin Morikawa G Ludvig Aberg G Brooks Koepka G Patrick Cantlay G Daniel Berger G Ryan Gerard,,,
6844,5086101454,Vette14 (4/11),0,163.30002,G Collin Morikawa G Si Woo Kim G Ludvig Aberg G Rasmus Hojgaard G Alex Noren G Bud Cauley,,,
6844,5086711613,unclebuck4 (5/6),0,163.30002,G Collin Morikawa G Si Woo Kim G Ludvig Aberg G Rasmus Hojgaard G Alex Noren G Bud Cauley,,,
6844,5086714402,unclebuck4 (6/6),0,163.30002,G Collin Morikawa G Si Woo Kim G Ludvig Aberg G Rasmus Hojgaard G Alex Noren G Bud Cauley,,,
6844,5085680730,csurunnerccr (134/150),0,163.3,G Collin Morikawa G Si Woo Kim G Min Woo Lee G Rickie Fowler G Daniel Berger G Ricky Castillo,,,
6848,5086471348,randers (149/150),0,163.25,G Rory McIlroy G Cameron Young G Shane Lowry G Harris English G Harry Hall G Kristoffer Reitan,,,
6848,5086676719,cantfademe (62/150),0,163.25,G Scottie Scheffler G Jake Knapp G Daniel Berger G Alex Noren G Rico Hoey G Kristoffer Reitan,,,
6848,5086819242,kevinroach (75/150),0,163.25,G Chris Gotterup G Sepp Straka G Daniel Berger G Rasmus Hojgaard G Thorbjorn Olesen G Sami Valimaki,,,
6848,5086709565,pbaramos300 (4/36),0,163.24998,G Scottie Scheffler G Matt Fitzpatrick G Aaron Rai G Taylor Pendrith G J.T. Poston G Kristoffer Reitan,,,
6852,5085655038,Gorillas777 (1/3),0,163.2,G Collin Morikawa G Ludvig Aberg G Akshay Bhatia G Jake Knapp G Nicolai Hojgaard G Hao-Tong Li,,,
6852,5085655167,Gorillas777 (3/3),0,163.2,G Collin Morikawa G Ludvig Aberg G Akshay Bhatia G Jake Knapp G Nicolai Hojgaard G Hao-Tong Li,,,
6852,5086471324,randers (125/150),0,163.2,G Collin Morikawa G Viktor Hovland G Shane Lowry G Jake Knapp G Nicolai Hojgaard G Ricky Castillo,,,
6855,5085603093,moklovin (22/150),0,163.15,G Collin Morikawa G Matt Fitzpatrick G Robert MacIntyre G Sam Burns G Gary Woodland G Austin Smotherman,,,
6855,5086261234,EHulseDC (115/150),0,163.15,G Si Woo Kim G Matt Fitzpatrick G Jake Knapp G Kurt Kitayama G Daniel Berger G Rasmus Hojgaard,,,
6855,5086332206,ckk-244ayk (117/150),0,163.15,G Collin Morikawa G Si Woo Kim G Ben Griffin G Harris English G Ryan Gerard G Keith Mitchell,,,
6855,5086459221,Vette14 (10/11),0,163.15,G Collin Morikawa G Matt Fitzpatrick G Robert MacIntyre G Rickie Fowler G Patrick Cantlay G Mackenzie Hughes,,,
6855,5086473465,lethuima (23/150),0,163.15,G Xander Schauffele G Akshay Bhatia G Jake Knapp G Patrick Cantlay G Michael Thorbjornsen G J.T. Poston,,,
6855,5086676721,cantfademe (64/150),0,163.15,G Scottie Scheffler G Kurt Kitayama G Daniel Berger G Rasmus Hojgaard G Alex Noren G Rico Hoey,,,
6855,5086680753,Patrick_Star (2/51),0,163.15,G Collin Morikawa G Ludvig Aberg G Viktor Hovland G Patrick Cantlay G Jordan L. Smith G Bud Cauley,,,
6855,5086829471,chased97 (20/150),0,163.15,G Collin Morikawa G Ludvig Aberg G Nicolai Hojgaard G Daniel Berger G Aaron Rai G Taylor Pendrith,,,
6863,5085515178,JSV123,0,163.1,G Collin Morikawa G Ludvig Aberg G Min Woo Lee G Patrick Cantlay G Sahith Theegala G Ryan Fox,,,
6863,5085895837,Firedog50 (142/150),0,163.1,G Collin Morikawa G Viktor Hovland G Robert MacIntyre G Ben Griffin G Rasmus Hojgaard G Christiaan Bezuidenhout,,,
6863,5086039279,JWheel73 (6/10),0,163.1,G Rory McIlroy G Cameron Young G Rickie Fowler G Harry Hall G Aaron Rai G Pierceson Coody,,,
6863,5086172184,xJordan16 (42/43),0,163.1,G Collin Morikawa G Ludvig Aberg G Min Woo Lee G Wyndham Clark G Rasmus Hojgaard G Bud Cauley,,,
6863,5086406188,beaker913 (81/150),0,163.1,G Collin Morikawa G Matt Fitzpatrick G Akshay Bhatia G Brooks Koepka G Daniel Berger G Nicolas Echavarria,,,
6863,5086829506,chased97 (55/150),0,163.1,G Rory McIlroy G Si Woo Kim G Harris English G Daniel Berger G Michael Thorbjornsen G Keith Mitchell,,,
6869,5085485898,rudyross (12/51),0,163.05,G Tommy Fleetwood G Davis Thompson G Nick Taylor G Hao-Tong Li G Vince Whaley G Zachary Bauchou,,,
6869,5086785315,kcelite13 (6/6),0,163.04999,G Scottie Scheffler G Collin Morikawa G Ricky Castillo G Eric Cole G Taylor Moore G Zachary Bauchou,,,
6871,5085970684,TheRexEffect2015,0,162.95001,G Collin Morikawa G Tommy Fleetwood G Sam Burns G Patrick Cantlay G J.J. Spaun G Ryo Hisatsune,,,
6871,5086152958,CallMeTheBreeze (1/2),0,162.95001,G Collin Morikawa G Si Woo Kim G Ludvig Aberg G Ryan Gerard G Max Greyserman G Mac Meissner,,,
6871,5085781048,BoangTao33 (32/150),0,162.95,G Collin Morikawa G Jake Knapp G Harris English G Justin Thomas G Nicolai Hojgaard G Michael Thorbjornsen,,,
6871,5086317216,quinnner,0,162.95,G Collin Morikawa G Tommy Fleetwood G Patrick Cantlay G Harris English G Daniel Berger G Nicolas Echavarria,,,
6871,5086406144,beaker913 (37/150),0,162.95,G Collin Morikawa G Tommy Fleetwood G Jake Knapp G Corey Conners G Michael Thorbjornsen G Taylor Pendrith,,,
6871,5086819218,kevinroach (51/150),0,162.95,G Collin Morikawa G Xander Schauffele G Sepp Straka G Ryan Gerard G Hao-Tong Li G Joel Dahmen,,,
6877,5085752929,johnnyreb1958 (2/4),0,162.90001,G Collin Morikawa G Russell Henley G Brooks Koepka G Rickie Fowler G Maverick McNealy G Ryan Fox,,,
6877,5085458489,OrangeJuiced (38/150),0,162.9,G Rory McIlroy G Russell Henley G Jake Knapp G Harris English G Kurt Kitayama G Sungjae Im,,,
6877,5086763145,FelipeRios (2/5),0,162.9,G Collin Morikawa G Si Woo Kim G Matt Fitzpatrick G Harris English G Daniel Berger G Jhonattan Vegas,,,
6880,5086172167,xJordan16 (25/43),0,162.85,G Collin Morikawa G Matt Fitzpatrick G Rickie Fowler G Rasmus Hojgaard G Aaron Rai G Patrick Rodgers,,,
6880,5086786143,tkoblow (102/150),0,162.85,G Si Woo Kim G Chris Gotterup G Min Woo Lee G Brooks Koepka G Michael Thorbjornsen G Brian Harman,,,
6882,5086829452,chased97 (1/150),0,162.8,G Scottie Scheffler G Michael Thorbjornsen G Rasmus Hojgaard G Rico Hoey G Taylor Pendrith G Max Greyserman,,,
6883,5086685507,Wildman151 (2/2),0,162.75,G Collin Morikawa G Tommy Fleetwood G Jake Knapp G Harris English G Brian Harman G Lucas Glover,,,
6883,5086819247,kevinroach (80/150),0,162.75,G Scottie Scheffler G Tommy Fleetwood G Nicolas Echavarria G Michael Kim G A.J. Ewart G Brian Campbell,,,
6885,5085933100,t-roz,0,162.70001,G Collin Morikawa G Chris Gotterup G Min Woo Lee G Michael Thorbjornsen G Max Greyserman G Ricky Castillo,,,
6885,5086471229,randers (30/150),0,162.7,G Scottie Scheffler G Matt Fitzpatrick G Alex Noren G Matthew McCarty G Christiaan Bezuidenhout G Thorbjorn Olesen,,,
6885,5086745697,mikez52755 (3/4),0,162.69998,G Collin Morikawa G Chris Gotterup G Akshay Bhatia G Nicolai Hojgaard G Adam Scott G Nick Taylor,,,
6888,5085458556,OrangeJuiced (105/150),0,162.65001,G Scottie Scheffler G Patrick Cantlay G Daniel Berger G J.J. Spaun G Mac Meissner G Vince Whaley,,,
6888,5085701237,msharkey23,0,162.65001,G Scottie Scheffler G Patrick Cantlay G Max Homa G Rasmus Hojgaard G Jordan L. Smith G Michael Brennan,,,
6888,5085404033,109stairs (34/150),0,162.65,G Scottie Scheffler G Justin Rose G Daniel Berger G J.J. Spaun G Nick Taylor G Joel Dahmen,,,
6888,5085781037,BoangTao33 (21/150),0,162.65,G Rory McIlroy G Collin Morikawa G Ryan Gerard G Tony Finau G Christiaan Bezuidenhout G Ricky Castillo,,,
6888,5085895808,Firedog50 (113/150),0,162.65,G Scottie Scheffler G Patrick Cantlay G Corey Conners G Kurt Kitayama G Ryan Gerard G Joel Dahmen,,,
6888,5085895817,Firedog50 (122/150),0,162.65,G Scottie Scheffler G Si Woo Kim G Matthew McCarty G Keith Mitchell G Sungjae Im G Ricky Castillo,,,
6888,5086103460,6fingeredman (1/9),0,162.65,G Collin Morikawa G Chris Gotterup G Akshay Bhatia G Corey Conners G Pierceson Coody G Tom Hoge,,,
6888,5086513188,EazzzyE (3/6),0,162.65,G Collin Morikawa G Si Woo Kim G Xander Schauffele G Alex Noren G Lucas Glover G Kristoffer Reitan,,,
6888,5086636350,kozy6813 (1/6),0,162.65,G Collin Morikawa G Si Woo Kim G Akshay Bhatia G Maverick McNealy G Daniel Berger G Kristoffer Reitan,,,
6888,5086829500,chased97 (49/150),0,162.65,G Scottie Scheffler G Patrick Cantlay G Daniel Berger G Aaron Rai G Nicolas Echavarria G Taylor Pendrith,,,
6898,5085404042,109stairs (43/150),0,162.6,G Scottie Scheffler G Corey Conners G Daniel Berger G Michael Thorbjornsen G Pierceson Coody G Andrew Novak,,,
6898,5085626854,Stonesalltheway (10/150),0,162.6,G Collin Morikawa G Cameron Young G Akshay Bhatia G Patrick Cantlay G Kurt Kitayama G Daniel Berger,,,
6898,5085891697,geNet1x (14/20),0,162.6,G Collin Morikawa G Si Woo Kim G Patrick Cantlay G Maverick McNealy G Daniel Berger G Taylor Pendrith,,,
6898,5086431243,Robburke4 (1/4),0,162.6,G Si Woo Kim G Robert MacIntyre G Brooks Koepka G Sam Burns G Rickie Fowler G Jordan Spieth,,,
6898,5086748098,geekedup911 (10/20),0,162.6,G Collin Morikawa G Ludvig Aberg G Robert MacIntyre G Rickie Fowler G Pierceson Coody G Keith Mitchell,,,
6898,5086823574,BigHarleyJos,0,162.6,G Collin Morikawa G Chris Gotterup G Jake Knapp G Maverick McNealy G Adam Scott G Wyndham Clark,,,
6898,5086658362,atrain00 (15/50),0,162.59999,G Collin Morikawa G Si Woo Kim G Xander Schauffele G Nicolai Hojgaard G Mac Meissner G Ricky Castillo,,,
6905,5085603146,moklovin (75/150),0,162.55,G Scottie Scheffler G Justin Rose G Jordan Spieth G Max Greyserman G Sami Valimaki G Sungjae Im,,,
6905,5086697443,JASir752 (7/10),0,162.55,G Scottie Scheffler G Ben Griffin G Michael Thorbjornsen G Harry Hall G Nick Taylor G Gary Woodland,,,
6905,5086406167,beaker913 (60/150),0,162.54999,G Scottie Scheffler G Min Woo Lee G Harris English G Taylor Pendrith G J.T. Poston G Kristoffer Reitan,,,
6908,5086473462,lethuima (20/150),0,162.50002,G Scottie Scheffler G Viktor Hovland G Aaron Rai G Keith Mitchell G Kevin Yu G Eric Cole,,,
6908,5085803060,poethetic1023,0,162.5,G Scottie Scheffler G Sam Burns G Patrick Cantlay G Daniel Berger G Keith Mitchell G Mackenzie Hughes,,,
6908,5086023306,mailler1 (5/10),0,162.5,G Collin Morikawa G Chris Gotterup G Ludvig Aberg G Maverick McNealy G Ryan Fox G Max McGreevy,,,
6908,5086023311,mailler1 (10/10),0,162.5,G Collin Morikawa G Chris Gotterup G Ludvig Aberg G Maverick McNealy G Ryan Fox G Max McGreevy,,,
6908,5086344943,biggbrd27 (12/20),0,162.49998,G Collin Morikawa G Tommy Fleetwood G Harris English G Daniel Berger G Ryan Gerard G Rasmus Hojgaard,,,
6913,5085404083,109stairs (84/150),0,162.45,G Scottie Scheffler G Min Woo Lee G Adam Scott G Michael Thorbjornsen G Keith Mitchell G Joel Dahmen,,,
6913,5086212143,Olson.kj (52/100),0,162.45,G Scottie Scheffler G Patrick Cantlay G Daniel Berger G Michael Thorbjornsen G Eric Cole G Mackenzie Hughes,,,
6915,5086358920,groundskeeperwilly1,0,162.40001,G Collin Morikawa G Akshay Bhatia G Brooks Koepka G Max Homa G Max Greyserman G Vince Whaley,,,
6915,5086631292,LionJudah,0,162.40001,G Collin Morikawa G Viktor Hovland G Jake Knapp G Rickie Fowler G Adam Scott G Wyndham Clark,,,
6915,5085482608,JPB2014 (65/150),0,162.4,G Scottie Scheffler G Adam Scott G Daniel Berger G Nicolas Echavarria G Alex Noren G Joel Dahmen,,,
6915,5086370518,sneuman (113/150),0,162.4,G Rory McIlroy G Tommy Fleetwood G Nicolai Hojgaard G Aaron Rai G Ryan Fox G Alex Noren,,,
6915,5086406153,beaker913 (46/150),0,162.4,G Scottie Scheffler G Harris English G Daniel Berger G Davis Thompson G Nicolas Echavarria G Matthew McCarty,,,
6915,5086545081,jHoover155,0,162.4,G Collin Morikawa G Chris Gotterup G Cameron Young G Jake Knapp G Adam Scott G Jhonattan Vegas,,,
6915,5086713127,Gduzer (1/3),0,162.4,G Collin Morikawa G Akshay Bhatia G Jacob Bridgeman G Jake Knapp G Harris English G Alex Noren,,,
6922,5085436712,kj94 (1/2),0,162.35,G Collin Morikawa G Si Woo Kim G Jake Knapp G Maverick McNealy G Daniel Berger G Ricky Castillo,,,
6922,5085478920,ItsDrakeo (28/150),0,162.35,G Collin Morikawa G Hideki Matsuyama G Jacob Bridgeman G Corey Conners G Kurt Kitayama G Pierceson Coody,,,
6922,5086021002,SundayFunday,0,162.35,G Collin Morikawa G Si Woo Kim G Russell Henley G Ryan Gerard G Alex Noren G Christiaan Bezuidenhout,,,
6922,5086130913,stambizzle,0,162.35,G Collin Morikawa G Si Woo Kim G Russell Henley G Ryan Gerard G Alex Noren G Christiaan Bezuidenhout,,,
6922,5086232407,vostrain (2/2),0,162.35,G Collin Morikawa G Si Woo Kim G Russell Henley G Ryan Gerard G Alex Noren G Christiaan Bezuidenhout,,,
6922,5086357103,JakeyV (11/16),0,162.35,G Collin Morikawa G Si Woo Kim G Russell Henley G Ryan Gerard G Alex Noren G Christiaan Bezuidenhout,,,
6922,5086446166,base3ballmom (5/22),0,162.35,G Collin Morikawa G Si Woo Kim G Russell Henley G Ryan Gerard G Alex Noren G Christiaan Bezuidenhout,,,
6922,5086623009,cdlsports (2/75),0,162.35,G Collin Morikawa G Si Woo Kim G Russell Henley G Ryan Gerard G Alex Noren G Christiaan Bezuidenhout,,,
6922,5086658885,johnson1744 (1/6),0,162.35,G Collin Morikawa G Si Woo Kim G Jake Knapp G Maverick McNealy G Daniel Berger G Alex Noren,,,
6931,5086406134,beaker913 (27/150),0,162.3,G Scottie Scheffler G Xander Schauffele G Taylor Pendrith G Michael Brennan G Thorbjorn Olesen G Mackenzie Hughes,,,
6931,5086697331,neilpace08 (2/2),0,162.3,G Scottie Scheffler G Harris English G Corey Conners G Ryan Fox G Sam Stevens G Taylor Pendrith,,,
6931,5086473575,lethuima (133/150),0,162.29999,G Scottie Scheffler G Jason Day G Daniel Berger G Ryan Gerard G Alex Noren G Emiliano Grillo,,,
6931,5086676693,cantfademe (36/150),0,162.29999,G Scottie Scheffler G Akshay Bhatia G Daniel Berger G Rasmus Hojgaard G Kristoffer Reitan G Mackenzie Hughes,,,
6935,5086680769,Patrick_Star (18/51),0,162.25,G Scottie Scheffler G Patrick Cantlay G Daniel Berger G Rico Hoey G Matthew McCarty G Taylor Pendrith,,,
6935,5086462362,radagast196 (2/3),0,162.24998,G Scottie Scheffler G Akshay Bhatia G Daniel Berger G Jordan L. Smith G Taylor Pendrith G Jhonattan Vegas,,,
6937,5086739539,thebodyspill (96/100),0,162.2,G Si Woo Kim G Matt Fitzpatrick G Harris English G Kurt Kitayama G Pierceson Coody G Matthew McCarty,,,
6938,5085603120,moklovin (49/150),0,162.15001,G Collin Morikawa G Russell Henley G Min Woo Lee G Brooks Koepka G Harris English G Matthew McCarty,,,
6938,5085626989,Stonesalltheway (145/150),0,162.15001,G Collin Morikawa G Russell Henley G Min Woo Lee G Patrick Cantlay G Kurt Kitayama G Daniel Berger,,,
6938,5086817964,briandewey,0,162.15001,G Collin Morikawa G Si Woo Kim G Viktor Hovland G Ryan Gerard G Alex Noren G Eric Cole,,,
6938,5086818636,Tylersdaddy08 (2/3),0,162.15001,G Collin Morikawa G Ludvig Aberg G Jake Knapp G Brooks Koepka G Daniel Berger G Ricky Castillo,,,
6938,5086824375,scart53773,0,162.15001,G Collin Morikawa G Ludvig Aberg G Min Woo Lee G Rickie Fowler G Michael Thorbjornsen G Aaron Rai,,,
6938,5085402199,alamocitybob,0,162.15,G Rory McIlroy G Collin Morikawa G Hideki Matsuyama G Ricky Castillo G Taylor Moore G Zecheng Dou,,,
6938,5085479000,ItsDrakeo (108/150),0,162.15,G Rory McIlroy G Si Woo Kim G Cameron Young G Aaron Rai G Taylor Pendrith G Sungjae Im,,,
6938,5085988973,dr00pd0g (112/150),0,162.15,G Collin Morikawa G Xander Schauffele G Jake Knapp G Maverick McNealy G Ryan Gerard G Matthew McCarty,,,
6938,5086261120,EHulseDC (1/150),0,162.15,G Collin Morikawa G Russell Henley G Min Woo Lee G Jake Knapp G Kurt Kitayama G Patrick Rodgers,,,
6938,5086312715,adavison (2/2),0,162.15,G Collin Morikawa G Ludvig Aberg G Jake Knapp G Rickie Fowler G Rasmus Hojgaard G Bud Cauley,,,
6938,5086554332,lpalko (2/2),0,162.15,G Scottie Scheffler G Collin Morikawa G Taylor Pendrith G Sungjae Im G Ricky Castillo G Taylor Moore,,,
6949,5086473549,lethuima (107/150),0,162.1,G Si Woo Kim G Ludvig Aberg G Jake Knapp G Patrick Cantlay G Max Greyserman G Thorbjorn Olesen,,,
6949,5086676687,cantfademe (30/150),0,162.09999,G Xander Schauffele G Jake Knapp G Kurt Kitayama G Rasmus Hojgaard G Max Greyserman G Kristoffer Reitan,,,
6951,5086370486,sneuman (81/150),0,162.05,G Rory McIlroy G Russell Henley G Patrick Cantlay G Ryan Fox G Keith Mitchell G Ricky Castillo,,,
6951,5086826100,Actorjn13 (2/3),0,162.05,G Scottie Scheffler G Daniel Berger G Wyndham Clark G Harry Hall G Rasmus Hojgaard G Max Greyserman,,,
6953,5086334894,Nadroj311 (141/150),0,162,G Scottie Scheffler G Brooks Koepka G Jordan Spieth G Nick Taylor G Mac Meissner G Mackenzie Hughes,,,
6953,5086742214,eagles51020 (9/16),0,162,G Collin Morikawa G Tommy Fleetwood G Si Woo Kim G Bud Cauley G Mac Meissner G Mackenzie Hughes,,,
6953,5086816832,jay1234567jay (3/3),0,162,G Collin Morikawa G Brooks Koepka G Michael Thorbjornsen G Max Homa G Christiaan Bezuidenhout G Bud Cauley,,,
6953,5086473447,lethuima (5/150),0,161.99998,G Scottie Scheffler G Min Woo Lee G Ryan Gerard G Aaron Rai G Max McGreevy G Joel Dahmen,,,
6957,5085482671,JPB2014 (128/150),0,161.95,G Scottie Scheffler G Akshay Bhatia G Kurt Kitayama G Keith Mitchell G J.T. Poston G Christiaan Bezuidenhout,,,
